Year,Month,State,Data Status,Residential,Commercial,Industrial,Transportation - MWh,Total
2005,11,WI,Final,"1,650,676","1,739,443","2,008,345",0,"5,398,464"
2005,10,WI,Final,"1,624,587","1,865,067","2,188,424",0,"5,678,078"
2005,9,WI,Final,"1,789,121","1,958,936","2,218,494",0,"5,966,551"
2005,8,WI,Final,"2,289,214","2,140,685","2,300,027",0,"6,729,927"
2005,7,WI,Final,"2,295,720","2,116,328","2,232,648",0,"6,644,696"
2005,6,WI,Final,"2,064,391","2,056,782","2,238,811",0,"6,359,984"
2005,5,WI,Final,"1,504,696","1,784,381","2,105,573",0,"5,394,650"
2005,4,WI,Final,"1,504,729","1,670,522","2,023,888",0,"5,199,139"
2005,3,WI,Final,"1,751,617","1,841,301","2,053,783",0,"5,646,700"
2005,2,WI,Final,"1,695,162","1,678,994","1,870,689",0,"5,244,845"
2005,1,WI,Final,"2,157,438","1,736,557","2,143,285",0,"6,037,280"
2004,12,WI,Final,"2,103,909","1,669,384","2,204,191",0,"5,977,483"
2004,11,WI,Final,"1,641,104","1,529,598","2,185,867",0,"5,356,569"
2004,10,WI,Final,"1,548,202","1,611,604","2,333,918",0,"5,493,723"
2004,9,WI,Final,"1,783,323","1,696,183","2,425,821",0,"5,905,327"
2004,8,WI,Final,"1,836,445","1,698,950","2,436,464",0,"5,971,859"
2004,7,WI,Final,"1,901,151","1,741,647","2,410,324",0,"6,053,123"
2004,6,WI,Final,"1,680,215","1,639,892","2,362,119",0,"5,682,226"
2004,5,WI,Final,"1,488,846","1,524,203","2,324,369",0,"5,337,419"
2004,4,WI,Final,"1,503,549","1,443,816","2,230,004",0,"5,177,368"
2004,3,WI,Final,"1,690,883","1,576,076","2,284,169",0,"5,551,128"
2004,2,WI,Final,"1,823,040","1,562,528","2,142,798",0,"5,528,366"
2004,1,WI,Final,"2,191,658","1,654,995","2,094,465",0,"5,941,119"
2003,12,WI,Final,"1,989,069","1,698,574","2,063,959",0,"5,751,602"
2003,11,WI,Final,"1,663,349","1,511,815","2,048,832",0,"5,223,996"
2003,10,WI,Final,"1,563,649","1,643,745","2,259,312",0,"5,466,706"
2003,9,WI,Final,"1,685,008","1,712,224","2,267,414",0,"5,664,646"
2003,8,WI,Final,"2,214,831","1,915,032","2,376,015",0,"6,505,878"
2003,7,WI,Final,"2,037,308","1,857,203","2,294,260",0,"6,188,772"
2003,6,WI,Final,"1,580,363","1,678,457","2,156,042",0,"5,414,863"
2003,5,WI,Final,"1,527,922","1,598,649","2,152,667",0,"5,279,238"
2003,4,WI,Final,"1,491,193","1,504,236","2,060,297",0,"5,055,727"
2003,3,WI,Final,"1,762,426","1,672,748","2,128,045",0,"5,563,219"
2003,2,WI,Final,"1,754,008","1,555,551","1,992,185",0,"5,301,744"
2003,1,WI,Final,"2,095,017","1,707,867","2,022,220",0,"5,825,105"
2002,12,WI,Final,"2,018,573","1,626,811","2,007,535",.,"5,714,847"
2002,11,WI,Final,"1,700,891","1,458,967","1,945,372",.,"5,168,675"
2002,10,WI,Final,"1,526,196","1,582,156","2,295,211",.,"5,469,721"
2002,9,WI,Final,"1,752,949","1,673,080","2,285,630",.,"5,773,583"
2002,8,WI,Final,"2,117,585","1,780,511","2,340,125",.,"6,304,067"
2002,7,WI,Final,"2,353,611","1,855,807","2,353,039",.,"6,630,136"
2002,6,WI,Final,"1,796,648","1,666,338","2,163,975",.,"5,692,203"
2002,5,WI,Final,"1,475,787","1,498,088","2,122,007",.,"5,152,317"
2002,4,WI,Final,"1,550,831","1,469,316","2,064,436",.,"5,141,627"
2002,3,WI,Final,"1,701,670","1,549,795","2,055,879",.,"5,369,834"
2002,2,WI,Final,"1,635,759","1,419,917","1,929,045",.,"5,042,250"
2002,1,WI,Final,"1,944,871","1,563,212","1,971,458",.,"5,540,037"
2001,12,WI,Final,"1,835,209","1,521,975","1,966,055",.,"5,386,020"
2001,11,WI,Final,"1,499,431","1,426,237","2,003,871",.,"4,992,229"
2001,10,WI,Final,"1,504,048","1,531,468","2,183,600",.,"5,284,011"
2001,9,WI,Final,"1,493,318","1,574,768","2,167,856",.,"5,299,943"
2001,8,WI,Final,"2,166,202","1,790,518","2,352,796",.,"6,372,934"
2001,7,WI,Final,"2,089,778","1,784,902","2,195,668",.,"6,136,157"
2001,6,WI,Final,"1,660,559","1,524,749","2,126,590",.,"5,372,164"
2001,5,WI,Final,"1,408,654","1,524,651","2,201,844",.,"5,197,731"
2001,4,WI,Final,"1,445,123","1,380,405","2,006,567",.,"4,893,693"
2001,3,WI,Final,"1,625,655","1,565,591","2,112,030",.,"5,364,426"
2001,2,WI,Final,"1,694,668","1,507,018","1,969,902",.,"5,229,474"
2001,1,WI,Final,"1,995,253","1,545,635","2,083,560",.,"5,689,511"
2000,12,WI,Final,"2,042,171","1,566,658","2,072,812",.,"5,751,011"
2000,11,WI,Final,"1,509,063","1,489,473","2,099,039",.,"5,161,449"
2000,10,WI,Final,"1,550,063","1,499,484","2,247,288",.,"5,360,538"
2000,9,WI,Final,"1,622,175","1,579,206","2,270,152",.,"5,529,173"
2000,8,WI,Final,"1,913,610","1,726,611","2,373,198",.,"6,075,382"
2000,7,WI,Final,"1,781,767","1,659,866","2,238,662",.,"5,736,579"
2000,6,WI,Final,"1,505,356","1,468,543","2,066,440",.,"5,092,854"
2000,5,WI,Final,"1,479,138","1,502,555","2,269,104",.,"5,305,449"
2000,4,WI,Final,"1,384,440","1,384,167","2,101,563",.,"4,926,200"
2000,3,WI,Final,"1,557,376","1,465,212","2,205,076",.,"5,287,188"
2000,2,WI,Final,"1,637,025","1,457,248","2,107,744",.,"5,267,303"
2000,1,WI,Final,"1,947,162","1,522,453","2,110,800",.,"5,653,361"
1999,12,WI,Final,"1,831,137","1,474,690","2,095,850",.,"5,475,370"
1999,11,WI,Final,"1,428,903","1,373,690","2,071,588",.,"4,933,696"
1999,10,WI,Final,"1,459,353","1,432,015","2,205,129",.,"5,160,471"
1999,9,WI,Final,"1,543,969","1,504,019","2,265,588",.,"5,373,439"
1999,8,WI,Final,"1,712,415","1,621,100","2,274,465",.,"5,667,561"
1999,7,WI,Final,"2,111,035","1,685,820","2,300,744",.,"6,146,294"
1999,6,WI,Final,"1,674,460","1,548,205","2,194,248",.,"5,477,049"
1999,5,WI,Final,"1,369,249","1,381,671","2,116,475",.,"4,924,856"
1999,4,WI,Final,"1,375,009","1,327,087","2,020,881",.,"4,782,054"
1999,3,WI,Final,"1,572,685","1,460,531","2,088,504",.,"5,186,818"
1999,2,WI,Final,"1,525,188","1,304,099","1,945,018",.,"4,834,887"
1999,1,WI,Final,"1,898,268","1,525,030","2,086,178",.,"5,584,956"
1998,12,WI,Final,"1,699,938","1,334,160","2,196,861",.,"5,301,951"
1998,11,WI,Final,"1,554,699","1,254,773","1,983,752",.,"4,861,749"
1998,10,WI,Final,"1,545,313","1,266,956","2,348,155",.,"5,221,907"
1998,9,WI,Final,"1,608,340","1,358,328","2,254,649",.,"5,275,376"
1998,8,WI,Final,"1,799,215","1,553,869","2,395,794",.,"5,808,671"
1998,7,WI,Final,"1,748,644","1,558,732","2,252,075",.,"5,611,685"
1998,6,WI,Final,"1,483,837","1,445,747","2,185,274",.,"5,169,916"
1998,5,WI,Final,"1,447,023","1,304,068","2,144,604",.,"4,954,916"
1998,4,WI,Final,"1,346,882","1,210,577","2,096,932",.,"4,715,897"
1998,3,WI,Final,"1,563,803","1,387,551","2,122,092",.,"5,142,168"
1998,2,WI,Final,"1,450,782","1,180,098","2,000,790",.,"4,695,108"
1998,1,WI,Final,"1,838,892","1,337,699","2,059,173",.,"5,301,878"
1997,12,WI,Final,"1,751,554","1,329,905","2,054,094",.,"5,211,277"
1997,11,WI,Final,"1,442,901","1,254,016","2,005,943",.,"4,765,958"
1997,10,WI,Final,"1,474,086","1,350,774","2,248,611",.,"5,135,300"
1997,9,WI,Final,"1,387,880","1,318,547","2,190,231",.,"4,963,016"
1997,8,WI,Final,"1,603,761","1,347,453","2,223,923",.,"5,226,161"
1997,7,WI,Final,"1,613,313","1,458,672","2,189,849",.,"5,312,480"
1997,6,WI,Final,"1,527,441","1,315,646","2,165,559",.,"5,066,854"
1997,5,WI,Final,"1,285,680","1,229,158","2,011,539",.,"4,580,317"
1997,4,WI,Final,"1,377,142","1,218,041","2,031,560",.,"4,686,046"
1997,3,WI,Final,"1,615,593","1,304,513","2,002,401",.,"4,994,186"
1997,2,WI,Final,"1,565,437","1,152,433","1,957,068",.,"4,735,670"
1997,1,WI,Final,"1,865,658","1,450,381","2,022,659",.,"5,416,738"
1996,12,WI,Final,"1,797,455","1,242,968","1,952,068",.,"5,063,924"
1996,11,WI,Final,"1,517,244","1,216,824","1,917,716",.,"4,722,528"
1996,10,WI,Final,"1,379,886","1,314,751","2,151,630",.,"4,910,178"
1996,9,WI,Final,"1,422,097","1,270,951","2,094,371",.,"4,847,779"
1996,8,WI,Final,"1,704,260","1,471,642","2,161,427",.,"5,396,567"
1996,7,WI,Final,"1,536,967","1,381,896","2,019,182",.,"4,990,605"
1996,6,WI,Final,"1,509,296","1,230,571","1,971,858",.,"4,766,629"
1996,5,WI,Final,"1,364,483","1,272,493","1,974,372",.,"4,670,542"
1996,4,WI,Final,"1,393,771","1,164,330","1,888,469",.,"4,511,089"
1996,3,WI,Final,"1,599,705","1,297,688","1,919,435",.,"4,881,720"
1996,2,WI,Final,"1,603,323","1,245,007","1,934,305",.,"4,844,320"
1996,1,WI,Final,"1,856,403","1,324,027","1,886,073",.,"5,137,745"
1995,12,WI,Final,"1,781,769","1,282,473","1,852,891",.,"4,990,060"
1995,11,WI,Final,"1,514,572","1,149,615","1,903,950",.,"4,635,928"
1995,10,WI,Final,"1,447,071","1,252,435","2,027,384",.,"4,789,449"
1995,9,WI,Final,"1,463,031","1,151,638","2,063,487",.,"4,726,336"
1995,8,WI,Final,"1,851,413","1,525,015","2,216,385",.,"5,653,966"
1995,7,WI,Final,"1,717,557","1,335,048","2,017,067",.,"5,132,045"
1995,6,WI,Final,"1,554,856","1,338,428","2,003,813",.,"4,955,829"
1995,5,WI,Final,"1,262,897","1,144,850","1,952,963",.,"4,420,043"
1995,4,WI,Final,"1,362,738","1,095,623","1,881,898",.,"4,400,895"
1995,3,WI,Final,"1,516,332","1,155,358","2,008,911",.,"4,743,867"
1995,2,WI,Final,"1,443,791","1,212,837","1,830,268",.,"4,548,134"
1995,1,WI,Final,"1,718,967","1,249,971","1,931,019",.,"4,970,351"
1994,12,WI,Final,"1,636,116","1,203,375","1,842,731",.,"4,746,329"
1994,11,WI,Final,"1,419,690","1,150,206","1,841,395",.,"4,467,346"
1994,10,WI,Final,"1,378,770","1,188,160","1,985,169",.,"4,606,171"
1994,9,WI,Final,"1,350,790","1,206,754","2,028,070",.,"4,637,807"
1994,8,WI,Final,"1,521,389","1,278,450","2,032,962",.,"4,885,929"
1994,7,WI,Final,"1,533,072","1,257,801","1,902,566",.,"4,739,091"
1994,6,WI,Final,"1,406,069","1,310,044","1,981,338",.,"4,749,346"
1994,5,WI,Final,"1,225,584","1,125,956","1,876,881",.,"4,275,396"
1994,4,WI,Final,"1,272,923","1,071,966","1,810,770",.,"4,204,480"
1994,3,WI,Final,"1,491,840","1,160,772","1,883,726",.,"4,593,228"
1994,2,WI,Final,"1,564,631","1,139,142","1,722,620",.,"4,486,543"
1994,1,WI,Final,"1,859,277","1,285,241","1,805,935",.,"5,019,945"
1993,12,WI,Final,"1,681,184","1,166,437","1,737,065",.,"4,646,758"
1993,11,WI,Final,"1,395,859","1,105,914","1,773,644",.,"4,330,989"
1993,10,WI,Final,"1,347,219","1,127,958","1,839,925",.,"4,373,529"
1993,9,WI,Final,"1,293,764","1,039,279","1,850,186",.,"4,233,415"
1993,8,WI,Final,"1,606,198","1,339,996","1,963,560",.,"4,955,718"
1993,7,WI,Final,"1,541,819","1,283,044","1,870,079",.,"4,749,915"
1993,6,WI,Final,"1,271,679","1,120,694","1,787,138",.,"4,229,479"
1993,5,WI,Final,"1,262,685","1,078,464","1,765,760",.,"4,160,597"
1993,4,WI,Final,"1,324,943","1,052,211","1,719,695",.,"4,149,337"
1993,3,WI,Final,"1,493,174","1,158,648","1,818,958",.,"4,529,569"
1993,2,WI,Final,"1,416,948","1,073,723","1,631,642",.,"4,181,396"
1993,1,WI,Final,"1,737,923","1,164,081","1,652,790",.,"4,615,700"
1992,12,WI,Final,"1,695,242","1,146,410","1,591,411",.,"4,491,455"
1992,11,WI,Final,"1,396,346","1,067,878","1,714,267",.,"4,242,147"
1992,10,WI,Final,"1,260,007","1,111,278","1,845,683",.,"4,276,985"
1992,9,WI,Final,"1,236,739","1,096,199","1,778,823",.,"4,169,449"
1992,8,WI,Final,"1,330,755","1,189,587","1,840,321",.,"4,417,735"
1992,7,WI,Final,"1,320,467","1,168,834","1,774,763",.,"4,318,506"
1992,6,WI,Final,"1,215,655","1,112,128","1,747,594",.,"4,128,846"
1992,5,WI,Final,"1,253,442","1,030,834","1,705,637",.,"4,042,798"
1992,4,WI,Final,"1,343,848","1,033,402","1,659,630",.,"4,091,325"
1992,3,WI,Final,"1,427,017","1,099,964","1,667,325",.,"4,252,204"
1992,2,WI,Final,"1,455,591","1,057,434","1,550,152",.,"4,119,374"
1992,1,WI,Final,"1,679,559","1,128,810","1,505,943",.,"4,374,264"
1991,12,WI,Final,"1,662,085","1,091,899","1,529,112",.,"4,340,220"
1991,11,WI,Final,"1,443,483","1,074,600","1,576,408",.,"4,154,237"
1991,10,WI,Final,"1,316,265","1,077,059","1,736,673",.,"4,191,404"
1991,9,WI,Final,"1,294,939","1,091,684","1,737,220",.,"4,182,907"
1991,8,WI,Final,"1,494,326","1,223,010","1,801,159",.,"4,575,315"
1991,7,WI,Final,"1,551,023","1,245,162","1,691,417",.,"4,545,771"
1991,6,WI,Final,"1,384,952","1,183,086","1,709,299",.,"4,332,249"
1991,5,WI,Final,"1,324,552","1,135,024","1,717,474",.,"4,232,923"
1991,4,WI,Final,"1,278,248","987,970","1,579,519",.,"3,898,791"
1991,3,WI,Final,"1,419,974","1,056,299","1,585,340",.,"4,116,442"
1991,2,WI,Final,"1,444,976","1,001,837","1,458,477",.,"3,961,485"
1991,1,WI,Final,"1,734,643","1,141,164","1,563,578",.,"4,500,464"
1990,12,WI,Final,"1,583,594","1,082,387","1,490,880",.,"4,216,237"
1990,11,WI,Final,"1,307,090","996,433","1,572,414",.,"3,936,089"
1990,10,WI,Final,"1,261,324","1,016,341","1,728,286",.,"4,070,040"
1990,9,WI,Final,"1,273,055","1,128,373","1,704,381",.,"4,164,754"
1990,8,WI,Final,"1,424,675","1,201,381","1,763,957",.,"4,448,339"
1990,7,WI,Final,"1,396,715","1,148,430","1,667,930",.,"4,271,203"
1990,6,WI,Final,"1,254,647","1,081,200","1,649,850",.,"4,039,529"
1990,5,WI,Final,"1,206,532","1,000,255","1,655,016",.,"3,917,797"
1990,4,WI,Final,"1,236,518","981,826","1,581,377",.,"3,858,729"
1990,3,WI,Final,"1,379,654","1,028,387","1,655,864",.,"4,120,137"
1990,2,WI,Final,"1,407,536","979,375","1,465,119",.,"3,912,337"
1990,1,WI,Final,"1,653,927","1,053,545","1,469,982",.,"4,242,836"
2022,8,WV,Preliminary,"952,090","685,185","1,234,301",0,"2,871,577"
2022,7,WV,Preliminary,"953,421","656,038","1,247,004",0,"2,856,463"
2022,6,WV,Preliminary,"813,025","621,817","1,189,894",0,"2,624,735"
2022,5,WV,Preliminary,"700,838","594,019","1,270,423",0,"2,565,280"
2022,4,WV,Preliminary,"733,537","526,196","1,197,427",0,"2,457,160"
2022,3,WV,Preliminary,"928,500","594,776","1,256,209",0,"2,779,485"
2022,2,WV,Preliminary,"1,139,804","539,698","1,119,791",0,"2,799,292"
2022,1,WV,Preliminary,"1,393,486","693,609","1,247,585",0,"3,334,680"
2021,12,WV,Preliminary,"1,065,158","550,381","1,196,977",0,"2,812,516"
2021,11,WV,Preliminary,"904,685","591,955","1,235,178",0,"2,731,818"
2021,10,WV,Preliminary,"661,954","601,321","1,260,094",0,"2,523,369"
2021,9,WV,Preliminary,"754,768","581,169","1,163,944",0,"2,499,882"
2021,8,WV,Preliminary,"964,067","669,308","1,277,066",0,"2,910,441"
2021,7,WV,Preliminary,"977,851","686,470","1,212,685",0,"2,877,005"
2021,6,WV,Preliminary,"814,477","604,137","1,197,855",0,"2,616,469"
2021,5,WV,Preliminary,"711,608","561,406","1,235,987",0,"2,509,001"
2021,4,WV,Preliminary,"693,752","536,456","1,228,357",0,"2,458,566"
2021,3,WV,Preliminary,"960,998","570,318","1,219,495",0,"2,750,812"
2021,2,WV,Preliminary,"1,197,018","574,150","1,118,798",0,"2,889,967"
2021,1,WV,Preliminary,"1,346,565","629,681","1,224,367",0,"3,200,613"
2020,12,WV,Final,"1,211,185","610,557","1,217,659",0,"3,039,401"
2020,11,WV,Final,"788,596","537,359","1,228,140",0,"2,554,095"
2020,10,WV,Final,"658,953","562,724","1,247,843",0,"2,469,520"
2020,9,WV,Final,"761,634","571,517","1,099,453",0,"2,432,604"
2020,8,WV,Final,"971,538","634,734","1,263,435",0,"2,869,708"
2020,7,WV,Final,"1,088,175","706,339","1,167,863",0,"2,962,377"
2020,6,WV,Final,"804,268","562,796","1,109,958",0,"2,477,022"
2020,5,WV,Final,"795,037","502,601","1,116,960",0,"2,414,598"
2020,4,WV,Final,"756,055","500,252","1,124,040",0,"2,380,347"
2020,3,WV,Final,"846,257","536,467","1,267,248",0,"2,649,972"
2020,2,WV,Final,"1,054,629","571,504","1,155,540",0,"2,781,673"
2020,1,WV,Final,"1,141,172","658,994","1,245,102",0,"3,045,268"
2019,12,WV,Final,"1,174,170","596,891","1,175,857",0,"2,946,918"
2019,11,WV,Final,"934,966","617,930","1,269,024",0,"2,821,919"
2019,10,WV,Final,"693,182","601,288","1,257,085",0,"2,551,555"
2019,9,WV,Final,"793,295","637,329","1,197,986",0,"2,628,610"
2019,8,WV,Final,"946,576","688,876","1,202,916",0,"2,838,368"
2019,7,WV,Final,"1,030,179","732,518","1,278,262",0,"3,040,958"
2019,6,WV,Final,"755,218","618,611","1,120,110",0,"2,493,938"
2019,5,WV,Final,"662,023","622,413","1,253,886",0,"2,538,322"
2019,4,WV,Final,"671,078","532,518","1,173,407",0,"2,377,003"
2019,3,WV,Final,"1,073,440","638,945","1,252,630",0,"2,965,015"
2019,2,WV,Final,"1,097,145","572,780","1,104,479",0,"2,774,404"
2019,1,WV,Final,"1,321,948","707,034","1,241,021",0,"3,270,004"
2018,12,WV,Final,"1,208,508","627,280","1,188,670",0,"3,024,458"
2018,11,WV,Final,"917,070","587,259","1,187,473",0,"2,691,802"
2018,10,WV,Final,"780,740","662,568","1,257,473",0,"2,700,782"
2018,9,WV,Final,"808,661","638,475","1,132,614",0,"2,579,750"
2018,8,WV,Final,"924,303","726,884","1,210,128",0,"2,861,314"
2018,7,WV,Final,"980,491","692,346","1,192,855",0,"2,865,691"
2018,6,WV,Final,"819,668","658,100","1,179,304",0,"2,657,072"
2018,5,WV,Final,"768,701","661,904","1,218,131",0,"2,648,736"
2018,4,WV,Final,"834,841","553,147","1,089,197",0,"2,477,184"
2018,3,WV,Final,"1,092,950","679,929","1,294,004",0,"3,066,883"
2018,2,WV,Final,"1,000,045","577,178","1,063,794",0,"2,641,017"
2018,1,WV,Final,"1,543,477","709,360","1,179,287",0,"3,432,124"
