Time Bucket (America/New_York),30 Bellevue-Mains_A (kWatts),30 Bellevue-Mains_B (kWatts),30 Bellevue-Electric Vehicle/RV-Tesla Charger (kWatts),30 Bellevue-Heat Pump-Heat Pump Attic (kWatts),30 Bellevue-Heat Pump-Heat Pump Basement (kWatts),30 Bellevue-Cooktop/Range/Oven/Stove-Oven (kWatts)
1/4/23 20:15,2.7089,3.1162,0,1.5545,2.6639,0.0088
1/4/23 20:30,2.0773,2.1857,0,0.9261,1.9832,0.0058
1/4/23 20:45,0.9761,1.0771,0,0.4929,0.5397,0.0048
1/4/23 21:00,2.0131,2.0779,0,0.5468,2.4941,0.0044
1/4/23 21:15,0.8608,0.8798,0,0.6732,0.1152,0.0041
1/4/23 21:30,2.3067,2.3481,0,1.678,1.9103,0.0064
1/4/23 21:45,0.9297,0.8894,0,0.2534,0.6968,0.0035
1/4/23 22:00,0.5086,0.438,0,0.1496,0.0008,0.0032
1/4/23 22:15,2.0339,2.0237,0,2.9063,0.0021,0.0086
1/4/23 22:30,1.7702,1.7871,0,2.3401,0.0014,0.0079
1/4/23 22:45,1.753,1.6996,0,2.2434,0.0014,0.0072
1/4/23 23:00,0.6787,0.6552,0,0.3718,0.0009,0.0042
1/4/23 23:15,0.716,0.6118,0,0.5028,0.0009,0.0047
1/4/23 23:30,0.7714,0.7347,0,0.5704,0.0008,0.0057
1/4/23 23:45,2.0998,2.0156,0,2.9549,0.0017,0.01
1/5/23 0:00,1.7385,1.6131,0,2.2932,0.0015,0.0082
1/5/23 0:15,1.0819,1.0368,0,1.1107,0.0014,0.0058
1/5/23 0:30,0.6146,0.5864,0,0.3174,0.001,0.0046
1/5/23 0:45,0.7803,0.8418,0,0.6245,0.0011,0.0061
1/5/23 1:00,1.9444,1.882,0,2.7132,0.0251,0.0087
1/5/23 1:15,1.8092,1.7505,0,2.3732,0.0346,0.0083
1/5/23 1:30,1.3457,1.3383,0,1.4872,0.0344,0.0068
1/5/23 1:45,0.8081,0.8169,0,0.6293,0.0341,0.0053
1/5/23 2:00,1.2493,1.1589,0,1.5111,0.0016,0.0064
1/5/23 2:15,1.3183,1.2122,0,1.6025,0.0013,0.007
1/5/23 2:30,1.5686,1.5744,0,1.9314,0.0017,0.009
1/5/23 2:45,0.4454,0.3454,0,0.0067,0.0008,0.0043
1/5/23 3:00,0.825,0.6986,0,0.694,0.0012,0.0056
1/5/23 3:15,0.9592,1.2419,0,0.8837,0.0198,0.0059
1/5/23 3:30,2.0069,1.8415,0,2.7522,0.0346,0.0088
1/5/23 3:45,1.8002,1.9511,0,2.3663,0.0345,0.0092
1/5/23 4:00,1.4651,1.6848,0,1.7761,0.0343,0.0086
1/5/23 4:15,1.0114,1.111,0,1.0286,0.0332,0.0054
1/5/23 4:30,0.4412,1.3668,0.0002,0.0099,0.0016,0.0118
1/5/23 4:45,1.7139,2.6463,0.0001,2.2695,0.003,0.0141
1/5/23 5:00,1.8268,2.7225,0.0002,2.3959,0.0026,0.0134
1/5/23 5:15,1.9917,2.0541,0.0001,1.193,0.0018,0.0106
1/5/23 5:30,1.7257,1.4923,0.0001,0.0045,0.9209,0.0076
1/5/23 5:45,2.4368,2.1451,0.0001,0.0033,2.3726,0.0073
1/5/23 6:00,3.7919,2.131,0,0.0009,2.2785,0.0053
1/5/23 6:15,3.4811,2.2002,0,0.0021,2.2994,0.0046
1/5/23 6:30,1.2884,1.1288,0,0.0081,0.0435,0.0058
1/5/23 6:45,2.5566,2.5052,0.0001,2.2583,0.0051,0.0109
1/5/23 7:00,1.3709,1.0745,0,0.0058,0.0032,0.0059
1/5/23 7:15,1.4462,1.1867,0,0.0061,0.3639,0.0054
1/5/23 7:30,0.951,1.2326,0.0001,0.0067,0.4287,0.0071
1/5/23 7:45,1.6522,2.0824,0.0006,0.2976,1.4642,0.0083
1/5/23 8:00,2.7777,2.7466,0,3.3471,0.0032,0.0103
1/5/23 8:15,1.1442,1.6456,0.0001,1.053,0.0016,0.009
1/5/23 8:30,0.5774,0.5875,0,0.0046,0.0008,0.004
1/5/23 8:45,1.5829,1.5632,0,1.9242,0.0018,0.0069
1/5/23 9:00,0.926,0.9156,0,0.8318,0.0015,0.0051
1/5/23 9:15,0.5931,0.8025,0,0.2624,0.0015,0.0037
1/5/23 9:30,1.0541,0.8169,0,0.8229,0.0013,0.0035
1/5/23 9:45,1.3758,1.4564,0,1.6082,0.0016,0.0066
1/5/23 10:00,1.0108,0.9564,0,0.8292,0.0012,0.0045
1/5/23 10:15,0.4719,0.3542,0,0.0044,0.0007,0.0023
1/5/23 10:30,0.4766,0.4098,0,0.0047,0.0009,0.0028
1/5/23 10:45,1.2214,1.2544,0,1.3247,0.0154,0.0058
1/5/23 11:00,1.9688,2.1183,0,2.6346,0.0337,0.0095
1/5/23 11:15,0.6673,0.4719,0,0.0036,0.0332,0.0026
1/5/23 11:30,0.5672,0.5938,0,0.0049,0.0332,0.004
1/5/23 11:45,0.4841,0.3904,0,0.0036,0.033,0.0023
1/5/23 12:00,1.6597,1.8599,0,2.0856,0.0337,0.0074
1/5/23 12:15,1.2724,0.8688,0,0.6584,0.033,0.0044
1/5/23 12:30,0.4633,0.3484,0,0.0039,0.0262,0.0025
1/5/23 12:45,0.5151,0.4568,0,0.0048,0.001,0.0032
1/5/23 13:00,1.3693,1.3436,0,1.5312,0.0015,0.006
1/5/23 13:15,2.0018,1.557,0,2.0525,0.0057,0.006
1/5/23 13:30,0.4878,0.2213,0,0.004,0.0332,0.0021
1/5/23 13:45,0.4796,0.2578,0,0.0034,0.0323,0.0025
1/5/23 14:00,0.9367,0.9354,0,0.7073,0.0335,0.0054
1/5/23 14:15,1.4105,1.3902,0,1.6269,0.0331,0.0061
1/5/23 14:30,1.3477,1.3204,0,1.5121,0.0331,0.0058
1/5/23 14:45,0.8997,0.9867,0,0.66,0.0333,0.0042
1/5/23 15:00,1.7501,1.8668,0,2.23,0.0338,0.0074
1/5/23 15:15,1.4354,1.2893,0,1.1755,0.3646,0.0041
1/5/23 15:30,2.7002,2.5892,0,1.5367,1.7117,0.0078
1/5/23 15:45,2.1626,2.2762,0,0.0022,2.837,0.0056
1/5/23 16:00,2.994,3.1141,0,1.4167,2.8733,0.0084
1/5/23 16:15,2.6538,3.2385,0,1.737,1.8968,0.0098
1/5/23 16:30,1.2462,1.9241,0.0014,0.0084,0.4896,0.0121
1/5/23 16:45,4.0299,4.0869,0.0007,0.8675,2.6193,1.0067
1/5/23 17:00,3.0964,3.1179,0.0007,0.8035,0.0162,3.0976
1/5/23 17:15,3.8004,3.9106,0.0003,2.8745,0.007,2.2412
1/5/23 17:30,2.6985,2.4035,0,2.4445,0.0042,0.1219
1/5/23 17:45,1.9009,1.7638,0.0001,1.2478,0.0037,0.1228
1/5/23 18:00,2.7042,2.5798,0,1.1492,1.7833,0.1225
1/5/23 18:15,2.5667,2.5991,0.0001,0.0038,2.7591,0.1235
1/5/23 18:30,2.7632,2.757,0,0.3329,2.8045,0.1249
1/5/23 18:45,2.7209,3.0533,0,1.9951,1.791,0.1255
1/5/23 19:00,1.8768,1.6443,0.0002,0.0033,1.0255,0.125
1/5/23 19:15,1.3362,1.2409,0.0004,0.0038,0.2041,0.1085
1/5/23 19:30,3.3506,2.9304,0,1.552,2.2036,0.0072
1/5/23 19:45,1.4591,1.0278,0,0.295,0.231,0.0056
1/5/23 20:00,2.7731,3.0993,0,2.4834,1.8011,0.0103
1/5/23 20:15,0.4613,0.7357,0.0002,0.0054,0.0026,0.0067
1/5/23 20:30,2.1886,2.0311,0,1.1291,2.0744,0.0047
1/5/23 20:45,2.408,2.4354,0,3.0652,0.4753,0.009
1/5/23 21:00,1.844,1.77,0,2.1705,0.4097,0.0063
1/5/23 21:15,3.1087,3.1222,0,2.5776,2.5052,0.0081
1/5/23 21:30,1.4888,1.3988,0,1.5771,0.3505,0.005
1/5/23 21:45,2.7813,2.7734,0,2.4333,1.8827,0.008
1/5/23 22:00,1.3572,1.3937,0,1.5947,0.067,0.0066
1/5/23 22:15,1.3147,1.3582,0,1.6157,0.0013,0.0072
1/5/23 22:30,1.3297,1.2281,0,1.6043,0.0012,0.0066
1/5/23 22:45,0.5819,0.4743,0,0.1308,0.0008,0.0035
1/5/23 23:00,1.3987,1.2869,0,1.6514,0.0015,0.0067
1/5/23 23:15,1.3897,1.5635,0,1.7152,0.0016,0.0069
1/5/23 23:30,0.7332,0.8456,0,0.4264,0.001,0.0049
1/5/23 23:45,1.1158,1.3155,0,1.2335,0.0017,0.0066
1/6/23 0:00,1.3855,1.8345,0,1.7312,0.0024,0.0078
1/6/23 0:15,0.9231,1.0788,0,0.778,0.0012,0.0066
1/6/23 0:30,1.2467,1.2382,0,1.4803,0.0017,0.0063
1/6/23 0:45,1.7516,1.8733,0,2.3783,0.0021,0.0091
1/6/23 1:00,0.6498,0.6992,0,0.2271,0.0335,0.005
1/6/23 1:15,0.8604,1.0659,0,0.7125,0.034,0.007
1/6/23 1:30,1.2995,1.4269,0,1.535,0.0341,0.0079
1/6/23 1:45,0.8216,0.8181,0,0.5388,0.034,0.0054
1/6/23 2:00,0.5361,0.5757,0,0.0835,0.0337,0.004
1/6/23 2:15,1.0405,1.1509,0,1.0177,0.034,0.0066
1/6/23 2:30,1.5336,1.61,0,1.9239,0.0341,0.0079
1/6/23 2:45,1.4018,1.4659,0,1.7049,0.0342,0.0077
1/6/23 3:00,1.0566,0.9019,0,1.0546,0.034,0.0051
1/6/23 3:15,1.6805,1.6307,0,2.1833,0.0344,0.0086
1/6/23 3:30,1.0829,0.9943,0,1.0554,0.0339,0.0061
1/6/23 3:45,1.1787,1.0611,0,1.3083,0.034,0.0059
1/6/23 4:00,0.6878,0.8277,0,0.3708,0.0338,0.0057
1/6/23 4:15,0.9215,1.0779,0,0.6096,0.0338,0.0064
1/6/23 4:30,1.3131,2.3413,0.0006,1.5808,0.0344,0.0139
1/6/23 4:45,1.183,2.177,0.0004,1.3308,0.0344,0.013
1/6/23 5:00,1.1642,1.7418,0.0003,0.5624,0.0341,0.0109
1/6/23 5:15,2.0908,2.1919,0.0003,1.6593,0.0342,0.0106
1/6/23 5:30,1.6853,1.0941,0,0.0174,0.0343,0.005
1/6/23 5:45,1.8675,1.1222,0,0.664,0.0346,0.0052
1/6/23 6:00,1.3772,0.9547,0,0.0058,0.0343,0.0053
1/6/23 6:15,1.3743,0.9597,0.0001,0.0056,0.0341,0.0054
1/6/23 6:30,1.2665,1.2498,0.0006,0.0069,0.0342,0.0078
1/6/23 6:45,0.945,1.4354,0.0006,0.0076,0.0336,0.0095
1/6/23 7:00,1.0565,1.3282,0.0003,0.007,0.0336,0.0077
1/6/23 7:15,8.1,8.1422,13.8525,0.0055,0.0352,0.0204
1/6/23 7:30,1.5733,1.85,1.1014,0.0074,0.0341,0.0073
1/6/23 7:45,1.648,1.8126,0.0001,1.3627,0.0338,0.008
1/6/23 8:00,0.7217,0.7645,0.0001,0.0188,0.0338,0.0043
1/6/23 8:15,0.7216,0.7507,0,0.0073,0.0342,0.004
1/6/23 8:30,1.6166,1.2565,0,1.3446,0.0342,0.0029
1/6/23 8:45,1.726,0.6996,0,0.0882,0.0336,0.0009
1/6/23 9:00,1.9544,0.5903,0,0.2123,0.0333,0.0004
1/6/23 9:15,1.9975,1.3455,0,1.6905,0.0337,0.0029
1/6/23 9:30,1.203,0.7665,0,0.0868,0.033,0.0023
1/6/23 9:45,1.4118,1.3184,0,0.9364,0.0335,0.0049
1/6/23 10:00,0.9254,1.037,0,0.0069,0.0339,0.0032
1/6/23 10:15,0.8967,1.0365,0,0.0062,0.0189,0.0033
1/6/23 10:30,0.9529,0.8805,0,0.006,0.0015,0.003
1/6/23 10:45,0.7615,0.5868,0,0.0053,0.001,0.0023
1/6/23 11:00,0.6418,0.4998,0,0.0053,0.0239,0.0022
1/6/23 11:15,2.1184,2.1146,0,2.7259,0.0344,0.0087
1/6/23 11:30,1.6664,1.4415,0,1.585,0.0343,0.006
1/6/23 11:45,0.8311,0.4534,0,0.1526,0.0339,0.0031
1/6/23 12:00,2.72,1.8513,0,2.8009,0.034,0.0069
1/6/23 12:15,2.3146,2.0919,0,2.8091,0.0343,0.0086
1/6/23 12:30,2.406,2.6322,0,3.3289,0.0344,0.0116
1/6/23 12:45,2.0436,2.0616,0,2.3162,0.0343,0.0088
1/6/23 13:00,1.208,1.0273,0,0.9264,0.0339,0.0043
1/6/23 13:15,1.6326,1.3756,0,1.7285,0.034,0.0049
1/6/23 13:30,1.695,1.4728,0,1.7805,0.0335,0.005
1/6/23 13:45,1.9329,1.8451,0,1.5588,0.8116,0.0062
1/6/23 14:00,2.7248,1.6299,0,0.9216,1.6348,0.0005
1/6/23 14:15,0.9122,0.4574,0,0.4062,0.001,0.0016
1/6/23 14:30,1.3796,1.1684,0,1.3514,0.0014,0.0045
1/6/23 14:45,0.993,0.9093,0,0.7518,0.001,0.0036
1/6/23 15:00,0.9335,0.8068,0,0.6866,0.001,0.0033
1/6/23 15:15,1.6957,2.125,0,1.3708,0.7377,0.0071
1/6/23 15:30,1.7932,1.5665,0,0.0039,1.8762,0.0024
1/6/23 15:45,3.6099,2.719,0,1.2277,2.5137,0.0012
1/6/23 16:00,2.5818,2.3216,0,0.3157,2.763,0.0018
1/6/23 16:15,2.565,1.8769,0,1.3375,1.3805,0.0021
1/6/23 16:30,2.9608,3.1879,0,1.3532,1.8194,0.0087
1/6/23 16:45,3.4686,3.2075,0,0.7685,2.2255,0.0082
1/6/23 17:00,3.3139,2.4739,0,1.8174,0.0035,0.0078
1/6/23 17:15,1.7781,1.378,0,0.0067,0.0024,0.0054
1/6/23 17:30,1.6096,1.201,0,0.0075,0.0033,0.0036
1/6/23 17:45,2.7944,2.6461,0,1.3411,1.4765,0.0062
1/6/23 18:00,1.2656,1.6674,0.0005,0.385,0.002,0.0083
1/6/23 18:15,1.4471,1.8447,0.0001,0.8186,0.002,0.0088
1/6/23 18:30,1.8117,1.8613,0.0001,0.8557,0.4332,0.008
1/6/23 18:45,3.111,2.2648,0,0.0018,2.1408,0.0062
1/6/23 19:00,0.9095,1.2,0.0004,0.0078,0.0026,0.0077
1/6/23 19:15,1.572,1.1273,0.0004,0.0042,0.0053,0.0066
1/6/23 19:30,1.835,1.384,0,0.2418,0.6312,0.0046
1/6/23 19:45,2.996,2.5868,0,3.0455,0.0064,0.0087
1/6/23 20:00,1.2486,1.7227,0.0002,1.0249,0.0018,0.0085
1/6/23 20:15,0.5926,1.0009,0.0002,0.0057,0.0008,0.007
1/6/23 20:30,0.5715,0.3085,0,0.0024,0.0006,0.0016
1/6/23 20:45,0.5662,0.4488,0,0.003,0.0006,0.0027
1/6/23 21:00,1.9598,1.9157,0,2.6077,0.0012,0.0077
1/6/23 21:15,2.0562,2.1926,0,2.8645,0.0015,0.009
1/6/23 21:30,2.0331,1.9756,0,2.8262,0.0015,0.0075
1/6/23 21:45,1.1723,1.0982,0,1.0955,0.0068,0.0042
1/6/23 22:00,1.3988,1.626,0,1.5542,0.0333,0.0065
1/6/23 22:15,1.987,2.1212,0,2.662,0.0334,0.0081
1/6/23 22:30,1.1512,1.0672,0,1.1027,0.033,0.0043
1/6/23 22:45,1.1135,1.1437,0,0.992,0.033,0.0047
1/6/23 23:00,1.2804,1.2956,0,1.2998,0.0332,0.0052
1/6/23 23:15,1.387,1.4717,0,1.5633,0.0334,0.0066
1/6/23 23:30,1.5093,1.5784,0,1.7706,0.0334,0.0069
1/6/23 23:45,1.1859,1.231,0,1.1302,0.0334,0.0055
1/7/23 0:00,0.945,1.046,0,0.6928,0.0332,0.006
1/7/23 0:15,1.4074,1.5439,0,1.5671,0.0336,0.0072
1/7/23 0:30,1.677,1.7275,0,2.0231,0.0338,0.0073
1/7/23 0:45,0.8965,0.9186,0,0.5721,0.0333,0.005
1/7/23 1:00,1.1976,1.2541,0,1.2151,0.0337,0.0067
1/7/23 1:15,1.2852,1.596,0,1.3197,0.034,0.009
1/7/23 1:30,1.0687,1.0798,0,0.8653,0.0338,0.0058
1/7/23 1:45,0.5768,0.3932,0,0.0037,0.0335,0.003
1/7/23 2:00,1.5154,1.3798,0,1.7876,0.0341,0.0075
1/7/23 2:15,1.5143,1.4795,0,1.7894,0.034,0.0077
1/7/23 2:30,1.4548,1.3656,0,1.6204,0.0338,0.007
1/7/23 2:45,0.7703,0.8022,0,0.3486,0.0337,0.0051
1/7/23 3:00,1.431,1.5468,0,1.6647,0.0339,0.0076
1/7/23 3:15,1.5107,1.6113,0,1.7378,0.0343,0.0076
1/7/23 3:30,1.0329,1.0482,0,0.8249,0.0339,0.0047
1/7/23 3:45,1.0637,1.1495,0,0.9479,0.0339,0.0053
1/7/23 4:00,1.8715,2.0677,0,2.5236,0.0343,0.0095
1/7/23 4:15,1.6177,1.7968,0,2.0021,0.0342,0.0083
1/7/23 4:30,0.6624,0.6367,0,0.1027,0.0338,0.0039
1/7/23 4:45,1.4766,1.3927,0,1.7272,0.0338,0.0062
1/7/23 5:00,1.0068,1.4641,0,0.8105,0.0339,0.007
1/7/23 5:15,0.5795,0.7697,0,0.0055,0.0335,0.006
1/7/23 5:30,1.6873,2.5598,0.0002,1.9378,0.0343,0.0135
1/7/23 5:45,1.2907,2.1277,0.0002,0.1484,1.1888,0.0116
1/7/23 6:00,1.9408,2.6737,0.0001,0.0061,2.6139,0.0104
1/7/23 6:15,1.9022,2.5157,0.0001,0.0062,2.5163,0.0092
1/7/23 6:30,2.3899,2.4029,0.0001,0.0062,2.0837,0.0077
1/7/23 6:45,3.4424,2.8499,0,0.0038,2.8198,0.0064
1/7/23 7:00,2.4477,2.2724,0.0001,0.0045,2.1379,0.0063
1/7/23 7:15,2.5803,2.5152,0,0.0047,2.4793,0.0066
1/7/23 7:30,2.806,2.7674,0,0.0042,2.8048,0.007
1/7/23 7:45,0.9249,1.0579,0.0001,0.0054,0.0171,0.0063
1/7/23 8:00,0.8273,1.402,0.0004,0.0808,0.0012,0.0092
1/7/23 8:15,1.9855,2.4426,0,0.6159,2.013,0.0081
1/7/23 8:30,1.0242,1.0165,0,0.0041,0.8565,0.0034
1/7/23 8:45,0.9769,0.4419,0,0.0023,0.0008,0.0012
1/7/23 9:00,0.8191,0.5082,0,0.0029,0.0007,0.0018
1/7/23 9:15,1.9271,1.4071,0,1.4488,0.0012,0.0041
1/7/23 9:30,1.1758,0.7618,0,0.575,0.0008,0.0029
1/7/23 9:45,1.8159,1.2897,0,1.6881,0.0013,0.0043
1/7/23 10:00,1.7315,1.4213,0,1.61,0.0014,0.0055
1/7/23 10:15,2.2823,2.2526,0,3.0577,0.0021,0.009
1/7/23 10:30,0.7001,0.526,0,0.0037,0.001,0.003
1/7/23 10:45,0.6963,0.5432,0,0.0038,0.001,0.0031
1/7/23 11:00,2.3199,2.4248,0,0.0045,0.0019,3.5814
1/7/23 11:15,1.5145,1.519,0,0.0043,0.0016,1.9481
1/7/23 11:30,2.1121,2.2707,0,1.4535,0.0242,1.5759
1/7/23 11:45,0.6092,1.119,0,0.0076,0.0339,0.1255
1/7/23 12:00,0.6079,0.6653,0,0.005,0.0335,0.1259
1/7/23 12:15,0.6296,0.8926,0,0.0063,0.0339,0.127
1/7/23 12:30,0.6162,0.7214,0,0.0052,0.0337,0.1268
1/7/23 12:45,2.2905,2.2522,0,2.9142,0.0343,0.1277
1/7/23 13:00,0.8941,0.807,0,0.4019,0.0336,0.1265
1/7/23 13:15,0.6822,0.5559,0,0.0042,0.0333,0.1256
1/7/23 13:30,0.6874,0.6081,0,0.0044,0.0332,0.1258
1/7/23 13:45,1.4455,1.4101,0,1.3277,0.021,0.086
1/7/23 14:00,0.5351,0.6949,0,0.0046,0.0006,0.0038
1/7/23 14:15,1.0479,1.4307,0,0.9304,0.0011,0.0079
1/7/23 14:30,1.8145,1.9182,0,2.2731,0.0054,0.008
1/7/23 14:45,1.0682,0.6872,0,0.2693,0.033,0.0022
1/7/23 15:00,0.8727,0.5202,0,0.0028,0.0332,0.0025
1/7/23 15:15,1.9447,1.0754,0,1.1297,0.0337,0.0026
1/7/23 15:30,2.0741,1.0693,0,1.0268,0.2824,0.002
1/7/23 15:45,2.9193,1.962,0,0.3008,2.6806,0.0016
1/7/23 16:00,2.6324,1.9893,0,0.3129,2.4799,0.003
1/7/23 16:15,1.9168,1.1801,0,0.6901,0.0021,0.0036
1/7/23 16:30,1.8119,0.7538,0,0.0022,0.0018,0.001
1/7/23 16:45,2.8882,2.1699,0,2.4725,0.0032,0.0058
1/7/23 17:00,2.4497,1.6773,0,1.6493,0.0026,0.0046
1/7/23 17:15,1.9399,0.7566,0,0.0241,0.001,0.0014
1/7/23 17:30,2.2189,1.3511,0,0.9725,0.0028,0.003
1/7/23 17:45,1.8325,0.9248,0,0.0032,0.0041,0.002
1/7/23 18:00,2.3708,2.0763,0,0.8885,0.0056,0.0097
1/7/23 18:15,3.503,1.8804,0,0.6857,0.0096,0.0061
1/7/23 18:30,2.0207,2.055,0,1.2626,0.004,0.0091
1/7/23 18:45,2.326,1.8471,0,0.7551,0.0056,0.0083
1/7/23 19:00,3.1079,2.8399,0,3.2261,0.009,0.0101
1/7/23 19:15,3.0237,2.7849,0,3.2252,0.0343,0.0103
1/7/23 19:30,1.2084,0.861,0,0.1274,0.0335,0.0037
1/7/23 19:45,1.8155,1.5212,0,1.3217,0.0336,0.0054
1/7/23 20:00,0.6036,1.1428,0.0004,0.0061,0.0327,0.0081
1/7/23 20:15,1.1201,1.686,0.0002,1.0415,0.0327,0.009
1/7/23 20:30,2.4496,2.5867,0,3.4832,0.0332,0.01
1/7/23 20:45,0.5445,0.4913,0,0.0029,0.0325,0.0024
1/7/23 21:00,0.9747,0.9284,0,0.8761,0.0327,0.0038
1/7/23 21:15,2.2346,2.2218,0,3.3413,0.033,0.008
1/7/23 21:30,1.9022,1.9927,0,2.638,0.033,0.0082
1/7/23 21:45,0.9594,0.9948,0,0.8089,0.0328,0.0047
1/7/23 22:00,0.9975,0.8668,0,0.9541,0.0328,0.0045
1/7/23 22:15,0.8332,0.7372,0,0.5869,0.0328,0.0042
1/7/23 22:30,1.5709,1.5324,0,1.9733,0.0332,0.0068
1/7/23 22:45,1.6904,1.7547,0,2.2633,0.0333,0.0075
1/7/23 23:00,1.4519,1.5919,0,1.8195,0.0334,0.0074
1/7/23 23:15,0.9045,1.1881,0,0.733,0.0333,0.0066
1/7/23 23:30,1.5157,1.8055,0,1.9049,0.0337,0.0085
1/7/23 23:45,1.9623,2.0563,0,2.6676,0.0339,0.0082
1/8/23 0:00,0.7601,0.9549,0,0.5023,0.0337,0.0053
1/8/23 0:15,1.1807,1.2958,0,1.2671,0.0337,0.0071
1/8/23 0:30,1.4486,1.6156,0,1.7942,0.0339,0.0084
1/8/23 0:45,1.3943,1.507,0,1.7128,0.034,0.0078
1/8/23 1:00,0.8388,0.8638,0,0.5909,0.0339,0.0056
1/8/23 1:15,0.5116,0.4344,0,0.0043,0.0337,0.0045
1/8/23 1:30,0.485,0.5199,0,0.0047,0.0336,0.0055
1/8/23 1:45,0.5144,0.5773,0,0.0049,0.0337,0.0053
1/8/23 2:00,0.5244,0.6324,0,0.0055,0.0337,0.0055
1/8/23 2:15,0.5033,0.8685,0,0.0058,0.0339,0.0067
1/8/23 2:30,0.4898,0.9867,0,0.0071,0.0342,0.007
1/8/23 2:45,0.5184,0.6124,0,0.0053,0.0338,0.0052
1/8/23 3:00,0.5252,0.6215,0,0.0055,0.0339,0.005
1/8/23 3:15,0.5001,0.5893,0,0.0052,0.0337,0.0046
1/8/23 3:30,0.5119,0.6902,0,0.0053,0.0337,0.0052
1/8/23 3:45,0.5717,0.6901,0,0.0124,0.0339,0.0052
1/8/23 4:00,0.5289,0.5767,0,0.0428,0.0337,0.0044
1/8/23 4:15,0.5,0.6117,0,0.0428,0.0335,0.0047
1/8/23 4:30,0.5109,0.7339,0,0.0429,0.0336,0.0061
1/8/23 4:45,0.5949,0.856,0,0.0427,0.0336,0.0066
1/8/23 5:00,0.573,0.7509,0,0.0425,0.0334,0.0057
1/8/23 5:15,0.5117,0.7145,0,0.0425,0.0334,0.0052
1/8/23 5:30,0.6811,1.5833,0.0005,0.0438,0.0339,0.0119
1/8/23 5:45,0.5983,1.5629,0.0005,0.0439,0.034,0.0124
1/8/23 6:00,0.9439,1.3545,0.0002,0.0431,0.0337,0.0102
1/8/23 6:15,0.9893,1.0508,0.0001,0.0424,0.0336,0.0073
1/8/23 6:30,1.0241,1.137,0,0.0422,0.0334,0.007
1/8/23 6:45,0.879,1.3767,0.0005,0.0429,0.0338,0.0088
1/8/23 7:00,1.6142,1.285,0.0001,0.0418,0.0336,0.0066
1/8/23 7:15,1.154,0.972,0,0.0421,0.0339,0.0043
1/8/23 7:30,0.8621,1.0709,0.0001,0.0422,0.0335,0.0059
1/8/23 7:45,0.5478,1.1548,0.0002,0.0426,0.0332,0.0077
1/8/23 8:00,0.5193,1.124,0.0005,0.0427,0.0332,0.0073
1/8/23 8:15,0.4946,1.0603,0.0002,0.0426,0.0331,0.0073
1/8/23 8:30,0.6562,0.7289,0,0.042,0.0331,0.0042
1/8/23 8:45,0.5436,0.684,0,0.042,0.033,0.0047
1/8/23 9:00,0.6574,0.9941,0,0.0426,0.0334,0.0047
1/8/23 9:15,0.7431,0.5586,0,0.0417,0.033,0.0038
1/8/23 9:30,0.6391,0.6619,0,0.042,0.0332,0.0035
1/8/23 9:45,0.8581,0.743,0,0.0418,0.0333,0.0036
1/8/23 10:00,0.9317,0.6147,0,0.0414,0.0332,0.0024
1/8/23 10:15,0.8736,0.6372,0,0.0415,0.0333,0.003
1/8/23 10:30,0.736,0.7252,0,0.0419,0.0332,0.0039
1/8/23 10:45,0.7319,0.83,0,0.0414,0.0327,0.0046
1/8/23 11:00,1.4079,0.8091,0,0.0402,0.032,0.0038
1/8/23 11:15,1.8671,0.6981,0,0.0396,0.032,0.0024
1/8/23 11:30,0.6143,0.6032,0,0.0416,0.033,0.003
1/8/23 11:45,0.5851,0.7122,0,0.0418,0.033,0.0044
1/8/23 12:00,0.5527,0.6805,0,0.0414,0.0327,0.0034
1/8/23 12:15,0.563,0.707,0,0.0418,0.033,0.0032
1/8/23 12:30,0.6542,0.8257,0,0.0416,0.033,0.0043
1/8/23 12:45,1.2864,1.4411,0,1.2811,0.0332,0.0067
1/8/23 13:00,0.5635,0.6318,0,0.0042,0.0331,0.0033
1/8/23 13:15,0.5798,0.5835,0,0.0053,0.0331,0.0034
1/8/23 13:30,0.5886,0.5415,0,0.0051,0.0329,0.0033
1/8/23 13:45,0.7192,0.5411,0,0.0037,0.0327,0.003
1/8/23 14:00,0.5553,0.4252,0,0.0042,0.0328,0.0031
1/8/23 14:15,1.8592,1.7825,0,2.3069,0.0335,0.0077
1/8/23 14:30,1.1186,0.8774,0,0.6159,0.033,0.0033
1/8/23 14:45,0.5586,0.5334,0,0.004,0.0322,0.0025
1/8/23 15:00,1.0471,1.1404,0,0.8742,0.0012,0.0052
1/8/23 15:15,2.0467,2.1959,0,2.5464,0.002,0.008
1/8/23 15:30,0.5976,0.6019,0,0.0036,0.0008,0.0023
1/8/23 15:45,0.5937,1.1227,0,0.0061,0.0304,0.0044
1/8/23 16:00,0.6571,1.0356,0,0.006,0.0329,0.0038
1/8/23 16:15,1.5303,1.201,0,0.0016,1.5293,0.001
1/8/23 16:30,2.1177,1.4572,0,0.0011,1.5825,0.0015
1/8/23 16:45,2.6864,0.8201,0,0.0476,0.0009,0.0009
1/8/23 17:00,4.377,2.8288,0,3.6585,0.0032,0.006
1/8/23 17:15,2.2456,1.0906,0,0.7545,0.0023,0.0018
1/8/23 17:30,1.8231,0.7664,0,0.5391,0.0021,0.0009
