,Date,Valid,Installed_Charge_Capacity,Installed_Discharge_Capacity,Total_Charge,Total_Discharge,Hourly_Charging,Hourly_Discharging
312,10/12/2024,True,10223,9223,9302.93,6806.574,"[429.36600000000004, 276.021, 368.028, 654.272, 664.495, 235.129, 122.676, 112.45300000000002, 756.5020000000001, 2238.8369999999995, 981.408, 500.927, 184.014, 286.24399999999997, 194.237, 173.79100000000003, 143.12199999999999, 71.56099999999999, 51.115, 92.007, 316.913, 194.237, 92.007, 163.568]","[18.446, 27.669, 36.892, 27.669, 36.892, 110.676, 359.697, 396.58899999999994, 92.23, 55.338, 55.338, 83.007, 166.014, 119.89900000000002, 73.784, 119.89900000000002, 73.784, 590.272, 2139.736, 1309.666, 304.35900000000004, 212.129, 221.352, 175.237]"
313,10/13/2024,True,10223,9223,9691.404,9084.655,"[398.697, 337.35900000000004, 582.711, 603.157, 327.136, 204.46, 173.79100000000003, 184.014, 1063.192, 1819.6940000000002, 766.725, 858.7320000000001, 235.129, 204.46, 153.345, 265.798, 163.568, 51.115, 30.669, 143.12199999999999, 214.68300000000002, 194.237, 214.68300000000002, 500.927]","[55.338, 55.338, 46.115, 55.338, 46.115, 110.676, 313.58200000000005, 350.474, 322.805, 46.115, 507.265, 83.007, 101.45300000000002, 129.12199999999999, 175.237, 73.784, 119.89900000000002, 1198.99, 2997.475, 1660.1399999999999, 387.36600000000004, 119.89900000000002, 101.45300000000002, 27.669]"
314,10/14/2024,True,10223,9223,10652.366,9130.77,"[511.15000000000003, 480.481, 633.826, 909.8470000000001, 705.3870000000001, 368.028, 132.899, 71.56099999999999, 664.495, 2157.0530000000003, 776.948, 368.028, 460.03499999999997, 255.57500000000002, 132.899, 245.352, 296.467, 204.46, 51.115, 61.338, 296.467, 255.57500000000002, 388.474, 224.90600000000003]","[73.784, 46.115, 36.892, 46.115, 46.115, 73.784, 258.24399999999997, 617.941, 184.46, 46.115, 156.79100000000003, 110.676, 101.45300000000002, 46.115, 101.45300000000002, 55.338, 230.57500000000002, 756.286, 2942.137, 2388.757, 433.481, 119.89900000000002, 119.89900000000002, 138.345]"
315,10/15/2024,True,10223,9223,12880.98,10237.53,"[695.1640000000001, 664.495, 531.596, 756.5020000000001, 644.049, 439.58899999999994, 316.913, 122.676, 1175.645, 1523.2269999999999, 981.408, 419.143, 327.136, 327.136, 296.467, 316.913, 592.934, 347.58200000000005, 235.129, 163.568, 439.58899999999994, 347.58200000000005, 572.4879999999999, 644.049]","[64.56099999999999, 64.56099999999999, 83.007, 83.007, 83.007, 83.007, 488.81899999999996, 313.58200000000005, 55.338, 101.45300000000002, 110.676, 92.23, 258.24399999999997, 507.265, 221.352, 313.58200000000005, 368.92, 1309.666, 2813.015, 2010.614, 451.927, 101.45300000000002, 184.46, 73.784]"
316,10/16/2024,True,10223,9223,10877.272,7599.752,"[531.596, 531.596, 419.143, 357.805, 378.25100000000003, 235.129, 92.007, 51.115, 419.143, 1717.4640000000002, 1114.307, 838.286, 572.4879999999999, 388.474, 347.58200000000005, 572.4879999999999, 357.805, 173.79100000000003, 153.345, 204.46, 398.697, 460.03499999999997, 245.352, 316.913]","[83.007, 55.338, 64.56099999999999, 129.12199999999999, 55.338, 64.56099999999999, 498.04200000000003, 774.7320000000001, 276.69, 110.676, 64.56099999999999, 110.676, 156.79100000000003, 166.014, 230.57500000000002, 202.90600000000003, 101.45300000000002, 608.7180000000001, 2342.642, 1088.314, 92.23, 147.568, 110.676, 64.56099999999999]"
317,10/17/2024,True,10223,9223,10509.244,6041.065,"[429.36600000000004, 644.049, 695.1640000000001, 736.056, 480.481, 541.819, 153.345, 61.338, 214.68300000000002, 1277.875, 1288.098, 429.36600000000004, 398.697, 296.467, 173.79100000000003, 286.24399999999997, 337.35900000000004, 235.129, 214.68300000000002, 214.68300000000002, 235.129, 265.798, 398.697, 500.927]","[83.007, 83.007, 92.23, 46.115, 83.007, 101.45300000000002, 295.136, 949.969, 415.03499999999997, 73.784, 83.007, 147.568, 83.007, 46.115, 119.89900000000002, 138.345, 64.56099999999999, 534.934, 1309.666, 866.962, 249.02100000000002, 92.23, 27.669, 55.338]"
318,10/18/2024,True,10223,9223,7452.567,8226.916000000001,"[204.46, 327.136, 255.57500000000002, 286.24399999999997, 163.568, 582.711, 102.23, 61.338, 592.934, 736.056, 807.617, 930.293, 480.481, 439.58899999999994, 173.79100000000003, 316.913, 286.24399999999997, 255.57500000000002, 81.784, 40.892, 51.115, 61.338, 81.784, 132.899]","[83.007, 55.338, 147.568, 27.669, 119.89900000000002, 212.129, 534.934, 996.0840000000001, 479.59600000000006, 129.12199999999999, 110.676, 202.90600000000003, 276.69, 221.352, 221.352, 129.12199999999999, 285.913, 350.474, 959.1920000000001, 1217.4360000000001, 516.4879999999999, 258.24399999999997, 470.373, 221.352]"
319,10/19/2024,True,10223,9223,9466.498,9306.007000000001,"[132.899, 296.467, 398.697, 521.3729999999999, 265.798, 316.913, 132.899, 40.892, 715.61, 1226.76, 1717.4640000000002, 1093.8609999999999, 531.596, 296.467, 173.79100000000003, 112.45300000000002, 204.46, 265.798, 10.223, 61.338, 184.014, 276.021, 235.129, 255.57500000000002]","[175.237, 119.89900000000002, 73.784, 119.89900000000002, 101.45300000000002, 175.237, 507.265, 1014.53, 249.02100000000002, 138.345, 36.892, 119.89900000000002, 101.45300000000002, 55.338, 184.46, 322.805, 175.237, 774.7320000000001, 2148.9590000000003, 1318.8890000000001, 442.704, 332.028, 424.258, 193.68300000000002]"
320,10/20/2024,True,10223,9223,10805.711,9259.892,"[245.352, 316.913, 490.704, 736.056, 296.467, 368.028, 51.115, 102.23, 521.3729999999999, 1451.666, 2422.8509999999997, 1093.8609999999999, 541.819, 306.69, 214.68300000000002, 245.352, 173.79100000000003, 112.45300000000002, 51.115, 143.12199999999999, 92.007, 224.90600000000003, 306.69, 296.467]","[92.23, 92.23, 147.568, 147.568, 184.46, 119.89900000000002, 350.474, 608.7180000000001, 83.007, 36.892, 27.669, 110.676, 73.784, 73.784, 92.23, 415.03499999999997, 147.568, 866.962, 2462.541, 1733.924, 553.38, 322.805, 276.69, 239.79800000000003]"
321,10/21/2024,True,10223,9223,12267.6,7461.407,"[357.805, 398.697, 531.596, 419.143, 531.596, 429.36600000000004, 92.007, 163.568, 971.1850000000001, 1645.903, 1737.91, 899.6240000000001, 909.8470000000001, 582.711, 347.58200000000005, 265.798, 224.90600000000003, 224.90600000000003, 173.79100000000003, 51.115, 521.3729999999999, 235.129, 378.25100000000003, 173.79100000000003]","[101.45300000000002, 110.676, 73.784, 110.676, 166.014, 202.90600000000003, 562.603, 387.36600000000004, 175.237, 156.79100000000003, 46.115, 221.352, 73.784, 138.345, 249.02100000000002, 193.68300000000002, 92.23, 562.603, 1512.572, 1420.3419999999999, 433.481, 166.014, 138.345, 166.014]"
322,10/22/2024,True,10223,9223,11378.199,11980.677,"[337.35900000000004, 552.042, 439.58899999999994, 214.68300000000002, 725.833, 92.007, 214.68300000000002, 61.338, 644.049, 2269.506, 1492.558, 603.157, 419.143, 429.36600000000004, 286.24399999999997, 316.913, 204.46, 245.352, 71.56099999999999, 153.345, 316.913, 337.35900000000004, 429.36600000000004, 521.3729999999999]","[138.345, 92.23, 46.115, 83.007, 258.24399999999997, 387.36600000000004, 664.056, 1106.76, 239.79800000000003, 92.23, 92.23, 249.02100000000002, 156.79100000000003, 212.129, 193.68300000000002, 184.46, 276.69, 885.408, 3495.517, 2517.8790000000004, 470.373, 36.892, 55.338, 46.115]"
323,10/23/2024,True,10223,9223,12247.154,9785.603000000001,"[797.394, 1155.199, 1052.969, 654.272, 449.81200000000007, 184.014, 143.12199999999999, 102.23, 797.394, 1840.1399999999999, 807.617, 439.58899999999994, 337.35900000000004, 398.697, 388.474, 368.028, 306.69, 173.79100000000003, 92.007, 204.46, 562.265, 316.913, 235.129, 439.58899999999994]","[64.56099999999999, 27.669, 46.115, 83.007, 83.007, 212.129, 313.58200000000005, 230.57500000000002, 101.45300000000002, 36.892, 212.129, 129.12199999999999, 239.79800000000003, 295.136, 110.676, 332.028, 368.92, 1208.213, 3643.085, 1733.924, 175.237, 46.115, 55.338, 36.892]"
324,10/24/2024,True,10223,9223,12328.938,8586.613000000001,"[194.237, 316.913, 316.913, 541.819, 633.826, 255.57500000000002, 132.899, 122.676, 429.36600000000004, 1339.213, 1461.8890000000001, 930.293, 940.516, 971.1850000000001, 940.516, 531.596, 408.92, 194.237, 61.338, 224.90600000000003, 153.345, 276.021, 460.03499999999997, 490.704]","[212.129, 212.129, 221.352, 147.568, 119.89900000000002, 230.57500000000002, 627.1640000000001, 322.805, 147.568, 119.89900000000002, 184.46, 212.129, 101.45300000000002, 166.014, 156.79100000000003, 249.02100000000002, 147.568, 498.04200000000003, 2185.851, 1549.4640000000002, 451.927, 138.345, 119.89900000000002, 64.56099999999999]"
325,10/25/2024,True,10223,9223,12625.404999999999,13603.925,"[776.948, 787.1709999999999, 644.049, 388.474, 623.603, 214.68300000000002, 173.79100000000003, 71.56099999999999, 388.474, 2289.9519999999998, 1748.133, 736.056, 316.913, 347.58200000000005, 664.495, 460.03499999999997, 429.36600000000004, 214.68300000000002, 61.338, 194.237, 153.345, 439.58899999999994, 306.69, 194.237]","[101.45300000000002, 110.676, 341.25100000000003, 258.24399999999997, 64.56099999999999, 101.45300000000002, 737.84, 1420.3419999999999, 368.92, 83.007, 156.79100000000003, 101.45300000000002, 332.028, 433.481, 156.79100000000003, 119.89900000000002, 110.676, 977.6379999999999, 3716.8689999999997, 2563.994, 802.401, 313.58200000000005, 101.45300000000002, 129.12199999999999]"
326,10/26/2024,True,10223,9223,11480.429,10283.645,"[296.467, 460.03499999999997, 572.4879999999999, 736.056, 644.049, 460.03499999999997, 143.12199999999999, 102.23, 429.36600000000004, 2525.081, 1584.565, 848.509, 306.69, 194.237, 204.46, 173.79100000000003, 511.15000000000003, 163.568, 122.676, 112.45300000000002, 327.136, 214.68300000000002, 163.568, 184.014]","[55.338, 27.669, 27.669, 55.338, 18.446, 46.115, 221.352, 212.129, 92.23, 73.784, 110.676, 55.338, 101.45300000000002, 147.568, 249.02100000000002, 101.45300000000002, 55.338, 903.854, 3661.5310000000004, 2905.245, 608.7180000000001, 239.79800000000003, 175.237, 138.345]"
327,10/27/2024,True,10223,9223,12410.722,7627.421,"[122.676, 603.157, 592.934, 255.57500000000002, 368.028, 296.467, 449.81200000000007, 235.129, 705.3870000000001, 2126.384, 1799.2480000000003, 1247.206, 776.948, 204.46, 235.129, 255.57500000000002, 194.237, 112.45300000000002, 30.669, 204.46, 572.4879999999999, 286.24399999999997, 398.697, 337.35900000000004]","[83.007, 55.338, 18.446, 9.223, 18.446, 27.669, 64.56099999999999, 147.568, 110.676, 18.446, 92.23, 64.56099999999999, 166.014, 110.676, 101.45300000000002, 64.56099999999999, 92.23, 1125.206, 3154.266, 1429.565, 322.805, 175.237, 119.89900000000002, 55.338]"
328,10/28/2024,True,10223,9223,11776.896,8623.505000000001,"[408.92, 347.58200000000005, 490.704, 357.805, 265.798, 224.90600000000003, 184.014, 143.12199999999999, 276.021, 1124.53, 2054.8230000000003, 1502.781, 909.8470000000001, 613.38, 347.58200000000005, 347.58200000000005, 347.58200000000005, 347.58200000000005, 51.115, 61.338, 388.474, 255.57500000000002, 286.24399999999997, 439.58899999999994]","[193.68300000000002, 119.89900000000002, 166.014, 166.014, 156.79100000000003, 202.90600000000003, 544.157, 313.58200000000005, 230.57500000000002, 101.45300000000002, 101.45300000000002, 175.237, 156.79100000000003, 92.23, 73.784, 166.014, 239.79800000000003, 387.36600000000004, 1614.0249999999999, 2056.729, 857.7390000000001, 295.136, 110.676, 101.45300000000002]"
329,10/29/2024,True,10223,9233,10161.662,8651.321,"[644.049, 449.81200000000007, 531.596, 368.028, 531.596, 276.021, 163.568, 265.798, 276.021, 756.5020000000001, 1165.422, 868.955, 603.157, 347.58200000000005, 705.3870000000001, 490.704, 316.913, 306.69, 132.899, 92.007, 255.57500000000002, 132.899, 184.014, 296.467]","[73.864, 138.495, 36.932, 46.165, 55.398, 138.495, 563.213, 332.38800000000003, 461.65000000000003, 276.99, 129.262, 147.728, 295.456, 304.689, 276.99, 443.184, 313.922, 332.38800000000003, 1080.261, 1828.134, 710.941, 332.38800000000003, 184.66, 147.728]"
330,10/30/2024,True,10223,9233,12840.088,11818.24,"[511.15000000000003, 368.028, 337.35900000000004, 531.596, 623.603, 378.25100000000003, 204.46, 388.474, 868.955, 1308.544, 1349.4360000000001, 674.7180000000001, 592.934, 388.474, 460.03499999999997, 378.25100000000003, 511.15000000000003, 398.697, 81.784, 153.345, 327.136, 552.042, 705.3870000000001, 746.279]","[203.12600000000003, 397.01899999999995, 120.02900000000001, 129.262, 110.796, 166.19400000000002, 507.815, 369.32, 110.796, 101.56300000000002, 193.893, 249.29100000000003, 212.359, 212.359, 203.12600000000003, 387.786, 323.15500000000003, 480.11600000000004, 3102.288, 2474.444, 747.873, 470.883, 295.456, 249.29100000000003]"
331,10/31/2024,True,10223,9243,12942.318000000001,9464.832,"[398.697, 1001.854, 940.516, 1175.645, 879.1779999999999, 357.805, 122.676, 132.899, 235.129, 1799.2480000000003, 1789.0249999999999, 613.38, 368.028, 224.90600000000003, 296.467, 173.79100000000003, 184.014, 122.676, 81.784, 204.46, 511.15000000000003, 449.81200000000007, 368.028, 511.15000000000003]","[212.589, 101.67300000000002, 138.64499999999998, 27.729, 55.458, 138.64499999999998, 295.776, 665.4960000000001, 480.636, 64.701, 64.701, 138.64499999999998, 184.86, 120.159, 64.701, 129.402, 138.64499999999998, 508.365, 2698.9559999999997, 2079.675, 711.711, 323.50500000000005, 73.944, 46.215]"
332,11/01/2024,True,10223,9246,10274.115,7970.052000000001,"[439.58899999999994, 572.4879999999999, 838.286, 582.711, 357.805, 184.014, 102.23, 122.676, 235.129, 705.3870000000001, 879.1779999999999, 1277.875, 1185.868, 490.704, 265.798, 439.58899999999994, 439.58899999999994, 112.45300000000002, 71.56099999999999, 61.338, 214.68300000000002, 286.24399999999997, 184.014, 224.90600000000003]","[36.984, 110.952, 64.722, 175.674, 175.674, 184.92000000000002, 249.64200000000002, 998.5680000000001, 323.61, 360.594, 92.46000000000001, 55.476, 101.706, 157.18200000000002, 221.904, 138.69, 64.722, 536.2679999999999, 1349.916, 1155.75, 776.6640000000001, 342.10200000000003, 221.904, 73.968]"
333,11/02/2024,True,10793,9346,8375.368,7402.032,"[237.44600000000003, 140.30900000000003, 259.032, 248.239, 205.067, 183.48100000000002, 64.758, 32.379, 205.067, 420.927, 550.443, 593.615, 582.8220000000001, 690.7520000000001, 917.4050000000001, 1208.8159999999998, 723.1310000000001, 291.41100000000006, 97.13700000000001, 86.34400000000001, 129.516, 226.65300000000002, 172.68800000000002, 107.93]","[149.536, 93.46000000000001, 74.768, 112.152, 93.46000000000001, 205.61200000000002, 345.802, 1196.288, 579.452, 102.80600000000001, 28.038, 121.498, 84.114, 149.536, 130.844, 130.844, 112.152, 373.84000000000003, 1504.7060000000001, 934.6, 261.688, 56.076, 252.34200000000004, 308.418]"
334,11/03/2024,True,10793,9346,9692.114,9159.08,"[237.44600000000003, 205.067, 172.68800000000002, 97.13700000000001, 485.685, 215.86, 86.34400000000001, 97.13700000000001, 582.8220000000001, 809.475, 938.991, 1014.542, 1014.542, 701.5450000000001, 334.58299999999997, 528.857, 259.032, 118.72300000000001, 140.30900000000003, 226.65300000000002, 345.37600000000003, 453.30600000000004, 172.68800000000002, 453.30600000000004]","[130.844, 74.768, 37.384, 102.80600000000001, 168.228, 168.228, 336.456, 579.452, 130.844, 56.076, 46.730000000000004, 130.844, 93.46000000000001, 205.61200000000002, 308.418, 140.19, 887.87, 2392.576, 2037.4279999999999, 523.376, 205.61200000000002, 93.46000000000001, 196.26600000000002, 112.152]"
335,11/04/2024,True,10793,9346,12854.463,10757.246,"[464.099, 766.3029999999999, 1241.1950000000002, 960.5770000000001, 982.163, 129.516, 43.172000000000004, 32.379, 410.134, 410.134, 647.5799999999999, 723.1310000000001, 431.72, 431.72, 852.647, 1446.2620000000002, 561.2360000000001, 259.032, 151.10199999999998, 248.239, 323.78999999999996, 496.478, 453.30600000000004, 388.54800000000006]","[28.038, 9.346, 9.346, 46.730000000000004, 93.46000000000001, 308.418, 775.7180000000001, 1186.942, 280.38, 196.26600000000002, 327.11, 56.076, 289.726, 887.87, 280.38, 168.228, 542.068, 1841.1619999999998, 2280.424, 728.9879999999999, 289.726, 84.114, 9.346, 37.384]"
336,11/05/2024,True,10793,9346,13048.737000000001,9177.772,"[464.099, 550.443, 744.7170000000001, 1295.1599999999999, 690.7520000000001, 474.89200000000005, 302.20399999999995, 388.54800000000006, 1122.4720000000002, 1629.743, 928.198, 442.5129999999999, 334.58299999999997, 312.99699999999996, 215.86, 237.44600000000003, 118.72300000000001, 97.13700000000001, 10.793000000000001, 140.30900000000003, 356.16900000000004, 474.89200000000005, 604.4079999999999, 1111.679]","[158.882, 205.61200000000002, 158.882, 121.498, 74.768, 84.114, 242.996, 691.604, 93.46000000000001, 84.114, 56.076, 121.498, 112.152, 102.80600000000001, 112.152, 149.536, 542.068, 2691.648, 2420.614, 794.4100000000001, 121.498, 18.692, 0.0, 18.692]"
337,11/06/2024,True,10793,9346,9454.668,7645.028,"[863.44, 949.7840000000001, 885.0259999999998, 615.201, 312.99699999999996, 226.65300000000002, 183.48100000000002, 183.48100000000002, 464.099, 647.5799999999999, 496.478, 410.134, 269.825, 323.78999999999996, 474.89200000000005, 334.58299999999997, 75.55099999999999, 161.89499999999998, 129.516, 129.516, 118.72300000000001, 356.16900000000004, 442.5129999999999, 399.34100000000007]","[9.346, 18.692, 224.304, 112.152, 102.80600000000001, 102.80600000000001, 140.19, 280.38, 140.19, 158.882, 242.996, 121.498, 140.19, 327.11, 177.57399999999998, 158.882, 598.144, 1859.8539999999998, 1570.1280000000002, 607.49, 149.536, 233.65, 130.844, 37.384]"
338,11/07/2024,True,10793,9346,9832.423,11775.960000000001,"[302.20399999999995, 431.72, 474.89200000000005, 992.956, 259.032, 53.965, 43.172000000000004, 64.758, 183.48100000000002, 399.34100000000007, 518.064, 777.0960000000001, 1187.23, 766.3029999999999, 820.268, 582.8220000000001, 248.239, 248.239, 118.72300000000001, 215.86, 334.58299999999997, 237.44600000000003, 172.68800000000002, 399.34100000000007]","[84.114, 46.730000000000004, 18.692, 28.038, 93.46000000000001, 542.068, 1663.5880000000002, 1196.288, 523.376, 495.33799999999997, 364.49399999999997, 177.57399999999998, 65.422, 102.80600000000001, 205.61200000000002, 467.3, 1018.7139999999999, 1972.006, 1401.8999999999999, 289.726, 345.802, 317.764, 271.034, 84.114]"
339,11/08/2024,True,10793,9346,13081.116,9850.684,"[269.825, 388.54800000000006, 928.198, 1996.705, 852.647, 464.099, 129.516, 161.89499999999998, 345.37600000000003, 1262.781, 1716.087, 777.0960000000001, 615.201, 572.029, 377.75500000000005, 312.99699999999996, 410.134, 129.516, 64.758, 53.965, 75.55099999999999, 334.58299999999997, 237.44600000000003, 604.4079999999999]","[102.80600000000001, 37.384, 56.076, 18.692, 46.730000000000004, 102.80600000000001, 448.608, 411.22400000000005, 327.11, 65.422, 102.80600000000001, 289.726, 177.57399999999998, 495.33799999999997, 355.14799999999997, 308.418, 205.61200000000002, 1523.3980000000001, 1364.5159999999998, 822.4480000000001, 915.908, 897.216, 588.798, 186.92000000000002]"
