,Date,Hour Starting,period,respondent,fueltype,type-name,value,value-units
1922,2024-10-20,2,2024-10-20T03-05,ERCO,COL,Coal,4616,megawatthours
1923,2024-10-20,3,2024-10-20T04-05,ERCO,COL,Coal,4449,megawatthours
1924,2024-10-20,4,2024-10-20T05-05,ERCO,COL,Coal,4592,megawatthours
1925,2024-10-20,5,2024-10-20T06-05,ERCO,COL,Coal,4758,megawatthours
1926,2024-10-20,6,2024-10-20T07-05,ERCO,COL,Coal,5378,megawatthours
1927,2024-10-20,7,2024-10-20T08-05,ERCO,COL,Coal,6279,megawatthours
1928,2024-10-20,8,2024-10-20T09-05,ERCO,COL,Coal,5978,megawatthours
1929,2024-10-20,9,2024-10-20T10-05,ERCO,COL,Coal,4759,megawatthours
1930,2024-10-20,10,2024-10-20T11-05,ERCO,COL,Coal,4351,megawatthours
1931,2024-10-20,11,2024-10-20T12-05,ERCO,COL,Coal,3926,megawatthours
1932,2024-10-20,12,2024-10-20T13-05,ERCO,COL,Coal,3977,megawatthours
1933,2024-10-20,13,2024-10-20T14-05,ERCO,COL,Coal,4351,megawatthours
1934,2024-10-20,14,2024-10-20T15-05,ERCO,COL,Coal,4528,megawatthours
1935,2024-10-20,15,2024-10-20T16-05,ERCO,COL,Coal,4533,megawatthours
1936,2024-10-20,16,2024-10-20T17-05,ERCO,COL,Coal,4584,megawatthours
1937,2024-10-20,17,2024-10-20T18-05,ERCO,COL,Coal,5473,megawatthours
1938,2024-10-20,18,2024-10-20T19-05,ERCO,COL,Coal,7332,megawatthours
1939,2024-10-20,19,2024-10-20T20-05,ERCO,COL,Coal,8255,megawatthours
1940,2024-10-20,20,2024-10-20T21-05,ERCO,COL,Coal,7659,megawatthours
1941,2024-10-20,21,2024-10-20T22-05,ERCO,COL,Coal,6248,megawatthours
1942,2024-10-20,22,2024-10-20T23-05,ERCO,COL,Coal,6172,megawatthours
1943,2024-10-20,23,2024-10-21T00-05,ERCO,COL,Coal,6409,megawatthours
1944,2024-10-21,0,2024-10-21T01-05,ERCO,COL,Coal,6340,megawatthours
1945,2024-10-21,1,2024-10-21T02-05,ERCO,COL,Coal,5871,megawatthours
1946,2024-10-21,2,2024-10-21T03-05,ERCO,COL,Coal,5657,megawatthours
1947,2024-10-21,3,2024-10-21T04-05,ERCO,COL,Coal,5687,megawatthours
1948,2024-10-21,4,2024-10-21T05-05,ERCO,COL,Coal,5611,megawatthours
1949,2024-10-21,5,2024-10-21T06-05,ERCO,COL,Coal,6069,megawatthours
1950,2024-10-21,6,2024-10-21T07-05,ERCO,COL,Coal,6717,megawatthours
1951,2024-10-21,7,2024-10-21T08-05,ERCO,COL,Coal,7103,megawatthours
1952,2024-10-21,8,2024-10-21T09-05,ERCO,COL,Coal,5998,megawatthours
1953,2024-10-21,9,2024-10-21T10-05,ERCO,COL,Coal,4826,megawatthours
1954,2024-10-21,10,2024-10-21T11-05,ERCO,COL,Coal,4423,megawatthours
1955,2024-10-21,11,2024-10-21T12-05,ERCO,COL,Coal,4524,megawatthours
1956,2024-10-21,12,2024-10-21T13-05,ERCO,COL,Coal,4863,megawatthours
1957,2024-10-21,13,2024-10-21T14-05,ERCO,COL,Coal,4868,megawatthours
1958,2024-10-21,14,2024-10-21T15-05,ERCO,COL,Coal,4849,megawatthours
1959,2024-10-21,15,2024-10-21T16-05,ERCO,COL,Coal,4831,megawatthours
1960,2024-10-21,16,2024-10-21T17-05,ERCO,COL,Coal,5019,megawatthours
1961,2024-10-21,17,2024-10-21T18-05,ERCO,COL,Coal,5768,megawatthours
1962,2024-10-21,18,2024-10-21T19-05,ERCO,COL,Coal,7396,megawatthours
1963,2024-10-21,19,2024-10-21T20-05,ERCO,COL,Coal,8148,megawatthours
1964,2024-10-21,20,2024-10-21T21-05,ERCO,COL,Coal,6730,megawatthours
1965,2024-10-21,21,2024-10-21T22-05,ERCO,COL,Coal,5974,megawatthours
1966,2024-10-21,22,2024-10-21T23-05,ERCO,COL,Coal,5356,megawatthours
1967,2024-10-21,23,2024-10-22T00-05,ERCO,COL,Coal,5078,megawatthours
1968,2024-10-22,0,2024-10-22T01-05,ERCO,COL,Coal,4824,megawatthours
1969,2024-10-22,1,2024-10-22T02-05,ERCO,COL,Coal,4764,megawatthours
1970,2024-10-22,2,2024-10-22T03-05,ERCO,COL,Coal,4689,megawatthours
1971,2024-10-22,3,2024-10-22T04-05,ERCO,COL,Coal,4696,megawatthours
1972,2024-10-22,4,2024-10-22T05-05,ERCO,COL,Coal,4946,megawatthours
1973,2024-10-22,5,2024-10-22T06-05,ERCO,COL,Coal,5538,megawatthours
1974,2024-10-22,6,2024-10-22T07-05,ERCO,COL,Coal,6881,megawatthours
1975,2024-10-22,7,2024-10-22T08-05,ERCO,COL,Coal,7747,megawatthours
1976,2024-10-22,8,2024-10-22T09-05,ERCO,COL,Coal,7080,megawatthours
1977,2024-10-22,9,2024-10-22T10-05,ERCO,COL,Coal,5412,megawatthours
1978,2024-10-22,10,2024-10-22T11-05,ERCO,COL,Coal,4959,megawatthours
1979,2024-10-22,11,2024-10-22T12-05,ERCO,COL,Coal,5078,megawatthours
1980,2024-10-22,12,2024-10-22T13-05,ERCO,COL,Coal,6608,megawatthours
1981,2024-10-22,13,2024-10-22T14-05,ERCO,COL,Coal,8242,megawatthours
1982,2024-10-22,14,2024-10-22T15-05,ERCO,COL,Coal,7932,megawatthours
1983,2024-10-22,15,2024-10-22T16-05,ERCO,COL,Coal,8370,megawatthours
1984,2024-10-22,16,2024-10-22T17-05,ERCO,COL,Coal,8846,megawatthours
1985,2024-10-22,17,2024-10-22T18-05,ERCO,COL,Coal,9224,megawatthours
1986,2024-10-22,18,2024-10-22T19-05,ERCO,COL,Coal,9557,megawatthours
1987,2024-10-22,19,2024-10-22T20-05,ERCO,COL,Coal,8931,megawatthours
1988,2024-10-22,20,2024-10-22T21-05,ERCO,COL,Coal,9087,megawatthours
1989,2024-10-22,21,2024-10-22T22-05,ERCO,COL,Coal,7190,megawatthours
1990,2024-10-22,22,2024-10-22T23-05,ERCO,COL,Coal,5828,megawatthours
1991,2024-10-22,23,2024-10-23T00-05,ERCO,COL,Coal,5396,megawatthours
1992,2024-10-23,0,2024-10-23T01-05,ERCO,COL,Coal,5120,megawatthours
1993,2024-10-23,1,2024-10-23T02-05,ERCO,COL,Coal,5010,megawatthours
1994,2024-10-23,2,2024-10-23T03-05,ERCO,COL,Coal,4792,megawatthours
1995,2024-10-23,3,2024-10-23T04-05,ERCO,COL,Coal,4761,megawatthours
1996,2024-10-23,4,2024-10-23T05-05,ERCO,COL,Coal,4766,megawatthours
1997,2024-10-23,5,2024-10-23T06-05,ERCO,COL,Coal,5058,megawatthours
1998,2024-10-23,6,2024-10-23T07-05,ERCO,COL,Coal,6920,megawatthours
1999,2024-10-23,7,2024-10-23T08-05,ERCO,COL,Coal,7778,megawatthours
2000,2024-10-23,8,2024-10-23T09-05,ERCO,COL,Coal,6719,megawatthours
2001,2024-10-23,9,2024-10-23T10-05,ERCO,COL,Coal,5610,megawatthours
2002,2024-10-23,10,2024-10-23T11-05,ERCO,COL,Coal,5468,megawatthours
2003,2024-10-23,11,2024-10-23T12-05,ERCO,COL,Coal,6212,megawatthours
2004,2024-10-23,12,2024-10-23T13-05,ERCO,COL,Coal,7596,megawatthours
2005,2024-10-23,13,2024-10-23T14-05,ERCO,COL,Coal,7858,megawatthours
2006,2024-10-23,14,2024-10-23T15-05,ERCO,COL,Coal,8010,megawatthours
2007,2024-10-23,15,2024-10-23T16-05,ERCO,COL,Coal,8011,megawatthours
2008,2024-10-23,16,2024-10-23T17-05,ERCO,COL,Coal,8026,megawatthours
2009,2024-10-23,17,2024-10-23T18-05,ERCO,COL,Coal,8292,megawatthours
2010,2024-10-23,18,2024-10-23T19-05,ERCO,COL,Coal,8971,megawatthours
2011,2024-10-23,19,2024-10-23T20-05,ERCO,COL,Coal,8875,megawatthours
2012,2024-10-23,20,2024-10-23T21-05,ERCO,COL,Coal,8189,megawatthours
2013,2024-10-23,21,2024-10-23T22-05,ERCO,COL,Coal,6516,megawatthours
2014,2024-10-23,22,2024-10-23T23-05,ERCO,COL,Coal,5873,megawatthours
2015,2024-10-23,23,2024-10-24T00-05,ERCO,COL,Coal,5020,megawatthours
2016,2024-10-24,0,2024-10-24T01-05,ERCO,COL,Coal,4951,megawatthours
2017,2024-10-24,1,2024-10-24T02-05,ERCO,COL,Coal,4664,megawatthours
2018,2024-10-24,2,2024-10-24T03-05,ERCO,COL,Coal,4464,megawatthours
2019,2024-10-24,3,2024-10-24T04-05,ERCO,COL,Coal,4510,megawatthours
2020,2024-10-24,4,2024-10-24T05-05,ERCO,COL,Coal,4660,megawatthours
2021,2024-10-24,5,2024-10-24T06-05,ERCO,COL,Coal,4810,megawatthours
2022,2024-10-24,6,2024-10-24T07-05,ERCO,COL,Coal,5984,megawatthours
2023,2024-10-24,7,2024-10-24T08-05,ERCO,COL,Coal,7367,megawatthours
2024,2024-10-24,8,2024-10-24T09-05,ERCO,COL,Coal,6265,megawatthours
2025,2024-10-24,9,2024-10-24T10-05,ERCO,COL,Coal,5590,megawatthours
2026,2024-10-24,10,2024-10-24T11-05,ERCO,COL,Coal,5484,megawatthours
2027,2024-10-24,11,2024-10-24T12-05,ERCO,COL,Coal,5742,megawatthours
2028,2024-10-24,12,2024-10-24T13-05,ERCO,COL,Coal,6855,megawatthours
2029,2024-10-24,13,2024-10-24T14-05,ERCO,COL,Coal,7786,megawatthours
2030,2024-10-24,14,2024-10-24T15-05,ERCO,COL,Coal,7347,megawatthours
2031,2024-10-24,15,2024-10-24T16-05,ERCO,COL,Coal,7198,megawatthours
2032,2024-10-24,16,2024-10-24T17-05,ERCO,COL,Coal,7380,megawatthours
2033,2024-10-24,17,2024-10-24T18-05,ERCO,COL,Coal,8291,megawatthours
2034,2024-10-24,18,2024-10-24T19-05,ERCO,COL,Coal,9064,megawatthours
2035,2024-10-24,19,2024-10-24T20-05,ERCO,COL,Coal,8172,megawatthours
2036,2024-10-24,20,2024-10-24T21-05,ERCO,COL,Coal,7274,megawatthours
2037,2024-10-24,21,2024-10-24T22-05,ERCO,COL,Coal,7148,megawatthours
2038,2024-10-24,22,2024-10-24T23-05,ERCO,COL,Coal,7065,megawatthours
2039,2024-10-24,23,2024-10-25T00-05,ERCO,COL,Coal,6344,megawatthours
2040,2024-10-25,0,2024-10-25T01-05,ERCO,COL,Coal,5247,megawatthours
2041,2024-10-25,1,2024-10-25T02-05,ERCO,COL,Coal,4678,megawatthours
2042,2024-10-25,2,2024-10-25T03-05,ERCO,COL,Coal,4367,megawatthours
2043,2024-10-25,3,2024-10-25T04-05,ERCO,COL,Coal,4455,megawatthours
2044,2024-10-25,4,2024-10-25T05-05,ERCO,COL,Coal,4616,megawatthours
2045,2024-10-25,5,2024-10-25T06-05,ERCO,COL,Coal,5281,megawatthours
2046,2024-10-25,6,2024-10-25T07-05,ERCO,COL,Coal,6437,megawatthours
2047,2024-10-25,7,2024-10-25T08-05,ERCO,COL,Coal,6842,megawatthours
2048,2024-10-25,8,2024-10-25T09-05,ERCO,COL,Coal,6525,megawatthours
2049,2024-10-25,9,2024-10-25T10-05,ERCO,COL,Coal,4956,megawatthours
2050,2024-10-25,10,2024-10-25T11-05,ERCO,COL,Coal,4761,megawatthours
2051,2024-10-25,11,2024-10-25T12-05,ERCO,COL,Coal,5139,megawatthours
2052,2024-10-25,12,2024-10-25T13-05,ERCO,COL,Coal,5733,megawatthours
2053,2024-10-25,13,2024-10-25T14-05,ERCO,COL,Coal,7270,megawatthours
2054,2024-10-25,14,2024-10-25T15-05,ERCO,COL,Coal,8619,megawatthours
2055,2024-10-25,15,2024-10-25T16-05,ERCO,COL,Coal,9492,megawatthours
2056,2024-10-25,16,2024-10-25T17-05,ERCO,COL,Coal,9559,megawatthours
2057,2024-10-25,17,2024-10-25T18-05,ERCO,COL,Coal,9812,megawatthours
2058,2024-10-25,18,2024-10-25T19-05,ERCO,COL,Coal,10172,megawatthours
2059,2024-10-25,19,2024-10-25T20-05,ERCO,COL,Coal,9729,megawatthours
2060,2024-10-25,20,2024-10-25T21-05,ERCO,COL,Coal,9325,megawatthours
2061,2024-10-25,21,2024-10-25T22-05,ERCO,COL,Coal,9265,megawatthours
2062,2024-10-25,22,2024-10-25T23-05,ERCO,COL,Coal,8885,megawatthours
2063,2024-10-25,23,2024-10-26T00-05,ERCO,COL,Coal,8953,megawatthours
2064,2024-10-26,0,2024-10-26T01-05,ERCO,COL,Coal,8732,megawatthours
2065,2024-10-26,1,2024-10-26T02-05,ERCO,COL,Coal,8676,megawatthours
2066,2024-10-26,2,2024-10-26T03-05,ERCO,COL,Coal,8251,megawatthours
2067,2024-10-26,3,2024-10-26T04-05,ERCO,COL,Coal,7388,megawatthours
2068,2024-10-26,4,2024-10-26T05-05,ERCO,COL,Coal,6809,megawatthours
2069,2024-10-26,5,2024-10-26T06-05,ERCO,COL,Coal,6760,megawatthours
2070,2024-10-26,6,2024-10-26T07-05,ERCO,COL,Coal,7007,megawatthours
2071,2024-10-26,7,2024-10-26T08-05,ERCO,COL,Coal,7917,megawatthours
2072,2024-10-26,8,2024-10-26T09-05,ERCO,COL,Coal,7951,megawatthours
2073,2024-10-26,9,2024-10-26T10-05,ERCO,COL,Coal,6330,megawatthours
2074,2024-10-26,10,2024-10-26T11-05,ERCO,COL,Coal,6720,megawatthours
2075,2024-10-26,11,2024-10-26T12-05,ERCO,COL,Coal,7995,megawatthours
2076,2024-10-26,12,2024-10-26T13-05,ERCO,COL,Coal,8525,megawatthours
2077,2024-10-26,13,2024-10-26T14-05,ERCO,COL,Coal,9253,megawatthours
2078,2024-10-26,14,2024-10-26T15-05,ERCO,COL,Coal,9397,megawatthours
2079,2024-10-26,15,2024-10-26T16-05,ERCO,COL,Coal,9455,megawatthours
2080,2024-10-26,16,2024-10-26T17-05,ERCO,COL,Coal,9441,megawatthours
2081,2024-10-26,17,2024-10-26T18-05,ERCO,COL,Coal,9758,megawatthours
2082,2024-10-26,18,2024-10-26T19-05,ERCO,COL,Coal,10057,megawatthours
2083,2024-10-26,19,2024-10-26T20-05,ERCO,COL,Coal,9923,megawatthours
2084,2024-10-26,20,2024-10-26T21-05,ERCO,COL,Coal,9809,megawatthours
2085,2024-10-26,21,2024-10-26T22-05,ERCO,COL,Coal,9896,megawatthours
2086,2024-10-26,22,2024-10-26T23-05,ERCO,COL,Coal,9853,megawatthours
2087,2024-10-26,23,2024-10-27T00-05,ERCO,COL,Coal,9634,megawatthours
2088,2024-10-27,0,2024-10-27T01-05,ERCO,COL,Coal,9467,megawatthours
2089,2024-10-27,1,2024-10-27T02-05,ERCO,COL,Coal,9165,megawatthours
2090,2024-10-27,2,2024-10-27T03-05,ERCO,COL,Coal,8299,megawatthours
2091,2024-10-27,3,2024-10-27T04-05,ERCO,COL,Coal,7591,megawatthours
2092,2024-10-27,4,2024-10-27T05-05,ERCO,COL,Coal,7382,megawatthours
2093,2024-10-27,5,2024-10-27T06-05,ERCO,COL,Coal,7108,megawatthours
2094,2024-10-27,6,2024-10-27T07-05,ERCO,COL,Coal,7137,megawatthours
2095,2024-10-27,7,2024-10-27T08-05,ERCO,COL,Coal,7254,megawatthours
2096,2024-10-27,8,2024-10-27T09-05,ERCO,COL,Coal,7152,megawatthours
2097,2024-10-27,9,2024-10-27T10-05,ERCO,COL,Coal,5363,megawatthours
2098,2024-10-27,10,2024-10-27T11-05,ERCO,COL,Coal,4756,megawatthours
2099,2024-10-27,11,2024-10-27T12-05,ERCO,COL,Coal,4827,megawatthours
2100,2024-10-27,12,2024-10-27T13-05,ERCO,COL,Coal,5385,megawatthours
2101,2024-10-27,13,2024-10-27T14-05,ERCO,COL,Coal,6614,megawatthours
2102,2024-10-27,14,2024-10-27T15-05,ERCO,COL,Coal,7841,megawatthours
2103,2024-10-27,15,2024-10-27T16-05,ERCO,COL,Coal,8215,megawatthours
2104,2024-10-27,16,2024-10-27T17-05,ERCO,COL,Coal,7893,megawatthours
2105,2024-10-27,17,2024-10-27T18-05,ERCO,COL,Coal,8635,megawatthours
2106,2024-10-27,18,2024-10-27T19-05,ERCO,COL,Coal,9415,megawatthours
2107,2024-10-27,19,2024-10-27T20-05,ERCO,COL,Coal,8968,megawatthours
2108,2024-10-27,20,2024-10-27T21-05,ERCO,COL,Coal,7833,megawatthours
2109,2024-10-27,21,2024-10-27T22-05,ERCO,COL,Coal,7520,megawatthours
2110,2024-10-27,22,2024-10-27T23-05,ERCO,COL,Coal,7253,megawatthours
2111,2024-10-27,23,2024-10-28T00-05,ERCO,COL,Coal,7484,megawatthours
2112,2024-10-28,0,2024-10-28T01-05,ERCO,COL,Coal,7038,megawatthours
2113,2024-10-28,1,2024-10-28T02-05,ERCO,COL,Coal,6475,megawatthours
2114,2024-10-28,2,2024-10-28T03-05,ERCO,COL,Coal,5946,megawatthours
2115,2024-10-28,3,2024-10-28T04-05,ERCO,COL,Coal,5731,megawatthours
2116,2024-10-28,4,2024-10-28T05-05,ERCO,COL,Coal,6015,megawatthours
2117,2024-10-28,5,2024-10-28T06-05,ERCO,COL,Coal,6791,megawatthours
2118,2024-10-28,6,2024-10-28T07-05,ERCO,COL,Coal,7690,megawatthours
2119,2024-10-28,7,2024-10-28T08-05,ERCO,COL,Coal,8333,megawatthours
2120,2024-10-28,8,2024-10-28T09-05,ERCO,COL,Coal,7779,megawatthours
2121,2024-10-28,9,2024-10-28T10-05,ERCO,COL,Coal,6738,megawatthours
2122,2024-10-28,10,2024-10-28T11-05,ERCO,COL,Coal,6752,megawatthours
2123,2024-10-28,11,2024-10-28T12-05,ERCO,COL,Coal,6700,megawatthours
2124,2024-10-28,12,2024-10-28T13-05,ERCO,COL,Coal,7139,megawatthours
2125,2024-10-28,13,2024-10-28T14-05,ERCO,COL,Coal,7255,megawatthours
2126,2024-10-28,14,2024-10-28T15-05,ERCO,COL,Coal,7034,megawatthours
2127,2024-10-28,15,2024-10-28T16-05,ERCO,COL,Coal,7185,megawatthours
2128,2024-10-28,16,2024-10-28T17-05,ERCO,COL,Coal,7566,megawatthours
2129,2024-10-28,17,2024-10-28T18-05,ERCO,COL,Coal,8569,megawatthours
2130,2024-10-28,18,2024-10-28T19-05,ERCO,COL,Coal,9413,megawatthours
2131,2024-10-28,19,2024-10-28T20-05,ERCO,COL,Coal,9244,megawatthours
2132,2024-10-28,20,2024-10-28T21-05,ERCO,COL,Coal,8778,megawatthours
2133,2024-10-28,21,2024-10-28T22-05,ERCO,COL,Coal,8069,megawatthours
2134,2024-10-28,22,2024-10-28T23-05,ERCO,COL,Coal,7633,megawatthours
2135,2024-10-28,23,2024-10-29T00-05,ERCO,COL,Coal,6886,megawatthours
2136,2024-10-29,0,2024-10-29T01-05,ERCO,COL,Coal,6090,megawatthours
2137,2024-10-29,1,2024-10-29T02-05,ERCO,COL,Coal,5582,megawatthours
2138,2024-10-29,2,2024-10-29T03-05,ERCO,COL,Coal,5201,megawatthours
2139,2024-10-29,3,2024-10-29T04-05,ERCO,COL,Coal,4939,megawatthours
2140,2024-10-29,4,2024-10-29T05-05,ERCO,COL,Coal,5124,megawatthours
2141,2024-10-29,5,2024-10-29T06-05,ERCO,COL,Coal,5622,megawatthours
2142,2024-10-29,6,2024-10-29T07-05,ERCO,COL,Coal,7280,megawatthours
2143,2024-10-29,7,2024-10-29T08-05,ERCO,COL,Coal,8105,megawatthours
2144,2024-10-29,8,2024-10-29T09-05,ERCO,COL,Coal,7243,megawatthours
2145,2024-10-29,9,2024-10-29T10-05,ERCO,COL,Coal,6868,megawatthours
2146,2024-10-29,10,2024-10-29T11-05,ERCO,COL,Coal,7633,megawatthours
2147,2024-10-29,11,2024-10-29T12-05,ERCO,COL,Coal,7632,megawatthours
2148,2024-10-29,12,2024-10-29T13-05,ERCO,COL,Coal,6990,megawatthours
2149,2024-10-29,13,2024-10-29T14-05,ERCO,COL,Coal,6989,megawatthours
2150,2024-10-29,14,2024-10-29T15-05,ERCO,COL,Coal,7365,megawatthours
2151,2024-10-29,15,2024-10-29T16-05,ERCO,COL,Coal,7301,megawatthours
2152,2024-10-29,16,2024-10-29T17-05,ERCO,COL,Coal,7862,megawatthours
2153,2024-10-29,17,2024-10-29T18-05,ERCO,COL,Coal,8649,megawatthours
2154,2024-10-29,18,2024-10-29T19-05,ERCO,COL,Coal,9310,megawatthours
2155,2024-10-29,19,2024-10-29T20-05,ERCO,COL,Coal,9306,megawatthours
2156,2024-10-29,20,2024-10-29T21-05,ERCO,COL,Coal,8764,megawatthours
2157,2024-10-29,21,2024-10-29T22-05,ERCO,COL,Coal,7727,megawatthours
2158,2024-10-29,22,2024-10-29T23-05,ERCO,COL,Coal,7404,megawatthours
2159,2024-10-29,23,2024-10-30T00-05,ERCO,COL,Coal,6713,megawatthours
2160,2024-10-30,0,2024-10-30T01-05,ERCO,COL,Coal,5783,megawatthours
2161,2024-10-30,1,2024-10-30T02-05,ERCO,COL,Coal,5279,megawatthours
2162,2024-10-30,2,2024-10-30T03-05,ERCO,COL,Coal,4855,megawatthours
2163,2024-10-30,3,2024-10-30T04-05,ERCO,COL,Coal,4806,megawatthours
2164,2024-10-30,4,2024-10-30T05-05,ERCO,COL,Coal,4905,megawatthours
2165,2024-10-30,5,2024-10-30T06-05,ERCO,COL,Coal,5187,megawatthours
2166,2024-10-30,6,2024-10-30T07-05,ERCO,COL,Coal,5682,megawatthours
2167,2024-10-30,7,2024-10-30T08-05,ERCO,COL,Coal,6389,megawatthours
2168,2024-10-30,8,2024-10-30T09-05,ERCO,COL,Coal,6166,megawatthours
2169,2024-10-30,9,2024-10-30T10-05,ERCO,COL,Coal,5641,megawatthours
2170,2024-10-30,10,2024-10-30T11-05,ERCO,COL,Coal,5876,megawatthours
2171,2024-10-30,11,2024-10-30T12-05,ERCO,COL,Coal,5737,megawatthours
2172,2024-10-30,12,2024-10-30T13-05,ERCO,COL,Coal,5801,megawatthours
2173,2024-10-30,13,2024-10-30T14-05,ERCO,COL,Coal,5504,megawatthours
2174,2024-10-30,14,2024-10-30T15-05,ERCO,COL,Coal,5482,megawatthours
2175,2024-10-30,15,2024-10-30T16-05,ERCO,COL,Coal,5906,megawatthours
2176,2024-10-30,16,2024-10-30T17-05,ERCO,COL,Coal,6156,megawatthours
2177,2024-10-30,17,2024-10-30T18-05,ERCO,COL,Coal,7112,megawatthours
2178,2024-10-30,18,2024-10-30T19-05,ERCO,COL,Coal,7600,megawatthours
2179,2024-10-30,19,2024-10-30T20-05,ERCO,COL,Coal,7569,megawatthours
2180,2024-10-30,20,2024-10-30T21-05,ERCO,COL,Coal,7648,megawatthours
2181,2024-10-30,21,2024-10-30T22-05,ERCO,COL,Coal,7590,megawatthours
2182,2024-10-30,22,2024-10-30T23-05,ERCO,COL,Coal,7039,megawatthours
2183,2024-10-30,23,2024-10-31T00-05,ERCO,COL,Coal,6373,megawatthours
2184,2024-10-31,0,2024-10-31T01-05,ERCO,COL,Coal,6449,megawatthours
2185,2024-10-31,1,2024-10-31T02-05,ERCO,COL,Coal,6166,megawatthours
2186,2024-10-31,2,2024-10-31T03-05,ERCO,COL,Coal,6926,megawatthours
2187,2024-10-31,3,2024-10-31T04-05,ERCO,COL,Coal,7036,megawatthours
2188,2024-10-31,4,2024-10-31T05-05,ERCO,COL,Coal,6203,megawatthours
2189,2024-10-31,5,2024-10-31T06-05,ERCO,COL,Coal,6181,megawatthours
2190,2024-10-31,6,2024-10-31T07-05,ERCO,COL,Coal,6916,megawatthours
2191,2024-10-31,7,2024-10-31T08-05,ERCO,COL,Coal,7588,megawatthours
2192,2024-10-31,8,2024-10-31T09-05,ERCO,COL,Coal,7956,megawatthours
2193,2024-10-31,9,2024-10-31T10-05,ERCO,COL,Coal,7588,megawatthours
2194,2024-10-31,10,2024-10-31T11-05,ERCO,COL,Coal,7213,megawatthours
2195,2024-10-31,11,2024-10-31T12-05,ERCO,COL,Coal,6816,megawatthours
2196,2024-10-31,12,2024-10-31T13-05,ERCO,COL,Coal,6910,megawatthours
2197,2024-10-31,13,2024-10-31T14-05,ERCO,COL,Coal,6800,megawatthours
2198,2024-10-31,14,2024-10-31T15-05,ERCO,COL,Coal,6702,megawatthours
2199,2024-10-31,15,2024-10-31T16-05,ERCO,COL,Coal,6568,megawatthours
2200,2024-10-31,16,2024-10-31T17-05,ERCO,COL,Coal,6868,megawatthours
2201,2024-10-31,17,2024-10-31T18-05,ERCO,COL,Coal,7866,megawatthours
2202,2024-10-31,18,2024-10-31T19-05,ERCO,COL,Coal,8486,megawatthours
2203,2024-10-31,19,2024-10-31T20-05,ERCO,COL,Coal,8218,megawatthours
2204,2024-10-31,20,2024-10-31T21-05,ERCO,COL,Coal,7957,megawatthours
2205,2024-10-31,21,2024-10-31T22-05,ERCO,COL,Coal,7337,megawatthours
2206,2024-10-31,22,2024-10-31T23-05,ERCO,COL,Coal,6957,megawatthours
2207,2024-10-31,23,2024-11-01T00-05,ERCO,COL,Coal,6394,megawatthours
2208,2024-11-01,0,2024-11-01T01-05,ERCO,COL,Coal,5931,megawatthours
2209,2024-11-01,1,2024-11-01T02-05,ERCO,COL,Coal,5703,megawatthours
2210,2024-11-01,2,2024-11-01T03-05,ERCO,COL,Coal,5464,megawatthours
2211,2024-11-01,3,2024-11-01T04-05,ERCO,COL,Coal,5319,megawatthours
2212,2024-11-01,4,2024-11-01T05-05,ERCO,COL,Coal,5802,megawatthours
2213,2024-11-01,5,2024-11-01T06-05,ERCO,COL,Coal,6463,megawatthours
2214,2024-11-01,6,2024-11-01T07-05,ERCO,COL,Coal,6975,megawatthours
2215,2024-11-01,7,2024-11-01T08-05,ERCO,COL,Coal,7117,megawatthours
2216,2024-11-01,8,2024-11-01T09-05,ERCO,COL,Coal,7826,megawatthours
2217,2024-11-01,9,2024-11-01T10-05,ERCO,COL,Coal,8586,megawatthours
2218,2024-11-01,10,2024-11-01T11-05,ERCO,COL,Coal,8696,megawatthours
2219,2024-11-01,11,2024-11-01T12-05,ERCO,COL,Coal,8489,megawatthours
2220,2024-11-01,12,2024-11-01T13-05,ERCO,COL,Coal,7903,megawatthours
2221,2024-11-01,13,2024-11-01T14-05,ERCO,COL,Coal,7031,megawatthours
2222,2024-11-01,14,2024-11-01T15-05,ERCO,COL,Coal,6555,megawatthours
2223,2024-11-01,15,2024-11-01T16-05,ERCO,COL,Coal,6956,megawatthours
2224,2024-11-01,16,2024-11-01T17-05,ERCO,COL,Coal,6468,megawatthours
2225,2024-11-01,17,2024-11-01T18-05,ERCO,COL,Coal,6667,megawatthours
2226,2024-11-01,18,2024-11-01T19-05,ERCO,COL,Coal,7845,megawatthours
2227,2024-11-01,19,2024-11-01T20-05,ERCO,COL,Coal,7702,megawatthours
2228,2024-11-01,20,2024-11-01T21-05,ERCO,COL,Coal,6903,megawatthours
2229,2024-11-01,21,2024-11-01T22-05,ERCO,COL,Coal,6100,megawatthours
2230,2024-11-01,22,2024-11-01T23-05,ERCO,COL,Coal,5912,megawatthours
2231,2024-11-01,23,2024-11-02T00-05,ERCO,COL,Coal,5659,megawatthours
