,period,value,value-units,Date,Hour Starting
12032,2024-03-17T13-05,44001,megawatthours,2024-03-17,12
12031,2024-03-17T14-05,44181,megawatthours,2024-03-17,13
12030,2024-03-17T15-05,44095,megawatthours,2024-03-17,14
12029,2024-03-17T16-05,44136,megawatthours,2024-03-17,15
12028,2024-03-17T17-05,44582,megawatthours,2024-03-17,16
12027,2024-03-17T18-05,45103,megawatthours,2024-03-17,17
12026,2024-03-17T19-05,45206,megawatthours,2024-03-17,18
12025,2024-03-17T20-05,45605,megawatthours,2024-03-17,19
12024,2024-03-17T21-05,46166,megawatthours,2024-03-17,20
12023,2024-03-17T22-05,45159,megawatthours,2024-03-17,21
12022,2024-03-17T23-05,43119,megawatthours,2024-03-17,22
12021,2024-03-18T00-05,40673,megawatthours,2024-03-17,23
12020,2024-03-18T01-05,39045,megawatthours,2024-03-18,0
12019,2024-03-18T02-05,37890,megawatthours,2024-03-18,1
12018,2024-03-18T03-05,37189,megawatthours,2024-03-18,2
12017,2024-03-18T04-05,37066,megawatthours,2024-03-18,3
12016,2024-03-18T05-05,37826,megawatthours,2024-03-18,4
12015,2024-03-18T06-05,39918,megawatthours,2024-03-18,5
12014,2024-03-18T07-05,43050,megawatthours,2024-03-18,6
12013,2024-03-18T08-05,44742,megawatthours,2024-03-18,7
12012,2024-03-18T09-05,45168,megawatthours,2024-03-18,8
12011,2024-03-18T10-05,45139,megawatthours,2024-03-18,9
12010,2024-03-18T11-05,45206,megawatthours,2024-03-18,10
12009,2024-03-18T12-05,45202,megawatthours,2024-03-18,11
12008,2024-03-18T13-05,44518,megawatthours,2024-03-18,12
12007,2024-03-18T14-05,44377,megawatthours,2024-03-18,13
12006,2024-03-18T15-05,44301,megawatthours,2024-03-18,14
12005,2024-03-18T16-05,43924,megawatthours,2024-03-18,15
12004,2024-03-18T17-05,43985,megawatthours,2024-03-18,16
12003,2024-03-18T18-05,44493,megawatthours,2024-03-18,17
12002,2024-03-18T19-05,44751,megawatthours,2024-03-18,18
12001,2024-03-18T20-05,44471,megawatthours,2024-03-18,19
12000,2024-03-18T21-05,45779,megawatthours,2024-03-18,20
11999,2024-03-18T22-05,45548,megawatthours,2024-03-18,21
11998,2024-03-18T23-05,43713,megawatthours,2024-03-18,22
11997,2024-03-19T00-05,41400,megawatthours,2024-03-18,23
11996,2024-03-19T01-05,39883,megawatthours,2024-03-19,0
11995,2024-03-19T02-05,39096,megawatthours,2024-03-19,1
11994,2024-03-19T03-05,38760,megawatthours,2024-03-19,2
11993,2024-03-19T04-05,38950,megawatthours,2024-03-19,3
11992,2024-03-19T05-05,40041,megawatthours,2024-03-19,4
11991,2024-03-19T06-05,42591,megawatthours,2024-03-19,5
11990,2024-03-19T07-05,45724,megawatthours,2024-03-19,6
11989,2024-03-19T08-05,47632,megawatthours,2024-03-19,7
11988,2024-03-19T09-05,47723,megawatthours,2024-03-19,8
11987,2024-03-19T10-05,46858,megawatthours,2024-03-19,9
11986,2024-03-19T11-05,46049,megawatthours,2024-03-19,10
11985,2024-03-19T12-05,45003,megawatthours,2024-03-19,11
11984,2024-03-19T13-05,44320,megawatthours,2024-03-19,12
11983,2024-03-19T14-05,43705,megawatthours,2024-03-19,13
11982,2024-03-19T15-05,42945,megawatthours,2024-03-19,14
11981,2024-03-19T16-05,43093,megawatthours,2024-03-19,15
11980,2024-03-19T17-05,43297,megawatthours,2024-03-19,16
11979,2024-03-19T18-05,43703,megawatthours,2024-03-19,17
11978,2024-03-19T19-05,43786,megawatthours,2024-03-19,18
11977,2024-03-19T20-05,44478,megawatthours,2024-03-19,19
11976,2024-03-19T21-05,45410,megawatthours,2024-03-19,20
11975,2024-03-19T22-05,44375,megawatthours,2024-03-19,21
11974,2024-03-19T23-05,42623,megawatthours,2024-03-19,22
11973,2024-03-20T00-05,40157,megawatthours,2024-03-19,23
11972,2024-03-20T01-05,38518,megawatthours,2024-03-20,0
11971,2024-03-20T02-05,37636,megawatthours,2024-03-20,1
11970,2024-03-20T03-05,37231,megawatthours,2024-03-20,2
11969,2024-03-20T04-05,37262,megawatthours,2024-03-20,3
11968,2024-03-20T05-05,37793,megawatthours,2024-03-20,4
11967,2024-03-20T06-05,39862,megawatthours,2024-03-20,5
11966,2024-03-20T07-05,43275,megawatthours,2024-03-20,6
11965,2024-03-20T08-05,45011,megawatthours,2024-03-20,7
11964,2024-03-20T09-05,44816,megawatthours,2024-03-20,8
11963,2024-03-20T10-05,45059,megawatthours,2024-03-20,9
11962,2024-03-20T11-05,44668,megawatthours,2024-03-20,10
11961,2024-03-20T12-05,44303,megawatthours,2024-03-20,11
11960,2024-03-20T13-05,44036,megawatthours,2024-03-20,12
11959,2024-03-20T14-05,43495,megawatthours,2024-03-20,13
11958,2024-03-20T15-05,43775,megawatthours,2024-03-20,14
11957,2024-03-20T16-05,43762,megawatthours,2024-03-20,15
11956,2024-03-20T17-05,44216,megawatthours,2024-03-20,16
11955,2024-03-20T18-05,44616,megawatthours,2024-03-20,17
11954,2024-03-20T19-05,44570,megawatthours,2024-03-20,18
11953,2024-03-20T20-05,45110,megawatthours,2024-03-20,19
11952,2024-03-20T21-05,45785,megawatthours,2024-03-20,20
11951,2024-03-20T22-05,44952,megawatthours,2024-03-20,21
11950,2024-03-20T23-05,42867,megawatthours,2024-03-20,22
11949,2024-03-21T00-05,40479,megawatthours,2024-03-20,23
11948,2024-03-21T01-05,38595,megawatthours,2024-03-21,0
11947,2024-03-21T02-05,37290,megawatthours,2024-03-21,1
11946,2024-03-21T03-05,36780,megawatthours,2024-03-21,2
11945,2024-03-21T04-05,36688,megawatthours,2024-03-21,3
11944,2024-03-21T05-05,37174,megawatthours,2024-03-21,4
11943,2024-03-21T06-05,38754,megawatthours,2024-03-21,5
11942,2024-03-21T07-05,41688,megawatthours,2024-03-21,6
11941,2024-03-21T08-05,43171,megawatthours,2024-03-21,7
11940,2024-03-21T09-05,43656,megawatthours,2024-03-21,8
11939,2024-03-21T10-05,44662,megawatthours,2024-03-21,9
11938,2024-03-21T11-05,45306,megawatthours,2024-03-21,10
11937,2024-03-21T12-05,45662,megawatthours,2024-03-21,11
11936,2024-03-21T13-05,45664,megawatthours,2024-03-21,12
11935,2024-03-21T14-05,45407,megawatthours,2024-03-21,13
11934,2024-03-21T15-05,45051,megawatthours,2024-03-21,14
11933,2024-03-21T16-05,45624,megawatthours,2024-03-21,15
11932,2024-03-21T17-05,45732,megawatthours,2024-03-21,16
11931,2024-03-21T18-05,46028,megawatthours,2024-03-21,17
11930,2024-03-21T19-05,46211,megawatthours,2024-03-21,18
11929,2024-03-21T20-05,46639,megawatthours,2024-03-21,19
11928,2024-03-21T21-05,46580,megawatthours,2024-03-21,20
11927,2024-03-21T22-05,45121,megawatthours,2024-03-21,21
11926,2024-03-21T23-05,42927,megawatthours,2024-03-21,22
11925,2024-03-22T00-05,41231,megawatthours,2024-03-21,23
11924,2024-03-22T01-05,39386,megawatthours,2024-03-22,0
11923,2024-03-22T02-05,38318,megawatthours,2024-03-22,1
11922,2024-03-22T03-05,37598,megawatthours,2024-03-22,2
11921,2024-03-22T04-05,37356,megawatthours,2024-03-22,3
11920,2024-03-22T05-05,37889,megawatthours,2024-03-22,4
11919,2024-03-22T06-05,39427,megawatthours,2024-03-22,5
11918,2024-03-22T07-05,42529,megawatthours,2024-03-22,6
11917,2024-03-22T08-05,43701,megawatthours,2024-03-22,7
11916,2024-03-22T09-05,44308,megawatthours,2024-03-22,8
11915,2024-03-22T10-05,45216,megawatthours,2024-03-22,9
11914,2024-03-22T11-05,45553,megawatthours,2024-03-22,10
11913,2024-03-22T12-05,45723,megawatthours,2024-03-22,11
11912,2024-03-22T13-05,46691,megawatthours,2024-03-22,12
11911,2024-03-22T14-05,47380,megawatthours,2024-03-22,13
11910,2024-03-22T15-05,47683,megawatthours,2024-03-22,14
11909,2024-03-22T16-05,47834,megawatthours,2024-03-22,15
11908,2024-03-22T17-05,48185,megawatthours,2024-03-22,16
11907,2024-03-22T18-05,48111,megawatthours,2024-03-22,17
11906,2024-03-22T19-05,46883,megawatthours,2024-03-22,18
11905,2024-03-22T20-05,46296,megawatthours,2024-03-22,19
11904,2024-03-22T21-05,46253,megawatthours,2024-03-22,20
11903,2024-03-22T22-05,45120,megawatthours,2024-03-22,21
11902,2024-03-22T23-05,43405,megawatthours,2024-03-22,22
11901,2024-03-23T00-05,41455,megawatthours,2024-03-22,23
11900,2024-03-23T01-05,39474,megawatthours,2024-03-23,0
11899,2024-03-23T02-05,37970,megawatthours,2024-03-23,1
11898,2024-03-23T03-05,37106,megawatthours,2024-03-23,2
11897,2024-03-23T04-05,36634,megawatthours,2024-03-23,3
11896,2024-03-23T05-05,36860,megawatthours,2024-03-23,4
11895,2024-03-23T06-05,37584,megawatthours,2024-03-23,5
11894,2024-03-23T07-05,38550,megawatthours,2024-03-23,6
11893,2024-03-23T08-05,40034,megawatthours,2024-03-23,7
11892,2024-03-23T09-05,41283,megawatthours,2024-03-23,8
11891,2024-03-23T10-05,42030,megawatthours,2024-03-23,9
11890,2024-03-23T11-05,42101,megawatthours,2024-03-23,10
11889,2024-03-23T12-05,41985,megawatthours,2024-03-23,11
11888,2024-03-23T13-05,42222,megawatthours,2024-03-23,12
11887,2024-03-23T14-05,42768,megawatthours,2024-03-23,13
11886,2024-03-23T15-05,43122,megawatthours,2024-03-23,14
11885,2024-03-23T16-05,43792,megawatthours,2024-03-23,15
11884,2024-03-23T17-05,44621,megawatthours,2024-03-23,16
11883,2024-03-23T18-05,45155,megawatthours,2024-03-23,17
11882,2024-03-23T19-05,44977,megawatthours,2024-03-23,18
11881,2024-03-23T20-05,44766,megawatthours,2024-03-23,19
11880,2024-03-23T21-05,45231,megawatthours,2024-03-23,20
11879,2024-03-23T22-05,44525,megawatthours,2024-03-23,21
11878,2024-03-23T23-05,42710,megawatthours,2024-03-23,22
11877,2024-03-24T00-05,40845,megawatthours,2024-03-23,23
11876,2024-03-24T01-05,39154,megawatthours,2024-03-24,0
11875,2024-03-24T02-05,37849,megawatthours,2024-03-24,1
11874,2024-03-24T03-05,37156,megawatthours,2024-03-24,2
11873,2024-03-24T04-05,36603,megawatthours,2024-03-24,3
11872,2024-03-24T05-05,36190,megawatthours,2024-03-24,4
11871,2024-03-24T06-05,36507,megawatthours,2024-03-24,5
11870,2024-03-24T07-05,37255,megawatthours,2024-03-24,6
11869,2024-03-24T08-05,38318,megawatthours,2024-03-24,7
11868,2024-03-24T09-05,39697,megawatthours,2024-03-24,8
11867,2024-03-24T10-05,41077,megawatthours,2024-03-24,9
11866,2024-03-24T11-05,41954,megawatthours,2024-03-24,10
11865,2024-03-24T12-05,42576,megawatthours,2024-03-24,11
11864,2024-03-24T13-05,43308,megawatthours,2024-03-24,12
11863,2024-03-24T14-05,43414,megawatthours,2024-03-24,13
11862,2024-03-24T15-05,43668,megawatthours,2024-03-24,14
11861,2024-03-24T16-05,44036,megawatthours,2024-03-24,15
11860,2024-03-24T17-05,44371,megawatthours,2024-03-24,16
11859,2024-03-24T18-05,44747,megawatthours,2024-03-24,17
11858,2024-03-24T19-05,45088,megawatthours,2024-03-24,18
11857,2024-03-24T20-05,45575,megawatthours,2024-03-24,19
11856,2024-03-24T21-05,46506,megawatthours,2024-03-24,20
11855,2024-03-24T22-05,45719,megawatthours,2024-03-24,21
11854,2024-03-24T23-05,43609,megawatthours,2024-03-24,22
11853,2024-03-25T00-05,41335,megawatthours,2024-03-24,23
11852,2024-03-25T01-05,39218,megawatthours,2024-03-25,0
11851,2024-03-25T02-05,38039,megawatthours,2024-03-25,1
11850,2024-03-25T03-05,37458,megawatthours,2024-03-25,2
11849,2024-03-25T04-05,37491,megawatthours,2024-03-25,3
11848,2024-03-25T05-05,38084,megawatthours,2024-03-25,4
11847,2024-03-25T06-05,39667,megawatthours,2024-03-25,5
11846,2024-03-25T07-05,42321,megawatthours,2024-03-25,6
11845,2024-03-25T08-05,43998,megawatthours,2024-03-25,7
11844,2024-03-25T09-05,44586,megawatthours,2024-03-25,8
11843,2024-03-25T10-05,45448,megawatthours,2024-03-25,9
11842,2024-03-25T11-05,45829,megawatthours,2024-03-25,10
11841,2024-03-25T12-05,46257,megawatthours,2024-03-25,11
11840,2024-03-25T13-05,46761,megawatthours,2024-03-25,12
11839,2024-03-25T14-05,46919,megawatthours,2024-03-25,13
11838,2024-03-25T15-05,47144,megawatthours,2024-03-25,14
11837,2024-03-25T16-05,47265,megawatthours,2024-03-25,15
11836,2024-03-25T17-05,47910,megawatthours,2024-03-25,16
11835,2024-03-25T18-05,48124,megawatthours,2024-03-25,17
11834,2024-03-25T19-05,48251,megawatthours,2024-03-25,18
11833,2024-03-25T20-05,47584,megawatthours,2024-03-25,19
11832,2024-03-25T21-05,47572,megawatthours,2024-03-25,20
11831,2024-03-25T22-05,46199,megawatthours,2024-03-25,21
11830,2024-03-25T23-05,43861,megawatthours,2024-03-25,22
11829,2024-03-26T00-05,41360,megawatthours,2024-03-25,23
11828,2024-03-26T01-05,39400,megawatthours,2024-03-26,0
11827,2024-03-26T02-05,38111,megawatthours,2024-03-26,1
11826,2024-03-26T03-05,37528,megawatthours,2024-03-26,2
11825,2024-03-26T04-05,37450,megawatthours,2024-03-26,3
11824,2024-03-26T05-05,38136,megawatthours,2024-03-26,4
11823,2024-03-26T06-05,40133,megawatthours,2024-03-26,5
11822,2024-03-26T07-05,43864,megawatthours,2024-03-26,6
11821,2024-03-26T08-05,45739,megawatthours,2024-03-26,7
11820,2024-03-26T09-05,46164,megawatthours,2024-03-26,8
11819,2024-03-26T10-05,46120,megawatthours,2024-03-26,9
11818,2024-03-26T11-05,45299,megawatthours,2024-03-26,10
11817,2024-03-26T12-05,44391,megawatthours,2024-03-26,11
11816,2024-03-26T13-05,43756,megawatthours,2024-03-26,12
11815,2024-03-26T14-05,43502,megawatthours,2024-03-26,13
11814,2024-03-26T15-05,43425,megawatthours,2024-03-26,14
11813,2024-03-26T16-05,43616,megawatthours,2024-03-26,15
11812,2024-03-26T17-05,44138,megawatthours,2024-03-26,16
11811,2024-03-26T18-05,44903,megawatthours,2024-03-26,17
11810,2024-03-26T19-05,45038,megawatthours,2024-03-26,18
11809,2024-03-26T20-05,45186,megawatthours,2024-03-26,19
11808,2024-03-26T21-05,46617,megawatthours,2024-03-26,20
11807,2024-03-26T22-05,45568,megawatthours,2024-03-26,21
11806,2024-03-26T23-05,43290,megawatthours,2024-03-26,22
11805,2024-03-27T00-05,41055,megawatthours,2024-03-26,23
11804,2024-03-27T01-05,39413,megawatthours,2024-03-27,0
11803,2024-03-27T02-05,38577,megawatthours,2024-03-27,1
11802,2024-03-27T03-05,37968,megawatthours,2024-03-27,2
11801,2024-03-27T04-05,38120,megawatthours,2024-03-27,3
11800,2024-03-27T05-05,38879,megawatthours,2024-03-27,4
11799,2024-03-27T06-05,41190,megawatthours,2024-03-27,5
11798,2024-03-27T07-05,44797,megawatthours,2024-03-27,6
11797,2024-03-27T08-05,46593,megawatthours,2024-03-27,7
11796,2024-03-27T09-05,46464,megawatthours,2024-03-27,8
11795,2024-03-27T10-05,46375,megawatthours,2024-03-27,9
11794,2024-03-27T11-05,45847,megawatthours,2024-03-27,10
11793,2024-03-27T12-05,45003,megawatthours,2024-03-27,11
11792,2024-03-27T13-05,44407,megawatthours,2024-03-27,12
11791,2024-03-27T14-05,44192,megawatthours,2024-03-27,13
11790,2024-03-27T15-05,43746,megawatthours,2024-03-27,14
11789,2024-03-27T16-05,43815,megawatthours,2024-03-27,15
11788,2024-03-27T17-05,44074,megawatthours,2024-03-27,16
11787,2024-03-27T18-05,44663,megawatthours,2024-03-27,17
11786,2024-03-27T19-05,44654,megawatthours,2024-03-27,18
11785,2024-03-27T20-05,44835,megawatthours,2024-03-27,19
11784,2024-03-27T21-05,45912,megawatthours,2024-03-27,20
11783,2024-03-27T22-05,45070,megawatthours,2024-03-27,21
11782,2024-03-27T23-05,42781,megawatthours,2024-03-27,22
11781,2024-03-28T00-05,40583,megawatthours,2024-03-27,23
11780,2024-03-28T01-05,38780,megawatthours,2024-03-28,0
11779,2024-03-28T02-05,38084,megawatthours,2024-03-28,1
11778,2024-03-28T03-05,37713,megawatthours,2024-03-28,2
11777,2024-03-28T04-05,37916,megawatthours,2024-03-28,3
11776,2024-03-28T05-05,38877,megawatthours,2024-03-28,4
11775,2024-03-28T06-05,41007,megawatthours,2024-03-28,5
11774,2024-03-28T07-05,44597,megawatthours,2024-03-28,6
11773,2024-03-28T08-05,46250,megawatthours,2024-03-28,7
11772,2024-03-28T09-05,46185,megawatthours,2024-03-28,8
11771,2024-03-28T10-05,45262,megawatthours,2024-03-28,9
11770,2024-03-28T11-05,44480,megawatthours,2024-03-28,10
11769,2024-03-28T12-05,43879,megawatthours,2024-03-28,11
11768,2024-03-28T13-05,43954,megawatthours,2024-03-28,12
11767,2024-03-28T14-05,44414,megawatthours,2024-03-28,13
11766,2024-03-28T15-05,44477,megawatthours,2024-03-28,14
11765,2024-03-28T16-05,45176,megawatthours,2024-03-28,15
11764,2024-03-28T17-05,46060,megawatthours,2024-03-28,16
11763,2024-03-28T18-05,46660,megawatthours,2024-03-28,17
11762,2024-03-28T19-05,46620,megawatthours,2024-03-28,18
11761,2024-03-28T20-05,46287,megawatthours,2024-03-28,19
11760,2024-03-28T21-05,46594,megawatthours,2024-03-28,20
11759,2024-03-28T22-05,45522,megawatthours,2024-03-28,21
11758,2024-03-28T23-05,43626,megawatthours,2024-03-28,22
11757,2024-03-29T00-05,41346,megawatthours,2024-03-28,23
11756,2024-03-29T01-05,39618,megawatthours,2024-03-29,0
11755,2024-03-29T02-05,38410,megawatthours,2024-03-29,1
11754,2024-03-29T03-05,37681,megawatthours,2024-03-29,2
11753,2024-03-29T04-05,37297,megawatthours,2024-03-29,3
11752,2024-03-29T05-05,37378,megawatthours,2024-03-29,4
11751,2024-03-29T06-05,38414,megawatthours,2024-03-29,5
11750,2024-03-29T07-05,39996,megawatthours,2024-03-29,6
11749,2024-03-29T08-05,41485,megawatthours,2024-03-29,7
11748,2024-03-29T09-05,42505,megawatthours,2024-03-29,8
11747,2024-03-29T10-05,43497,megawatthours,2024-03-29,9
11746,2024-03-29T11-05,44205,megawatthours,2024-03-29,10
11745,2024-03-29T12-05,44702,megawatthours,2024-03-29,11
11744,2024-03-29T13-05,44985,megawatthours,2024-03-29,12
11743,2024-03-29T14-05,45596,megawatthours,2024-03-29,13
11742,2024-03-29T15-05,46413,megawatthours,2024-03-29,14
11741,2024-03-29T16-05,46665,megawatthours,2024-03-29,15
11740,2024-03-29T17-05,47414,megawatthours,2024-03-29,16
11739,2024-03-29T18-05,47750,megawatthours,2024-03-29,17
11738,2024-03-29T19-05,47168,megawatthours,2024-03-29,18
11737,2024-03-29T20-05,46329,megawatthours,2024-03-29,19
11736,2024-03-29T21-05,46547,megawatthours,2024-03-29,20
11735,2024-03-29T22-05,45474,megawatthours,2024-03-29,21
11734,2024-03-29T23-05,43884,megawatthours,2024-03-29,22
11733,2024-03-30T00-05,41904,megawatthours,2024-03-29,23
11732,2024-03-30T01-05,40026,megawatthours,2024-03-30,0
11731,2024-03-30T02-05,38596,megawatthours,2024-03-30,1
11730,2024-03-30T03-05,37681,megawatthours,2024-03-30,2
11729,2024-03-30T04-05,37203,megawatthours,2024-03-30,3
11728,2024-03-30T05-05,36833,megawatthours,2024-03-30,4
11727,2024-03-30T06-05,37238,megawatthours,2024-03-30,5
11726,2024-03-30T07-05,38004,megawatthours,2024-03-30,6
11725,2024-03-30T08-05,38677,megawatthours,2024-03-30,7
11724,2024-03-30T09-05,40199,megawatthours,2024-03-30,8
11723,2024-03-30T10-05,42100,megawatthours,2024-03-30,9
11722,2024-03-30T11-05,43375,megawatthours,2024-03-30,10
11721,2024-03-30T12-05,44509,megawatthours,2024-03-30,11
11720,2024-03-30T13-05,45257,megawatthours,2024-03-30,12
11719,2024-03-30T14-05,45809,megawatthours,2024-03-30,13
11718,2024-03-30T15-05,46191,megawatthours,2024-03-30,14
11717,2024-03-30T16-05,46789,megawatthours,2024-03-30,15
11716,2024-03-30T17-05,47316,megawatthours,2024-03-30,16
11715,2024-03-30T18-05,47494,megawatthours,2024-03-30,17
11714,2024-03-30T19-05,47031,megawatthours,2024-03-30,18
11713,2024-03-30T20-05,46930,megawatthours,2024-03-30,19
11712,2024-03-30T21-05,47169,megawatthours,2024-03-30,20
11711,2024-03-30T22-05,46724,megawatthours,2024-03-30,21
11710,2024-03-30T23-05,45585,megawatthours,2024-03-30,22
11709,2024-03-31T00-05,43558,megawatthours,2024-03-30,23
11708,2024-03-31T01-05,41436,megawatthours,2024-03-31,0
11707,2024-03-31T02-05,39720,megawatthours,2024-03-31,1
11706,2024-03-31T03-05,38965,megawatthours,2024-03-31,2
11705,2024-03-31T04-05,37899,megawatthours,2024-03-31,3
11704,2024-03-31T05-05,37366,megawatthours,2024-03-31,4
11703,2024-03-31T06-05,37422,megawatthours,2024-03-31,5
11702,2024-03-31T07-05,37975,megawatthours,2024-03-31,6
11701,2024-03-31T08-05,38794,megawatthours,2024-03-31,7
11700,2024-03-31T09-05,40232,megawatthours,2024-03-31,8
11699,2024-03-31T10-05,42072,megawatthours,2024-03-31,9
11698,2024-03-31T11-05,43481,megawatthours,2024-03-31,10
11697,2024-03-31T12-05,44702,megawatthours,2024-03-31,11
11696,2024-03-31T13-05,45727,megawatthours,2024-03-31,12
11695,2024-03-31T14-05,46519,megawatthours,2024-03-31,13
11694,2024-03-31T15-05,47008,megawatthours,2024-03-31,14
11693,2024-03-31T16-05,47339,megawatthours,2024-03-31,15
11692,2024-03-31T17-05,47494,megawatthours,2024-03-31,16
11691,2024-03-31T18-05,47932,megawatthours,2024-03-31,17
11690,2024-03-31T19-05,47890,megawatthours,2024-03-31,18
11689,2024-03-31T20-05,48267,megawatthours,2024-03-31,19
11688,2024-03-31T21-05,49091,megawatthours,2024-03-31,20
11687,2024-03-31T22-05,48645,megawatthours,2024-03-31,21
11686,2024-03-31T23-05,47037,megawatthours,2024-03-31,22
11685,2024-04-01T00-05,44510,megawatthours,2024-03-31,23
11684,2024-04-01T01-05,42582,megawatthours,2024-04-01,0
11683,2024-04-01T02-05,41314,megawatthours,2024-04-01,1
11682,2024-04-01T03-05,40314,megawatthours,2024-04-01,2
11681,2024-04-01T04-05,39804,megawatthours,2024-04-01,3
11680,2024-04-01T05-05,40019,megawatthours,2024-04-01,4
