,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
2114,2023-05-27T21-05,ERCO,SUN,Solar,42,megawatthours,2023-05-27,20
2113,2023-05-27T22-05,ERCO,SUN,Solar,0,megawatthours,2023-05-27,21
2112,2023-05-27T23-05,ERCO,SUN,Solar,0,megawatthours,2023-05-27,22
2111,2023-05-28T00-05,ERCO,SUN,Solar,0,megawatthours,2023-05-27,23
2110,2023-05-28T01-05,ERCO,SUN,Solar,0,megawatthours,2023-05-28,0
2109,2023-05-28T02-05,ERCO,SUN,Solar,0,megawatthours,2023-05-28,1
2108,2023-05-28T03-05,ERCO,SUN,Solar,0,megawatthours,2023-05-28,2
2107,2023-05-28T04-05,ERCO,SUN,Solar,0,megawatthours,2023-05-28,3
2106,2023-05-28T05-05,ERCO,SUN,Solar,0,megawatthours,2023-05-28,4
2105,2023-05-28T06-05,ERCO,SUN,Solar,1,megawatthours,2023-05-28,5
2104,2023-05-28T07-05,ERCO,SUN,Solar,76,megawatthours,2023-05-28,6
2103,2023-05-28T08-05,ERCO,SUN,Solar,1664,megawatthours,2023-05-28,7
2102,2023-05-28T09-05,ERCO,SUN,Solar,5295,megawatthours,2023-05-28,8
2101,2023-05-28T10-05,ERCO,SUN,Solar,8111,megawatthours,2023-05-28,9
2100,2023-05-28T11-05,ERCO,SUN,Solar,9449,megawatthours,2023-05-28,10
2099,2023-05-28T12-05,ERCO,SUN,Solar,10930,megawatthours,2023-05-28,11
2098,2023-05-28T13-05,ERCO,SUN,Solar,11582,megawatthours,2023-05-28,12
2097,2023-05-28T14-05,ERCO,SUN,Solar,11515,megawatthours,2023-05-28,13
2096,2023-05-28T15-05,ERCO,SUN,Solar,10739,megawatthours,2023-05-28,14
2095,2023-05-28T16-05,ERCO,SUN,Solar,9296,megawatthours,2023-05-28,15
2094,2023-05-28T17-05,ERCO,SUN,Solar,7316,megawatthours,2023-05-28,16
2093,2023-05-28T18-05,ERCO,SUN,Solar,5779,megawatthours,2023-05-28,17
2092,2023-05-28T19-05,ERCO,SUN,Solar,4647,megawatthours,2023-05-28,18
2091,2023-05-28T20-05,ERCO,SUN,Solar,1975,megawatthours,2023-05-28,19
2090,2023-05-28T21-05,ERCO,SUN,Solar,103,megawatthours,2023-05-28,20
2089,2023-05-28T22-05,ERCO,SUN,Solar,1,megawatthours,2023-05-28,21
2088,2023-05-28T23-05,ERCO,SUN,Solar,1,megawatthours,2023-05-28,22
2087,2023-05-29T00-05,ERCO,SUN,Solar,1,megawatthours,2023-05-28,23
2086,2023-05-29T01-05,ERCO,SUN,Solar,1,megawatthours,2023-05-29,0
2085,2023-05-29T02-05,ERCO,SUN,Solar,0,megawatthours,2023-05-29,1
2084,2023-05-29T03-05,ERCO,SUN,Solar,0,megawatthours,2023-05-29,2
2083,2023-05-29T04-05,ERCO,SUN,Solar,0,megawatthours,2023-05-29,3
2082,2023-05-29T05-05,ERCO,SUN,Solar,0,megawatthours,2023-05-29,4
2081,2023-05-29T06-05,ERCO,SUN,Solar,1,megawatthours,2023-05-29,5
2080,2023-05-29T07-05,ERCO,SUN,Solar,36,megawatthours,2023-05-29,6
2079,2023-05-29T08-05,ERCO,SUN,Solar,2126,megawatthours,2023-05-29,7
2078,2023-05-29T09-05,ERCO,SUN,Solar,7199,megawatthours,2023-05-29,8
2077,2023-05-29T10-05,ERCO,SUN,Solar,9178,megawatthours,2023-05-29,9
2076,2023-05-29T11-05,ERCO,SUN,Solar,10698,megawatthours,2023-05-29,10
2075,2023-05-29T12-05,ERCO,SUN,Solar,11428,megawatthours,2023-05-29,11
2074,2023-05-29T13-05,ERCO,SUN,Solar,11485,megawatthours,2023-05-29,12
2073,2023-05-29T14-05,ERCO,SUN,Solar,11005,megawatthours,2023-05-29,13
2072,2023-05-29T15-05,ERCO,SUN,Solar,10780,megawatthours,2023-05-29,14
2071,2023-05-29T16-05,ERCO,SUN,Solar,10943,megawatthours,2023-05-29,15
2070,2023-05-29T17-05,ERCO,SUN,Solar,10149,megawatthours,2023-05-29,16
2069,2023-05-29T18-05,ERCO,SUN,Solar,8592,megawatthours,2023-05-29,17
2068,2023-05-29T19-05,ERCO,SUN,Solar,7292,megawatthours,2023-05-29,18
2067,2023-05-29T20-05,ERCO,SUN,Solar,4032,megawatthours,2023-05-29,19
2066,2023-05-29T21-05,ERCO,SUN,Solar,435,megawatthours,2023-05-29,20
2065,2023-05-29T22-05,ERCO,SUN,Solar,1,megawatthours,2023-05-29,21
2064,2023-05-29T23-05,ERCO,SUN,Solar,1,megawatthours,2023-05-29,22
2063,2023-05-30T00-05,ERCO,SUN,Solar,0,megawatthours,2023-05-29,23
2062,2023-05-30T01-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,0
2061,2023-05-30T02-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,1
2060,2023-05-30T03-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,2
2059,2023-05-30T04-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,3
2058,2023-05-30T05-05,ERCO,SUN,Solar,1,megawatthours,2023-05-30,4
2057,2023-05-30T06-05,ERCO,SUN,Solar,1,megawatthours,2023-05-30,5
2056,2023-05-30T07-05,ERCO,SUN,Solar,52,megawatthours,2023-05-30,6
2055,2023-05-30T08-05,ERCO,SUN,Solar,2974,megawatthours,2023-05-30,7
2054,2023-05-30T09-05,ERCO,SUN,Solar,8876,megawatthours,2023-05-30,8
2053,2023-05-30T10-05,ERCO,SUN,Solar,11363,megawatthours,2023-05-30,9
2052,2023-05-30T11-05,ERCO,SUN,Solar,12008,megawatthours,2023-05-30,10
2051,2023-05-30T12-05,ERCO,SUN,Solar,12192,megawatthours,2023-05-30,11
2050,2023-05-30T13-05,ERCO,SUN,Solar,12249,megawatthours,2023-05-30,12
2049,2023-05-30T14-05,ERCO,SUN,Solar,11240,megawatthours,2023-05-30,13
2048,2023-05-30T15-05,ERCO,SUN,Solar,10983,megawatthours,2023-05-30,14
2047,2023-05-30T16-05,ERCO,SUN,Solar,10715,megawatthours,2023-05-30,15
2046,2023-05-30T17-05,ERCO,SUN,Solar,9744,megawatthours,2023-05-30,16
2045,2023-05-30T18-05,ERCO,SUN,Solar,8880,megawatthours,2023-05-30,17
2044,2023-05-30T19-05,ERCO,SUN,Solar,7953,megawatthours,2023-05-30,18
2043,2023-05-30T20-05,ERCO,SUN,Solar,4361,megawatthours,2023-05-30,19
2042,2023-05-30T21-05,ERCO,SUN,Solar,358,megawatthours,2023-05-30,20
2041,2023-05-30T22-05,ERCO,SUN,Solar,1,megawatthours,2023-05-30,21
2040,2023-05-30T23-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,22
2039,2023-05-31T00-05,ERCO,SUN,Solar,0,megawatthours,2023-05-30,23
2038,2023-05-31T01-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,0
2037,2023-05-31T02-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,1
2036,2023-05-31T03-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,2
2035,2023-05-31T04-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,3
2034,2023-05-31T05-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,4
2033,2023-05-31T06-05,ERCO,SUN,Solar,1,megawatthours,2023-05-31,5
2032,2023-05-31T07-05,ERCO,SUN,Solar,81,megawatthours,2023-05-31,6
2031,2023-05-31T08-05,ERCO,SUN,Solar,2912,megawatthours,2023-05-31,7
2030,2023-05-31T09-05,ERCO,SUN,Solar,7560,megawatthours,2023-05-31,8
2029,2023-05-31T10-05,ERCO,SUN,Solar,9990,megawatthours,2023-05-31,9
2028,2023-05-31T11-05,ERCO,SUN,Solar,10922,megawatthours,2023-05-31,10
2027,2023-05-31T12-05,ERCO,SUN,Solar,11283,megawatthours,2023-05-31,11
2026,2023-05-31T13-05,ERCO,SUN,Solar,11410,megawatthours,2023-05-31,12
2025,2023-05-31T14-05,ERCO,SUN,Solar,11620,megawatthours,2023-05-31,13
2024,2023-05-31T15-05,ERCO,SUN,Solar,11201,megawatthours,2023-05-31,14
2023,2023-05-31T16-05,ERCO,SUN,Solar,11117,megawatthours,2023-05-31,15
2022,2023-05-31T17-05,ERCO,SUN,Solar,10145,megawatthours,2023-05-31,16
2021,2023-05-31T18-05,ERCO,SUN,Solar,8953,megawatthours,2023-05-31,17
2020,2023-05-31T19-05,ERCO,SUN,Solar,6661,megawatthours,2023-05-31,18
2019,2023-05-31T20-05,ERCO,SUN,Solar,2686,megawatthours,2023-05-31,19
2018,2023-05-31T21-05,ERCO,SUN,Solar,148,megawatthours,2023-05-31,20
2017,2023-05-31T22-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,21
2016,2023-05-31T23-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,22
2015,2023-06-01T00-05,ERCO,SUN,Solar,0,megawatthours,2023-05-31,23
2014,2023-06-01T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,0
2013,2023-06-01T02-05,ERCO,SUN,Solar,1,megawatthours,2023-06-01,1
2012,2023-06-01T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,2
2011,2023-06-01T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,3
2010,2023-06-01T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,4
2009,2023-06-01T06-05,ERCO,SUN,Solar,1,megawatthours,2023-06-01,5
2008,2023-06-01T07-05,ERCO,SUN,Solar,80,megawatthours,2023-06-01,6
2007,2023-06-01T08-05,ERCO,SUN,Solar,2210,megawatthours,2023-06-01,7
2006,2023-06-01T09-05,ERCO,SUN,Solar,5921,megawatthours,2023-06-01,8
2005,2023-06-01T10-05,ERCO,SUN,Solar,7552,megawatthours,2023-06-01,9
2004,2023-06-01T11-05,ERCO,SUN,Solar,8933,megawatthours,2023-06-01,10
2003,2023-06-01T12-05,ERCO,SUN,Solar,9796,megawatthours,2023-06-01,11
2002,2023-06-01T13-05,ERCO,SUN,Solar,9932,megawatthours,2023-06-01,12
2001,2023-06-01T14-05,ERCO,SUN,Solar,9943,megawatthours,2023-06-01,13
2000,2023-06-01T15-05,ERCO,SUN,Solar,10233,megawatthours,2023-06-01,14
1999,2023-06-01T16-05,ERCO,SUN,Solar,9358,megawatthours,2023-06-01,15
1998,2023-06-01T17-05,ERCO,SUN,Solar,9473,megawatthours,2023-06-01,16
1997,2023-06-01T18-05,ERCO,SUN,Solar,8941,megawatthours,2023-06-01,17
1996,2023-06-01T19-05,ERCO,SUN,Solar,7412,megawatthours,2023-06-01,18
1995,2023-06-01T20-05,ERCO,SUN,Solar,3379,megawatthours,2023-06-01,19
1994,2023-06-01T21-05,ERCO,SUN,Solar,322,megawatthours,2023-06-01,20
1993,2023-06-01T22-05,ERCO,SUN,Solar,1,megawatthours,2023-06-01,21
1992,2023-06-01T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,22
1991,2023-06-02T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-01,23
1990,2023-06-02T01-05,ERCO,SUN,Solar,1,megawatthours,2023-06-02,0
1989,2023-06-02T02-05,ERCO,SUN,Solar,1,megawatthours,2023-06-02,1
1988,2023-06-02T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,2
1987,2023-06-02T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,3
1986,2023-06-02T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,4
1985,2023-06-02T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,5
1984,2023-06-02T07-05,ERCO,SUN,Solar,90,megawatthours,2023-06-02,6
1983,2023-06-02T08-05,ERCO,SUN,Solar,2173,megawatthours,2023-06-02,7
1982,2023-06-02T09-05,ERCO,SUN,Solar,5470,megawatthours,2023-06-02,8
1981,2023-06-02T10-05,ERCO,SUN,Solar,7708,megawatthours,2023-06-02,9
1980,2023-06-02T11-05,ERCO,SUN,Solar,9470,megawatthours,2023-06-02,10
1979,2023-06-02T12-05,ERCO,SUN,Solar,10078,megawatthours,2023-06-02,11
1978,2023-06-02T13-05,ERCO,SUN,Solar,9970,megawatthours,2023-06-02,12
1977,2023-06-02T14-05,ERCO,SUN,Solar,9500,megawatthours,2023-06-02,13
1976,2023-06-02T15-05,ERCO,SUN,Solar,8577,megawatthours,2023-06-02,14
1975,2023-06-02T16-05,ERCO,SUN,Solar,7794,megawatthours,2023-06-02,15
1974,2023-06-02T17-05,ERCO,SUN,Solar,6561,megawatthours,2023-06-02,16
1973,2023-06-02T18-05,ERCO,SUN,Solar,6600,megawatthours,2023-06-02,17
1972,2023-06-02T19-05,ERCO,SUN,Solar,6346,megawatthours,2023-06-02,18
1971,2023-06-02T20-05,ERCO,SUN,Solar,2779,megawatthours,2023-06-02,19
1970,2023-06-02T21-05,ERCO,SUN,Solar,273,megawatthours,2023-06-02,20
1969,2023-06-02T22-05,ERCO,SUN,Solar,1,megawatthours,2023-06-02,21
1968,2023-06-02T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,22
1967,2023-06-03T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-02,23
1966,2023-06-03T01-05,ERCO,SUN,Solar,19,megawatthours,2023-06-03,0
1965,2023-06-03T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,1
1964,2023-06-03T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,2
1963,2023-06-03T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,3
1962,2023-06-03T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,4
1961,2023-06-03T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,5
1960,2023-06-03T07-05,ERCO,SUN,Solar,79,megawatthours,2023-06-03,6
1959,2023-06-03T08-05,ERCO,SUN,Solar,1685,megawatthours,2023-06-03,7
1958,2023-06-03T09-05,ERCO,SUN,Solar,4835,megawatthours,2023-06-03,8
1957,2023-06-03T10-05,ERCO,SUN,Solar,7324,megawatthours,2023-06-03,9
1956,2023-06-03T11-05,ERCO,SUN,Solar,8822,megawatthours,2023-06-03,10
1955,2023-06-03T12-05,ERCO,SUN,Solar,9465,megawatthours,2023-06-03,11
1954,2023-06-03T13-05,ERCO,SUN,Solar,10260,megawatthours,2023-06-03,12
1953,2023-06-03T14-05,ERCO,SUN,Solar,10845,megawatthours,2023-06-03,13
1952,2023-06-03T15-05,ERCO,SUN,Solar,10450,megawatthours,2023-06-03,14
1951,2023-06-03T16-05,ERCO,SUN,Solar,10338,megawatthours,2023-06-03,15
1950,2023-06-03T17-05,ERCO,SUN,Solar,9919,megawatthours,2023-06-03,16
1949,2023-06-03T18-05,ERCO,SUN,Solar,8961,megawatthours,2023-06-03,17
1948,2023-06-03T19-05,ERCO,SUN,Solar,6594,megawatthours,2023-06-03,18
1947,2023-06-03T20-05,ERCO,SUN,Solar,2762,megawatthours,2023-06-03,19
1946,2023-06-03T21-05,ERCO,SUN,Solar,183,megawatthours,2023-06-03,20
1945,2023-06-03T22-05,ERCO,SUN,Solar,1,megawatthours,2023-06-03,21
1944,2023-06-03T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,22
1943,2023-06-04T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-03,23
1942,2023-06-04T01-05,ERCO,SUN,Solar,1,megawatthours,2023-06-04,0
1941,2023-06-04T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,1
1940,2023-06-04T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,2
1939,2023-06-04T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,3
1938,2023-06-04T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,4
1937,2023-06-04T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,5
1936,2023-06-04T07-05,ERCO,SUN,Solar,57,megawatthours,2023-06-04,6
1935,2023-06-04T08-05,ERCO,SUN,Solar,1579,megawatthours,2023-06-04,7
1934,2023-06-04T09-05,ERCO,SUN,Solar,5185,megawatthours,2023-06-04,8
1933,2023-06-04T10-05,ERCO,SUN,Solar,8084,megawatthours,2023-06-04,9
1932,2023-06-04T11-05,ERCO,SUN,Solar,9770,megawatthours,2023-06-04,10
1931,2023-06-04T12-05,ERCO,SUN,Solar,10751,megawatthours,2023-06-04,11
1930,2023-06-04T13-05,ERCO,SUN,Solar,11190,megawatthours,2023-06-04,12
1929,2023-06-04T14-05,ERCO,SUN,Solar,11071,megawatthours,2023-06-04,13
1928,2023-06-04T15-05,ERCO,SUN,Solar,10563,megawatthours,2023-06-04,14
1927,2023-06-04T16-05,ERCO,SUN,Solar,10398,megawatthours,2023-06-04,15
1926,2023-06-04T17-05,ERCO,SUN,Solar,9606,megawatthours,2023-06-04,16
1925,2023-06-04T18-05,ERCO,SUN,Solar,8885,megawatthours,2023-06-04,17
1924,2023-06-04T19-05,ERCO,SUN,Solar,7481,megawatthours,2023-06-04,18
1923,2023-06-04T20-05,ERCO,SUN,Solar,3783,megawatthours,2023-06-04,19
1922,2023-06-04T21-05,ERCO,SUN,Solar,317,megawatthours,2023-06-04,20
1921,2023-06-04T22-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,21
1920,2023-06-04T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,22
1919,2023-06-05T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-04,23
1918,2023-06-05T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,0
1917,2023-06-05T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,1
1916,2023-06-05T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,2
1915,2023-06-05T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,3
1914,2023-06-05T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,4
1913,2023-06-05T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,5
1912,2023-06-05T07-05,ERCO,SUN,Solar,57,megawatthours,2023-06-05,6
1911,2023-06-05T08-05,ERCO,SUN,Solar,1736,megawatthours,2023-06-05,7
1910,2023-06-05T09-05,ERCO,SUN,Solar,4338,megawatthours,2023-06-05,8
1909,2023-06-05T10-05,ERCO,SUN,Solar,6346,megawatthours,2023-06-05,9
1908,2023-06-05T11-05,ERCO,SUN,Solar,8930,megawatthours,2023-06-05,10
1907,2023-06-05T12-05,ERCO,SUN,Solar,9997,megawatthours,2023-06-05,11
1906,2023-06-05T13-05,ERCO,SUN,Solar,10313,megawatthours,2023-06-05,12
1905,2023-06-05T14-05,ERCO,SUN,Solar,9803,megawatthours,2023-06-05,13
1904,2023-06-05T15-05,ERCO,SUN,Solar,9021,megawatthours,2023-06-05,14
1903,2023-06-05T16-05,ERCO,SUN,Solar,7821,megawatthours,2023-06-05,15
1902,2023-06-05T17-05,ERCO,SUN,Solar,7707,megawatthours,2023-06-05,16
1901,2023-06-05T18-05,ERCO,SUN,Solar,7801,megawatthours,2023-06-05,17
1900,2023-06-05T19-05,ERCO,SUN,Solar,6924,megawatthours,2023-06-05,18
1899,2023-06-05T20-05,ERCO,SUN,Solar,3862,megawatthours,2023-06-05,19
1898,2023-06-05T21-05,ERCO,SUN,Solar,428,megawatthours,2023-06-05,20
1897,2023-06-05T22-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,21
1896,2023-06-05T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,22
1895,2023-06-06T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-05,23
1894,2023-06-06T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,0
1893,2023-06-06T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,1
1892,2023-06-06T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,2
1891,2023-06-06T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,3
1890,2023-06-06T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,4
1889,2023-06-06T06-05,ERCO,SUN,Solar,1,megawatthours,2023-06-06,5
1888,2023-06-06T07-05,ERCO,SUN,Solar,69,megawatthours,2023-06-06,6
1887,2023-06-06T08-05,ERCO,SUN,Solar,2529,megawatthours,2023-06-06,7
1886,2023-06-06T09-05,ERCO,SUN,Solar,7797,megawatthours,2023-06-06,8
1885,2023-06-06T10-05,ERCO,SUN,Solar,10239,megawatthours,2023-06-06,9
1884,2023-06-06T11-05,ERCO,SUN,Solar,11297,megawatthours,2023-06-06,10
1883,2023-06-06T12-05,ERCO,SUN,Solar,11141,megawatthours,2023-06-06,11
1882,2023-06-06T13-05,ERCO,SUN,Solar,10862,megawatthours,2023-06-06,12
1881,2023-06-06T14-05,ERCO,SUN,Solar,11017,megawatthours,2023-06-06,13
1880,2023-06-06T15-05,ERCO,SUN,Solar,10550,megawatthours,2023-06-06,14
1879,2023-06-06T16-05,ERCO,SUN,Solar,10563,megawatthours,2023-06-06,15
1878,2023-06-06T17-05,ERCO,SUN,Solar,10203,megawatthours,2023-06-06,16
1877,2023-06-06T18-05,ERCO,SUN,Solar,9466,megawatthours,2023-06-06,17
1876,2023-06-06T19-05,ERCO,SUN,Solar,8025,megawatthours,2023-06-06,18
1875,2023-06-06T20-05,ERCO,SUN,Solar,3267,megawatthours,2023-06-06,19
1874,2023-06-06T21-05,ERCO,SUN,Solar,174,megawatthours,2023-06-06,20
1873,2023-06-06T22-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,21
1872,2023-06-06T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,22
1871,2023-06-07T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-06,23
1870,2023-06-07T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,0
1869,2023-06-07T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,1
1868,2023-06-07T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,2
1867,2023-06-07T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,3
1866,2023-06-07T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,4
1865,2023-06-07T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,5
1864,2023-06-07T07-05,ERCO,SUN,Solar,106,megawatthours,2023-06-07,6
1863,2023-06-07T08-05,ERCO,SUN,Solar,2196,megawatthours,2023-06-07,7
1862,2023-06-07T09-05,ERCO,SUN,Solar,6516,megawatthours,2023-06-07,8
1861,2023-06-07T10-05,ERCO,SUN,Solar,9867,megawatthours,2023-06-07,9
1860,2023-06-07T11-05,ERCO,SUN,Solar,11138,megawatthours,2023-06-07,10
1859,2023-06-07T12-05,ERCO,SUN,Solar,11409,megawatthours,2023-06-07,11
1858,2023-06-07T13-05,ERCO,SUN,Solar,11508,megawatthours,2023-06-07,12
1857,2023-06-07T14-05,ERCO,SUN,Solar,11256,megawatthours,2023-06-07,13
1856,2023-06-07T15-05,ERCO,SUN,Solar,11358,megawatthours,2023-06-07,14
1855,2023-06-07T16-05,ERCO,SUN,Solar,11362,megawatthours,2023-06-07,15
1854,2023-06-07T17-05,ERCO,SUN,Solar,9993,megawatthours,2023-06-07,16
1853,2023-06-07T18-05,ERCO,SUN,Solar,7473,megawatthours,2023-06-07,17
1852,2023-06-07T19-05,ERCO,SUN,Solar,5373,megawatthours,2023-06-07,18
1851,2023-06-07T20-05,ERCO,SUN,Solar,1944,megawatthours,2023-06-07,19
1850,2023-06-07T21-05,ERCO,SUN,Solar,160,megawatthours,2023-06-07,20
1849,2023-06-07T22-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,21
1848,2023-06-07T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,22
1847,2023-06-08T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-07,23
1846,2023-06-08T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,0
1845,2023-06-08T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,1
1844,2023-06-08T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,2
1843,2023-06-08T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,3
1842,2023-06-08T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,4
1841,2023-06-08T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,5
1840,2023-06-08T07-05,ERCO,SUN,Solar,79,megawatthours,2023-06-08,6
1839,2023-06-08T08-05,ERCO,SUN,Solar,2181,megawatthours,2023-06-08,7
1838,2023-06-08T09-05,ERCO,SUN,Solar,7185,megawatthours,2023-06-08,8
1837,2023-06-08T10-05,ERCO,SUN,Solar,9668,megawatthours,2023-06-08,9
1836,2023-06-08T11-05,ERCO,SUN,Solar,11061,megawatthours,2023-06-08,10
1835,2023-06-08T12-05,ERCO,SUN,Solar,11948,megawatthours,2023-06-08,11
1834,2023-06-08T13-05,ERCO,SUN,Solar,12045,megawatthours,2023-06-08,12
1833,2023-06-08T14-05,ERCO,SUN,Solar,11951,megawatthours,2023-06-08,13
1832,2023-06-08T15-05,ERCO,SUN,Solar,11561,megawatthours,2023-06-08,14
1831,2023-06-08T16-05,ERCO,SUN,Solar,10973,megawatthours,2023-06-08,15
1830,2023-06-08T17-05,ERCO,SUN,Solar,9818,megawatthours,2023-06-08,16
1829,2023-06-08T18-05,ERCO,SUN,Solar,9301,megawatthours,2023-06-08,17
1828,2023-06-08T19-05,ERCO,SUN,Solar,7983,megawatthours,2023-06-08,18
1827,2023-06-08T20-05,ERCO,SUN,Solar,4846,megawatthours,2023-06-08,19
1826,2023-06-08T21-05,ERCO,SUN,Solar,609,megawatthours,2023-06-08,20
1825,2023-06-08T22-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,21
1824,2023-06-08T23-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,22
1823,2023-06-09T00-05,ERCO,SUN,Solar,0,megawatthours,2023-06-08,23
1822,2023-06-09T01-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,0
1821,2023-06-09T02-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,1
1820,2023-06-09T03-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,2
1819,2023-06-09T04-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,3
1818,2023-06-09T05-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,4
1817,2023-06-09T06-05,ERCO,SUN,Solar,0,megawatthours,2023-06-09,5
1816,2023-06-09T07-05,ERCO,SUN,Solar,100,megawatthours,2023-06-09,6
1815,2023-06-09T08-05,ERCO,SUN,Solar,3571,megawatthours,2023-06-09,7
1814,2023-06-09T09-05,ERCO,SUN,Solar,9686,megawatthours,2023-06-09,8
1813,2023-06-09T10-05,ERCO,SUN,Solar,11778,megawatthours,2023-06-09,9
1812,2023-06-09T11-05,ERCO,SUN,Solar,12273,megawatthours,2023-06-09,10
1811,2023-06-09T12-05,ERCO,SUN,Solar,12312,megawatthours,2023-06-09,11
1810,2023-06-09T13-05,ERCO,SUN,Solar,11881,megawatthours,2023-06-09,12
1809,2023-06-09T14-05,ERCO,SUN,Solar,11463,megawatthours,2023-06-09,13
1808,2023-06-09T15-05,ERCO,SUN,Solar,11055,megawatthours,2023-06-09,14
1807,2023-06-09T16-05,ERCO,SUN,Solar,10004,megawatthours,2023-06-09,15
1806,2023-06-09T17-05,ERCO,SUN,Solar,9081,megawatthours,2023-06-09,16
1805,2023-06-09T18-05,ERCO,SUN,Solar,8061,megawatthours,2023-06-09,17
1804,2023-06-09T19-05,ERCO,SUN,Solar,6490,megawatthours,2023-06-09,18
1803,2023-06-09T20-05,ERCO,SUN,Solar,3606,megawatthours,2023-06-09,19
1802,2023-06-09T21-05,ERCO,SUN,Solar,326,megawatthours,2023-06-09,20
