,period,value,value-units,Date,Hour Starting
8307,2024-06-06T07-05,46737,megawatthours,2024-06-06,6
8306,2024-06-06T08-05,48460,megawatthours,2024-06-06,7
8305,2024-06-06T09-05,51558,megawatthours,2024-06-06,8
8304,2024-06-06T10-05,55112,megawatthours,2024-06-06,9
8303,2024-06-06T11-05,58876,megawatthours,2024-06-06,10
8302,2024-06-06T12-05,62908,megawatthours,2024-06-06,11
8301,2024-06-06T13-05,66968,megawatthours,2024-06-06,12
8300,2024-06-06T14-05,70984,megawatthours,2024-06-06,13
8299,2024-06-06T15-05,73850,megawatthours,2024-06-06,14
8298,2024-06-06T16-05,75044,megawatthours,2024-06-06,15
8297,2024-06-06T17-05,75350,megawatthours,2024-06-06,16
8296,2024-06-06T18-05,75414,megawatthours,2024-06-06,17
8295,2024-06-06T19-05,74826,megawatthours,2024-06-06,18
8294,2024-06-06T20-05,73207,megawatthours,2024-06-06,19
8293,2024-06-06T21-05,70053,megawatthours,2024-06-06,20
8292,2024-06-06T22-05,67122,megawatthours,2024-06-06,21
8291,2024-06-06T23-05,62988,megawatthours,2024-06-06,22
8290,2024-06-07T00-05,58503,megawatthours,2024-06-06,23
8289,2024-06-07T01-05,54690,megawatthours,2024-06-07,0
8288,2024-06-07T02-05,51435,megawatthours,2024-06-07,1
8287,2024-06-07T03-05,49137,megawatthours,2024-06-07,2
8286,2024-06-07T04-05,47519,megawatthours,2024-06-07,3
8285,2024-06-07T05-05,46834,megawatthours,2024-06-07,4
8284,2024-06-07T06-05,47454,megawatthours,2024-06-07,5
8283,2024-06-07T07-05,48520,megawatthours,2024-06-07,6
8282,2024-06-07T08-05,50252,megawatthours,2024-06-07,7
8281,2024-06-07T09-05,53889,megawatthours,2024-06-07,8
8280,2024-06-07T10-05,57860,megawatthours,2024-06-07,9
8279,2024-06-07T11-05,62224,megawatthours,2024-06-07,10
8278,2024-06-07T12-05,66309,megawatthours,2024-06-07,11
8277,2024-06-07T13-05,69733,megawatthours,2024-06-07,12
8276,2024-06-07T14-05,73238,megawatthours,2024-06-07,13
8275,2024-06-07T15-05,75287,megawatthours,2024-06-07,14
8274,2024-06-07T16-05,75631,megawatthours,2024-06-07,15
8273,2024-06-07T17-05,76251,megawatthours,2024-06-07,16
8272,2024-06-07T18-05,76208,megawatthours,2024-06-07,17
8271,2024-06-07T19-05,75458,megawatthours,2024-06-07,18
8270,2024-06-07T20-05,74030,megawatthours,2024-06-07,19
8269,2024-06-07T21-05,71232,megawatthours,2024-06-07,20
8268,2024-06-07T22-05,68830,megawatthours,2024-06-07,21
8267,2024-06-07T23-05,65074,megawatthours,2024-06-07,22
8266,2024-06-08T00-05,61003,megawatthours,2024-06-07,23
8265,2024-06-08T01-05,56989,megawatthours,2024-06-08,0
8264,2024-06-08T02-05,53860,megawatthours,2024-06-08,1
8263,2024-06-08T03-05,51408,megawatthours,2024-06-08,2
8262,2024-06-08T04-05,49730,megawatthours,2024-06-08,3
8261,2024-06-08T05-05,48463,megawatthours,2024-06-08,4
8260,2024-06-08T06-05,47987,megawatthours,2024-06-08,5
8259,2024-06-08T07-05,47799,megawatthours,2024-06-08,6
8258,2024-06-08T08-05,49563,megawatthours,2024-06-08,7
8257,2024-06-08T09-05,53495,megawatthours,2024-06-08,8
8256,2024-06-08T10-05,57454,megawatthours,2024-06-08,9
8255,2024-06-08T11-05,60933,megawatthours,2024-06-08,10
8254,2024-06-08T12-05,64458,megawatthours,2024-06-08,11
8253,2024-06-08T13-05,67752,megawatthours,2024-06-08,12
8252,2024-06-08T14-05,70476,megawatthours,2024-06-08,13
8251,2024-06-08T15-05,72636,megawatthours,2024-06-08,14
8250,2024-06-08T16-05,74449,megawatthours,2024-06-08,15
8249,2024-06-08T17-05,75571,megawatthours,2024-06-08,16
8248,2024-06-08T18-05,75758,megawatthours,2024-06-08,17
8247,2024-06-08T19-05,74759,megawatthours,2024-06-08,18
8246,2024-06-08T20-05,72096,megawatthours,2024-06-08,19
8245,2024-06-08T21-05,68883,megawatthours,2024-06-08,20
8244,2024-06-08T22-05,66825,megawatthours,2024-06-08,21
8243,2024-06-08T23-05,63742,megawatthours,2024-06-08,22
8242,2024-06-09T00-05,59897,megawatthours,2024-06-08,23
8241,2024-06-09T01-05,56226,megawatthours,2024-06-09,0
8240,2024-06-09T02-05,53216,megawatthours,2024-06-09,1
8239,2024-06-09T03-05,51176,megawatthours,2024-06-09,2
8238,2024-06-09T04-05,49557,megawatthours,2024-06-09,3
8237,2024-06-09T05-05,48096,megawatthours,2024-06-09,4
8236,2024-06-09T06-05,47388,megawatthours,2024-06-09,5
8235,2024-06-09T07-05,46842,megawatthours,2024-06-09,6
8234,2024-06-09T08-05,47541,megawatthours,2024-06-09,7
8233,2024-06-09T09-05,50853,megawatthours,2024-06-09,8
8232,2024-06-09T10-05,55060,megawatthours,2024-06-09,9
8231,2024-06-09T11-05,59189,megawatthours,2024-06-09,10
8230,2024-06-09T12-05,62812,megawatthours,2024-06-09,11
8229,2024-06-09T13-05,66336,megawatthours,2024-06-09,12
8228,2024-06-09T14-05,69350,megawatthours,2024-06-09,13
8227,2024-06-09T15-05,71613,megawatthours,2024-06-09,14
8226,2024-06-09T16-05,73359,megawatthours,2024-06-09,15
8225,2024-06-09T17-05,74589,megawatthours,2024-06-09,16
8224,2024-06-09T18-05,74938,megawatthours,2024-06-09,17
8223,2024-06-09T19-05,73766,megawatthours,2024-06-09,18
8222,2024-06-09T20-05,71066,megawatthours,2024-06-09,19
8221,2024-06-09T21-05,68077,megawatthours,2024-06-09,20
8220,2024-06-09T22-05,66089,megawatthours,2024-06-09,21
8219,2024-06-09T23-05,62674,megawatthours,2024-06-09,22
8218,2024-06-10T00-05,58541,megawatthours,2024-06-09,23
8217,2024-06-10T01-05,54977,megawatthours,2024-06-10,0
8216,2024-06-10T02-05,52334,megawatthours,2024-06-10,1
8215,2024-06-10T03-05,51137,megawatthours,2024-06-10,2
8214,2024-06-10T04-05,49771,megawatthours,2024-06-10,3
8213,2024-06-10T05-05,49422,megawatthours,2024-06-10,4
8212,2024-06-10T06-05,50031,megawatthours,2024-06-10,5
8211,2024-06-10T07-05,50871,megawatthours,2024-06-10,6
8210,2024-06-10T08-05,52195,megawatthours,2024-06-10,7
8209,2024-06-10T09-05,54974,megawatthours,2024-06-10,8
8208,2024-06-10T10-05,56997,megawatthours,2024-06-10,9
8207,2024-06-10T11-05,59581,megawatthours,2024-06-10,10
8206,2024-06-10T12-05,62095,megawatthours,2024-06-10,11
8205,2024-06-10T13-05,64706,megawatthours,2024-06-10,12
8204,2024-06-10T14-05,67254,megawatthours,2024-06-10,13
8203,2024-06-10T15-05,68871,megawatthours,2024-06-10,14
8202,2024-06-10T16-05,69791,megawatthours,2024-06-10,15
8201,2024-06-10T17-05,70757,megawatthours,2024-06-10,16
8200,2024-06-10T18-05,70580,megawatthours,2024-06-10,17
8199,2024-06-10T19-05,68962,megawatthours,2024-06-10,18
8198,2024-06-10T20-05,66312,megawatthours,2024-06-10,19
8197,2024-06-10T21-05,63665,megawatthours,2024-06-10,20
8196,2024-06-10T22-05,62040,megawatthours,2024-06-10,21
8195,2024-06-10T23-05,59218,megawatthours,2024-06-10,22
8194,2024-06-11T00-05,55116,megawatthours,2024-06-10,23
8193,2024-06-11T01-05,51588,megawatthours,2024-06-11,0
8192,2024-06-11T02-05,49430,megawatthours,2024-06-11,1
8191,2024-06-11T03-05,47791,megawatthours,2024-06-11,2
8190,2024-06-11T04-05,46861,megawatthours,2024-06-11,3
8189,2024-06-11T05-05,46613,megawatthours,2024-06-11,4
8188,2024-06-11T06-05,47459,megawatthours,2024-06-11,5
8187,2024-06-11T07-05,48717,megawatthours,2024-06-11,6
8186,2024-06-11T08-05,50201,megawatthours,2024-06-11,7
8185,2024-06-11T09-05,52736,megawatthours,2024-06-11,8
8184,2024-06-11T10-05,55765,megawatthours,2024-06-11,9
8183,2024-06-11T11-05,58924,megawatthours,2024-06-11,10
8182,2024-06-11T12-05,62145,megawatthours,2024-06-11,11
8181,2024-06-11T13-05,64870,megawatthours,2024-06-11,12
8180,2024-06-11T14-05,67177,megawatthours,2024-06-11,13
8179,2024-06-11T15-05,68077,megawatthours,2024-06-11,14
8178,2024-06-11T16-05,68596,megawatthours,2024-06-11,15
8177,2024-06-11T17-05,68539,megawatthours,2024-06-11,16
8176,2024-06-11T18-05,67198,megawatthours,2024-06-11,17
8175,2024-06-11T19-05,65221,megawatthours,2024-06-11,18
8174,2024-06-11T20-05,63228,megawatthours,2024-06-11,19
8173,2024-06-11T21-05,61469,megawatthours,2024-06-11,20
8172,2024-06-11T22-05,60001,megawatthours,2024-06-11,21
8171,2024-06-11T23-05,57303,megawatthours,2024-06-11,22
8170,2024-06-12T00-05,53770,megawatthours,2024-06-11,23
8169,2024-06-12T01-05,50831,megawatthours,2024-06-12,0
8168,2024-06-12T02-05,48215,megawatthours,2024-06-12,1
8167,2024-06-12T03-05,46704,megawatthours,2024-06-12,2
8166,2024-06-12T04-05,45943,megawatthours,2024-06-12,3
8165,2024-06-12T05-05,45792,megawatthours,2024-06-12,4
8164,2024-06-12T06-05,46712,megawatthours,2024-06-12,5
8163,2024-06-12T07-05,47852,megawatthours,2024-06-12,6
8162,2024-06-12T08-05,50214,megawatthours,2024-06-12,7
8161,2024-06-12T09-05,53905,megawatthours,2024-06-12,8
8160,2024-06-12T10-05,56566,megawatthours,2024-06-12,9
8159,2024-06-12T11-05,59610,megawatthours,2024-06-12,10
8158,2024-06-12T12-05,62818,megawatthours,2024-06-12,11
8157,2024-06-12T13-05,65599,megawatthours,2024-06-12,12
8156,2024-06-12T14-05,68012,megawatthours,2024-06-12,13
8155,2024-06-12T15-05,70156,megawatthours,2024-06-12,14
8154,2024-06-12T16-05,71559,megawatthours,2024-06-12,15
8153,2024-06-12T17-05,72135,megawatthours,2024-06-12,16
8152,2024-06-12T18-05,71919,megawatthours,2024-06-12,17
8151,2024-06-12T19-05,70578,megawatthours,2024-06-12,18
8150,2024-06-12T20-05,67993,megawatthours,2024-06-12,19
8149,2024-06-12T21-05,65075,megawatthours,2024-06-12,20
8148,2024-06-12T22-05,63595,megawatthours,2024-06-12,21
8147,2024-06-12T23-05,60458,megawatthours,2024-06-12,22
8146,2024-06-13T00-05,56984,megawatthours,2024-06-12,23
8145,2024-06-13T01-05,53657,megawatthours,2024-06-13,0
8144,2024-06-13T02-05,51134,megawatthours,2024-06-13,1
8143,2024-06-13T03-05,49158,megawatthours,2024-06-13,2
8142,2024-06-13T04-05,47791,megawatthours,2024-06-13,3
8141,2024-06-13T05-05,47425,megawatthours,2024-06-13,4
8140,2024-06-13T06-05,48130,megawatthours,2024-06-13,5
8139,2024-06-13T07-05,49231,megawatthours,2024-06-13,6
8138,2024-06-13T08-05,50967,megawatthours,2024-06-13,7
8137,2024-06-13T09-05,53989,megawatthours,2024-06-13,8
8136,2024-06-13T10-05,57577,megawatthours,2024-06-13,9
8135,2024-06-13T11-05,61323,megawatthours,2024-06-13,10
8134,2024-06-13T12-05,65060,megawatthours,2024-06-13,11
8133,2024-06-13T13-05,68635,megawatthours,2024-06-13,12
8132,2024-06-13T14-05,71700,megawatthours,2024-06-13,13
8131,2024-06-13T15-05,74070,megawatthours,2024-06-13,14
8130,2024-06-13T16-05,75341,megawatthours,2024-06-13,15
8129,2024-06-13T17-05,76013,megawatthours,2024-06-13,16
8128,2024-06-13T18-05,75883,megawatthours,2024-06-13,17
8127,2024-06-13T19-05,75348,megawatthours,2024-06-13,18
8126,2024-06-13T20-05,73538,megawatthours,2024-06-13,19
8125,2024-06-13T21-05,70490,megawatthours,2024-06-13,20
8124,2024-06-13T22-05,68355,megawatthours,2024-06-13,21
8123,2024-06-13T23-05,64650,megawatthours,2024-06-13,22
8122,2024-06-14T00-05,60505,megawatthours,2024-06-13,23
8121,2024-06-14T01-05,56306,megawatthours,2024-06-14,0
8120,2024-06-14T02-05,53262,megawatthours,2024-06-14,1
8119,2024-06-14T03-05,50931,megawatthours,2024-06-14,2
8118,2024-06-14T04-05,49602,megawatthours,2024-06-14,3
8117,2024-06-14T05-05,48889,megawatthours,2024-06-14,4
8116,2024-06-14T06-05,49251,megawatthours,2024-06-14,5
8115,2024-06-14T07-05,49928,megawatthours,2024-06-14,6
8114,2024-06-14T08-05,51645,megawatthours,2024-06-14,7
8113,2024-06-14T09-05,55160,megawatthours,2024-06-14,8
8112,2024-06-14T10-05,58866,megawatthours,2024-06-14,9
8111,2024-06-14T11-05,62933,megawatthours,2024-06-14,10
8110,2024-06-14T12-05,66620,megawatthours,2024-06-14,11
8109,2024-06-14T13-05,69502,megawatthours,2024-06-14,12
8108,2024-06-14T14-05,72460,megawatthours,2024-06-14,13
8107,2024-06-14T15-05,74462,megawatthours,2024-06-14,14
8106,2024-06-14T16-05,75705,megawatthours,2024-06-14,15
8105,2024-06-14T17-05,75808,megawatthours,2024-06-14,16
8104,2024-06-14T18-05,75856,megawatthours,2024-06-14,17
8103,2024-06-14T19-05,75331,megawatthours,2024-06-14,18
8102,2024-06-14T20-05,73635,megawatthours,2024-06-14,19
8101,2024-06-14T21-05,69874,megawatthours,2024-06-14,20
8100,2024-06-14T22-05,67531,megawatthours,2024-06-14,21
8099,2024-06-14T23-05,64316,megawatthours,2024-06-14,22
8098,2024-06-15T00-05,60314,megawatthours,2024-06-14,23
8097,2024-06-15T01-05,56161,megawatthours,2024-06-15,0
8096,2024-06-15T02-05,53043,megawatthours,2024-06-15,1
8095,2024-06-15T03-05,50739,megawatthours,2024-06-15,2
8094,2024-06-15T04-05,49138,megawatthours,2024-06-15,3
8093,2024-06-15T05-05,47716,megawatthours,2024-06-15,4
8092,2024-06-15T06-05,47089,megawatthours,2024-06-15,5
8091,2024-06-15T07-05,46819,megawatthours,2024-06-15,6
8090,2024-06-15T08-05,48349,megawatthours,2024-06-15,7
8089,2024-06-15T09-05,52227,megawatthours,2024-06-15,8
8088,2024-06-15T10-05,56778,megawatthours,2024-06-15,9
8087,2024-06-15T11-05,60863,megawatthours,2024-06-15,10
8086,2024-06-15T12-05,64378,megawatthours,2024-06-15,11
8085,2024-06-15T13-05,67608,megawatthours,2024-06-15,12
8084,2024-06-15T14-05,70249,megawatthours,2024-06-15,13
8083,2024-06-15T15-05,72443,megawatthours,2024-06-15,14
8082,2024-06-15T16-05,73835,megawatthours,2024-06-15,15
8081,2024-06-15T17-05,74757,megawatthours,2024-06-15,16
8080,2024-06-15T18-05,74756,megawatthours,2024-06-15,17
8079,2024-06-15T19-05,73726,megawatthours,2024-06-15,18
8078,2024-06-15T20-05,71109,megawatthours,2024-06-15,19
8077,2024-06-15T21-05,68308,megawatthours,2024-06-15,20
8076,2024-06-15T22-05,66293,megawatthours,2024-06-15,21
8075,2024-06-15T23-05,63304,megawatthours,2024-06-15,22
8074,2024-06-16T00-05,59983,megawatthours,2024-06-15,23
8073,2024-06-16T01-05,56630,megawatthours,2024-06-16,0
8072,2024-06-16T02-05,53865,megawatthours,2024-06-16,1
8071,2024-06-16T03-05,51800,megawatthours,2024-06-16,2
8070,2024-06-16T04-05,50457,megawatthours,2024-06-16,3
8069,2024-06-16T05-05,48952,megawatthours,2024-06-16,4
8068,2024-06-16T06-05,48074,megawatthours,2024-06-16,5
8067,2024-06-16T07-05,47701,megawatthours,2024-06-16,6
8066,2024-06-16T08-05,48876,megawatthours,2024-06-16,7
8065,2024-06-16T09-05,52678,megawatthours,2024-06-16,8
8064,2024-06-16T10-05,56670,megawatthours,2024-06-16,9
8063,2024-06-16T11-05,60635,megawatthours,2024-06-16,10
8062,2024-06-16T12-05,63864,megawatthours,2024-06-16,11
8061,2024-06-16T13-05,67173,megawatthours,2024-06-16,12
8060,2024-06-16T14-05,70018,megawatthours,2024-06-16,13
8059,2024-06-16T15-05,72394,megawatthours,2024-06-16,14
8058,2024-06-16T16-05,74139,megawatthours,2024-06-16,15
8057,2024-06-16T17-05,74995,megawatthours,2024-06-16,16
8056,2024-06-16T18-05,75393,megawatthours,2024-06-16,17
8055,2024-06-16T19-05,74434,megawatthours,2024-06-16,18
8054,2024-06-16T20-05,72430,megawatthours,2024-06-16,19
8053,2024-06-16T21-05,70047,megawatthours,2024-06-16,20
8052,2024-06-16T22-05,68298,megawatthours,2024-06-16,21
8051,2024-06-16T23-05,65318,megawatthours,2024-06-16,22
8050,2024-06-17T00-05,61432,megawatthours,2024-06-16,23
8049,2024-06-17T01-05,57951,megawatthours,2024-06-17,0
8048,2024-06-17T02-05,55344,megawatthours,2024-06-17,1
8047,2024-06-17T03-05,53577,megawatthours,2024-06-17,2
8046,2024-06-17T04-05,52712,megawatthours,2024-06-17,3
8045,2024-06-17T05-05,52261,megawatthours,2024-06-17,4
8044,2024-06-17T06-05,52884,megawatthours,2024-06-17,5
8043,2024-06-17T07-05,53874,megawatthours,2024-06-17,6
8042,2024-06-17T08-05,55554,megawatthours,2024-06-17,7
8041,2024-06-17T09-05,58620,megawatthours,2024-06-17,8
8040,2024-06-17T10-05,61929,megawatthours,2024-06-17,9
8039,2024-06-17T11-05,65408,megawatthours,2024-06-17,10
8038,2024-06-17T12-05,68479,megawatthours,2024-06-17,11
8037,2024-06-17T13-05,71128,megawatthours,2024-06-17,12
8036,2024-06-17T14-05,73900,megawatthours,2024-06-17,13
8035,2024-06-17T15-05,75922,megawatthours,2024-06-17,14
8034,2024-06-17T16-05,76038,megawatthours,2024-06-17,15
8033,2024-06-17T17-05,76099,megawatthours,2024-06-17,16
8032,2024-06-17T18-05,75955,megawatthours,2024-06-17,17
8031,2024-06-17T19-05,75328,megawatthours,2024-06-17,18
8030,2024-06-17T20-05,73477,megawatthours,2024-06-17,19
8029,2024-06-17T21-05,70678,megawatthours,2024-06-17,20
8028,2024-06-17T22-05,68803,megawatthours,2024-06-17,21
8027,2024-06-17T23-05,65431,megawatthours,2024-06-17,22
8026,2024-06-18T00-05,61420,megawatthours,2024-06-17,23
8025,2024-06-18T01-05,57608,megawatthours,2024-06-18,0
8024,2024-06-18T02-05,54912,megawatthours,2024-06-18,1
8023,2024-06-18T03-05,52828,megawatthours,2024-06-18,2
8022,2024-06-18T04-05,51617,megawatthours,2024-06-18,3
8021,2024-06-18T05-05,50931,megawatthours,2024-06-18,4
8020,2024-06-18T06-05,51502,megawatthours,2024-06-18,5
8019,2024-06-18T07-05,52554,megawatthours,2024-06-18,6
8018,2024-06-18T08-05,53775,megawatthours,2024-06-18,7
8017,2024-06-18T09-05,56579,megawatthours,2024-06-18,8
8016,2024-06-18T10-05,59369,megawatthours,2024-06-18,9
8015,2024-06-18T11-05,62575,megawatthours,2024-06-18,10
8014,2024-06-18T12-05,65868,megawatthours,2024-06-18,11
8013,2024-06-18T13-05,68573,megawatthours,2024-06-18,12
8012,2024-06-18T14-05,70173,megawatthours,2024-06-18,13
8011,2024-06-18T15-05,71988,megawatthours,2024-06-18,14
8010,2024-06-18T16-05,72869,megawatthours,2024-06-18,15
8009,2024-06-18T17-05,73031,megawatthours,2024-06-18,16
8008,2024-06-18T18-05,73435,megawatthours,2024-06-18,17
8007,2024-06-18T19-05,72434,megawatthours,2024-06-18,18
8006,2024-06-18T20-05,70136,megawatthours,2024-06-18,19
8005,2024-06-18T21-05,67651,megawatthours,2024-06-18,20
8004,2024-06-18T22-05,66165,megawatthours,2024-06-18,21
8003,2024-06-18T23-05,62884,megawatthours,2024-06-18,22
8002,2024-06-19T00-05,58971,megawatthours,2024-06-18,23
8001,2024-06-19T01-05,55508,megawatthours,2024-06-19,0
8000,2024-06-19T02-05,52907,megawatthours,2024-06-19,1
7999,2024-06-19T03-05,50699,megawatthours,2024-06-19,2
7998,2024-06-19T04-05,49552,megawatthours,2024-06-19,3
7997,2024-06-19T05-05,48788,megawatthours,2024-06-19,4
7996,2024-06-19T06-05,49297,megawatthours,2024-06-19,5
7995,2024-06-19T07-05,50085,megawatthours,2024-06-19,6
7994,2024-06-19T08-05,51326,megawatthours,2024-06-19,7
7993,2024-06-19T09-05,53423,megawatthours,2024-06-19,8
7992,2024-06-19T10-05,55078,megawatthours,2024-06-19,9
7991,2024-06-19T11-05,56863,megawatthours,2024-06-19,10
7990,2024-06-19T12-05,58659,megawatthours,2024-06-19,11
7989,2024-06-19T13-05,60145,megawatthours,2024-06-19,12
7988,2024-06-19T14-05,61411,megawatthours,2024-06-19,13
7987,2024-06-19T15-05,62235,megawatthours,2024-06-19,14
7986,2024-06-19T16-05,62858,megawatthours,2024-06-19,15
7985,2024-06-19T17-05,62739,megawatthours,2024-06-19,16
7984,2024-06-19T18-05,61805,megawatthours,2024-06-19,17
7983,2024-06-19T19-05,60763,megawatthours,2024-06-19,18
7982,2024-06-19T20-05,59999,megawatthours,2024-06-19,19
7981,2024-06-19T21-05,59077,megawatthours,2024-06-19,20
7980,2024-06-19T22-05,58636,megawatthours,2024-06-19,21
7979,2024-06-19T23-05,56502,megawatthours,2024-06-19,22
7978,2024-06-20T00-05,53877,megawatthours,2024-06-19,23
7977,2024-06-20T01-05,51279,megawatthours,2024-06-20,0
7976,2024-06-20T02-05,49591,megawatthours,2024-06-20,1
7975,2024-06-20T03-05,48840,megawatthours,2024-06-20,2
7974,2024-06-20T04-05,48566,megawatthours,2024-06-20,3
7973,2024-06-20T05-05,48864,megawatthours,2024-06-20,4
7972,2024-06-20T06-05,50102,megawatthours,2024-06-20,5
7971,2024-06-20T07-05,51604,megawatthours,2024-06-20,6
7970,2024-06-20T08-05,52851,megawatthours,2024-06-20,7
7969,2024-06-20T09-05,54863,megawatthours,2024-06-20,8
7968,2024-06-20T10-05,57274,megawatthours,2024-06-20,9
7967,2024-06-20T11-05,59693,megawatthours,2024-06-20,10
7966,2024-06-20T12-05,62628,megawatthours,2024-06-20,11
7965,2024-06-20T13-05,65264,megawatthours,2024-06-20,12
7964,2024-06-20T14-05,68338,megawatthours,2024-06-20,13
7963,2024-06-20T15-05,70257,megawatthours,2024-06-20,14
7962,2024-06-20T16-05,71182,megawatthours,2024-06-20,15
7961,2024-06-20T17-05,71604,megawatthours,2024-06-20,16
7960,2024-06-20T18-05,71257,megawatthours,2024-06-20,17
7959,2024-06-20T19-05,70319,megawatthours,2024-06-20,18
7958,2024-06-20T20-05,67951,megawatthours,2024-06-20,19
7957,2024-06-20T21-05,65153,megawatthours,2024-06-20,20
7956,2024-06-20T22-05,63562,megawatthours,2024-06-20,21
7955,2024-06-20T23-05,61001,megawatthours,2024-06-20,22
7954,2024-06-21T00-05,57763,megawatthours,2024-06-20,23
7953,2024-06-21T01-05,54550,megawatthours,2024-06-21,0
7952,2024-06-21T02-05,52022,megawatthours,2024-06-21,1
7951,2024-06-21T03-05,50311,megawatthours,2024-06-21,2
7950,2024-06-21T04-05,49267,megawatthours,2024-06-21,3
7949,2024-06-21T05-05,49026,megawatthours,2024-06-21,4
7948,2024-06-21T06-05,49556,megawatthours,2024-06-21,5
7947,2024-06-21T07-05,50390,megawatthours,2024-06-21,6
7946,2024-06-21T08-05,51928,megawatthours,2024-06-21,7
7945,2024-06-21T09-05,54914,megawatthours,2024-06-21,8
7944,2024-06-21T10-05,58447,megawatthours,2024-06-21,9
7943,2024-06-21T11-05,61817,megawatthours,2024-06-21,10
7942,2024-06-21T12-05,65161,megawatthours,2024-06-21,11
7941,2024-06-21T13-05,68240,megawatthours,2024-06-21,12
7940,2024-06-21T14-05,71062,megawatthours,2024-06-21,13
7939,2024-06-21T15-05,73081,megawatthours,2024-06-21,14
7938,2024-06-21T16-05,74444,megawatthours,2024-06-21,15
