,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
15102,2024-08-27T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-27,1
15101,2024-08-27T02-05,ERCO,NG,Natural Gas,30655,megawatthours,2024-08-27,1
15098,2024-08-27T03-05,ERCO,NG,Natural Gas,30481,megawatthours,2024-08-27,2
15100,2024-08-27T03-05,ERCO,WND,Wind,8156,megawatthours,2024-08-27,2
15099,2024-08-27T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-27,2
15096,2024-08-27T04-05,ERCO,SUN,Solar,0,megawatthours,2024-08-27,3
15097,2024-08-27T04-05,ERCO,WND,Wind,6670,megawatthours,2024-08-27,3
15095,2024-08-27T04-05,ERCO,NG,Natural Gas,30760,megawatthours,2024-08-27,3
15092,2024-08-27T05-05,ERCO,NG,Natural Gas,31395,megawatthours,2024-08-27,4
15094,2024-08-27T05-05,ERCO,WND,Wind,5477,megawatthours,2024-08-27,4
15093,2024-08-27T05-05,ERCO,SUN,Solar,0,megawatthours,2024-08-27,4
15091,2024-08-27T06-05,ERCO,WND,Wind,4310,megawatthours,2024-08-27,5
15090,2024-08-27T06-05,ERCO,SUN,Solar,1,megawatthours,2024-08-27,5
15089,2024-08-27T06-05,ERCO,NG,Natural Gas,32162,megawatthours,2024-08-27,5
15088,2024-08-27T07-05,ERCO,WND,Wind,3100,megawatthours,2024-08-27,6
15087,2024-08-27T07-05,ERCO,SUN,Solar,1,megawatthours,2024-08-27,6
15086,2024-08-27T07-05,ERCO,NG,Natural Gas,33278,megawatthours,2024-08-27,6
15085,2024-08-27T08-05,ERCO,WND,Wind,2010,megawatthours,2024-08-27,7
15084,2024-08-27T08-05,ERCO,SUN,Solar,1242,megawatthours,2024-08-27,7
15083,2024-08-27T08-05,ERCO,NG,Natural Gas,33715,megawatthours,2024-08-27,7
15082,2024-08-27T09-05,ERCO,WND,Wind,1068,megawatthours,2024-08-27,8
15081,2024-08-27T09-05,ERCO,SUN,Solar,8736,megawatthours,2024-08-27,8
15080,2024-08-27T09-05,ERCO,NG,Natural Gas,32021,megawatthours,2024-08-27,8
15077,2024-08-27T10-05,ERCO,NG,Natural Gas,30735,megawatthours,2024-08-27,9
15078,2024-08-27T10-05,ERCO,SUN,Solar,15681,megawatthours,2024-08-27,9
15079,2024-08-27T10-05,ERCO,WND,Wind,488,megawatthours,2024-08-27,9
15076,2024-08-27T11-05,ERCO,WND,Wind,505,megawatthours,2024-08-27,10
15075,2024-08-27T11-05,ERCO,SUN,Solar,16628,megawatthours,2024-08-27,10
15074,2024-08-27T11-05,ERCO,NG,Natural Gas,31621,megawatthours,2024-08-27,10
15073,2024-08-27T12-05,ERCO,WND,Wind,878,megawatthours,2024-08-27,11
15072,2024-08-27T12-05,ERCO,SUN,Solar,16109,megawatthours,2024-08-27,11
15071,2024-08-27T12-05,ERCO,NG,Natural Gas,34111,megawatthours,2024-08-27,11
15070,2024-08-27T13-05,ERCO,WND,Wind,1615,megawatthours,2024-08-27,12
15069,2024-08-27T13-05,ERCO,SUN,Solar,15668,megawatthours,2024-08-27,12
15068,2024-08-27T13-05,ERCO,NG,Natural Gas,35812,megawatthours,2024-08-27,12
15067,2024-08-27T14-05,ERCO,WND,Wind,2897,megawatthours,2024-08-27,13
15066,2024-08-27T14-05,ERCO,SUN,Solar,15416,megawatthours,2024-08-27,13
15065,2024-08-27T14-05,ERCO,NG,Natural Gas,36425,megawatthours,2024-08-27,13
15064,2024-08-27T15-05,ERCO,WND,Wind,3623,megawatthours,2024-08-27,14
15063,2024-08-27T15-05,ERCO,SUN,Solar,16536,megawatthours,2024-08-27,14
15062,2024-08-27T15-05,ERCO,NG,Natural Gas,36350,megawatthours,2024-08-27,14
15059,2024-08-27T16-05,ERCO,NG,Natural Gas,37133,megawatthours,2024-08-27,15
15060,2024-08-27T16-05,ERCO,SUN,Solar,16397,megawatthours,2024-08-27,15
15061,2024-08-27T16-05,ERCO,WND,Wind,4549,megawatthours,2024-08-27,15
15056,2024-08-27T17-05,ERCO,NG,Natural Gas,38436,megawatthours,2024-08-27,16
15058,2024-08-27T17-05,ERCO,WND,Wind,6198,megawatthours,2024-08-27,16
15057,2024-08-27T17-05,ERCO,SUN,Solar,14757,megawatthours,2024-08-27,16
15055,2024-08-27T18-05,ERCO,WND,Wind,7390,megawatthours,2024-08-27,17
15054,2024-08-27T18-05,ERCO,SUN,Solar,12963,megawatthours,2024-08-27,17
15053,2024-08-27T18-05,ERCO,NG,Natural Gas,38919,megawatthours,2024-08-27,17
15052,2024-08-27T19-05,ERCO,WND,Wind,8767,megawatthours,2024-08-27,18
15051,2024-08-27T19-05,ERCO,SUN,Solar,8900,megawatthours,2024-08-27,18
15050,2024-08-27T19-05,ERCO,NG,Natural Gas,39609,megawatthours,2024-08-27,18
15049,2024-08-27T20-05,ERCO,WND,Wind,10186,megawatthours,2024-08-27,19
15048,2024-08-27T20-05,ERCO,SUN,Solar,2452,megawatthours,2024-08-27,19
15047,2024-08-27T20-05,ERCO,NG,Natural Gas,39737,megawatthours,2024-08-27,19
15046,2024-08-27T21-05,ERCO,WND,Wind,10588,megawatthours,2024-08-27,20
15045,2024-08-27T21-05,ERCO,SUN,Solar,113,megawatthours,2024-08-27,20
15044,2024-08-27T21-05,ERCO,NG,Natural Gas,39379,megawatthours,2024-08-27,20
15043,2024-08-27T22-05,ERCO,WND,Wind,11131,megawatthours,2024-08-27,21
15042,2024-08-27T22-05,ERCO,NG,Natural Gas,37959,megawatthours,2024-08-27,21
15039,2024-08-27T23-05,ERCO,NG,Natural Gas,35080,megawatthours,2024-08-27,22
15040,2024-08-27T23-05,ERCO,SUN,Solar,1,megawatthours,2024-08-27,22
15041,2024-08-27T23-05,ERCO,WND,Wind,11818,megawatthours,2024-08-27,22
15038,2024-08-28T00-05,ERCO,WND,Wind,11635,megawatthours,2024-08-27,23
15037,2024-08-28T00-05,ERCO,SUN,Solar,1,megawatthours,2024-08-27,23
15036,2024-08-28T00-05,ERCO,NG,Natural Gas,32417,megawatthours,2024-08-27,23
15035,2024-08-28T01-05,ERCO,WND,Wind,10893,megawatthours,2024-08-28,0
15034,2024-08-28T01-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,0
15033,2024-08-28T01-05,ERCO,NG,Natural Gas,30607,megawatthours,2024-08-28,0
15032,2024-08-28T02-05,ERCO,WND,Wind,10227,megawatthours,2024-08-28,1
15031,2024-08-28T02-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,1
15030,2024-08-28T02-05,ERCO,NG,Natural Gas,29334,megawatthours,2024-08-28,1
15027,2024-08-28T03-05,ERCO,NG,Natural Gas,28315,megawatthours,2024-08-28,2
15029,2024-08-28T03-05,ERCO,WND,Wind,9533,megawatthours,2024-08-28,2
15028,2024-08-28T03-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,2
15026,2024-08-28T04-05,ERCO,WND,Wind,8762,megawatthours,2024-08-28,3
15025,2024-08-28T04-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,3
15024,2024-08-28T04-05,ERCO,NG,Natural Gas,28244,megawatthours,2024-08-28,3
15023,2024-08-28T05-05,ERCO,WND,Wind,7523,megawatthours,2024-08-28,4
15022,2024-08-28T05-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,4
15021,2024-08-28T05-05,ERCO,NG,Natural Gas,29058,megawatthours,2024-08-28,4
15018,2024-08-28T06-05,ERCO,NG,Natural Gas,30815,megawatthours,2024-08-28,5
15019,2024-08-28T06-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,5
15020,2024-08-28T06-05,ERCO,WND,Wind,6437,megawatthours,2024-08-28,5
15017,2024-08-28T07-05,ERCO,WND,Wind,5584,megawatthours,2024-08-28,6
15016,2024-08-28T07-05,ERCO,NG,Natural Gas,32878,megawatthours,2024-08-28,6
15015,2024-08-28T08-05,ERCO,WND,Wind,4690,megawatthours,2024-08-28,7
15014,2024-08-28T08-05,ERCO,SUN,Solar,1220,megawatthours,2024-08-28,7
15013,2024-08-28T08-05,ERCO,NG,Natural Gas,33315,megawatthours,2024-08-28,7
15012,2024-08-28T09-05,ERCO,WND,Wind,2969,megawatthours,2024-08-28,8
15011,2024-08-28T09-05,ERCO,SUN,Solar,9754,megawatthours,2024-08-28,8
15010,2024-08-28T09-05,ERCO,NG,Natural Gas,31103,megawatthours,2024-08-28,8
15009,2024-08-28T10-05,ERCO,WND,Wind,2290,megawatthours,2024-08-28,9
15008,2024-08-28T10-05,ERCO,SUN,Solar,16646,megawatthours,2024-08-28,9
15007,2024-08-28T10-05,ERCO,NG,Natural Gas,28719,megawatthours,2024-08-28,9
15004,2024-08-28T11-05,ERCO,NG,Natural Gas,29681,megawatthours,2024-08-28,10
15006,2024-08-28T11-05,ERCO,WND,Wind,2137,megawatthours,2024-08-28,10
15005,2024-08-28T11-05,ERCO,SUN,Solar,18596,megawatthours,2024-08-28,10
15003,2024-08-28T12-05,ERCO,WND,Wind,2435,megawatthours,2024-08-28,11
15002,2024-08-28T12-05,ERCO,SUN,Solar,18397,megawatthours,2024-08-28,11
15001,2024-08-28T12-05,ERCO,NG,Natural Gas,31935,megawatthours,2024-08-28,11
15000,2024-08-28T13-05,ERCO,WND,Wind,2738,megawatthours,2024-08-28,12
14999,2024-08-28T13-05,ERCO,SUN,Solar,18035,megawatthours,2024-08-28,12
14998,2024-08-28T13-05,ERCO,NG,Natural Gas,34656,megawatthours,2024-08-28,12
14995,2024-08-28T14-05,ERCO,NG,Natural Gas,37313,megawatthours,2024-08-28,13
14997,2024-08-28T14-05,ERCO,WND,Wind,4343,megawatthours,2024-08-28,13
14996,2024-08-28T14-05,ERCO,SUN,Solar,16839,megawatthours,2024-08-28,13
14994,2024-08-28T15-05,ERCO,WND,Wind,7404,megawatthours,2024-08-28,14
14993,2024-08-28T15-05,ERCO,SUN,Solar,15388,megawatthours,2024-08-28,14
14992,2024-08-28T15-05,ERCO,NG,Natural Gas,37736,megawatthours,2024-08-28,14
14991,2024-08-28T16-05,ERCO,WND,Wind,8179,megawatthours,2024-08-28,15
14990,2024-08-28T16-05,ERCO,SUN,Solar,14534,megawatthours,2024-08-28,15
14989,2024-08-28T16-05,ERCO,NG,Natural Gas,38826,megawatthours,2024-08-28,15
14986,2024-08-28T17-05,ERCO,NG,Natural Gas,38326,megawatthours,2024-08-28,16
14988,2024-08-28T17-05,ERCO,WND,Wind,9744,megawatthours,2024-08-28,16
14987,2024-08-28T17-05,ERCO,SUN,Solar,14036,megawatthours,2024-08-28,16
14985,2024-08-28T18-05,ERCO,WND,Wind,11217,megawatthours,2024-08-28,17
14984,2024-08-28T18-05,ERCO,SUN,Solar,12183,megawatthours,2024-08-28,17
14983,2024-08-28T18-05,ERCO,NG,Natural Gas,37542,megawatthours,2024-08-28,17
14982,2024-08-28T19-05,ERCO,WND,Wind,12171,megawatthours,2024-08-28,18
14981,2024-08-28T19-05,ERCO,SUN,Solar,9201,megawatthours,2024-08-28,18
14980,2024-08-28T19-05,ERCO,NG,Natural Gas,37450,megawatthours,2024-08-28,18
14977,2024-08-28T20-05,ERCO,NG,Natural Gas,38971,megawatthours,2024-08-28,19
14978,2024-08-28T20-05,ERCO,SUN,Solar,2460,megawatthours,2024-08-28,19
14979,2024-08-28T20-05,ERCO,WND,Wind,12722,megawatthours,2024-08-28,19
14974,2024-08-28T21-05,ERCO,NG,Natural Gas,38798,megawatthours,2024-08-28,20
14976,2024-08-28T21-05,ERCO,WND,Wind,13097,megawatthours,2024-08-28,20
14975,2024-08-28T21-05,ERCO,SUN,Solar,19,megawatthours,2024-08-28,20
14973,2024-08-28T22-05,ERCO,WND,Wind,14727,megawatthours,2024-08-28,21
14972,2024-08-28T22-05,ERCO,SUN,Solar,1,megawatthours,2024-08-28,21
14971,2024-08-28T22-05,ERCO,NG,Natural Gas,36966,megawatthours,2024-08-28,21
14970,2024-08-28T23-05,ERCO,WND,Wind,15225,megawatthours,2024-08-28,22
14969,2024-08-28T23-05,ERCO,SUN,Solar,0,megawatthours,2024-08-28,22
14968,2024-08-28T23-05,ERCO,NG,Natural Gas,33751,megawatthours,2024-08-28,22
14965,2024-08-29T00-05,ERCO,NG,Natural Gas,31402,megawatthours,2024-08-28,23
14967,2024-08-29T00-05,ERCO,WND,Wind,13992,megawatthours,2024-08-28,23
14966,2024-08-29T00-05,ERCO,SUN,Solar,0,megawatthours,2024-08-28,23
14964,2024-08-29T01-05,ERCO,WND,Wind,12517,megawatthours,2024-08-29,0
14963,2024-08-29T01-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,0
14962,2024-08-29T01-05,ERCO,NG,Natural Gas,29750,megawatthours,2024-08-29,0
14961,2024-08-29T02-05,ERCO,WND,Wind,11117,megawatthours,2024-08-29,1
14960,2024-08-29T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,1
14959,2024-08-29T02-05,ERCO,NG,Natural Gas,28979,megawatthours,2024-08-29,1
14956,2024-08-29T03-05,ERCO,NG,Natural Gas,28617,megawatthours,2024-08-29,2
14957,2024-08-29T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,2
14958,2024-08-29T03-05,ERCO,WND,Wind,9899,megawatthours,2024-08-29,2
14953,2024-08-29T04-05,ERCO,NG,Natural Gas,28455,megawatthours,2024-08-29,3
14955,2024-08-29T04-05,ERCO,WND,Wind,9169,megawatthours,2024-08-29,3
14954,2024-08-29T04-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,3
14952,2024-08-29T05-05,ERCO,WND,Wind,8704,megawatthours,2024-08-29,4
14951,2024-08-29T05-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,4
14950,2024-08-29T05-05,ERCO,NG,Natural Gas,28838,megawatthours,2024-08-29,4
14949,2024-08-29T06-05,ERCO,WND,Wind,7541,megawatthours,2024-08-29,5
14948,2024-08-29T06-05,ERCO,SUN,Solar,0,megawatthours,2024-08-29,5
14947,2024-08-29T06-05,ERCO,NG,Natural Gas,30370,megawatthours,2024-08-29,5
14945,2024-08-29T07-05,ERCO,NG,Natural Gas,32573,megawatthours,2024-08-29,6
14946,2024-08-29T07-05,ERCO,WND,Wind,6342,megawatthours,2024-08-29,6
14944,2024-08-29T08-05,ERCO,WND,Wind,5434,megawatthours,2024-08-29,7
14943,2024-08-29T08-05,ERCO,SUN,Solar,1002,megawatthours,2024-08-29,7
14942,2024-08-29T08-05,ERCO,NG,Natural Gas,33062,megawatthours,2024-08-29,7
14941,2024-08-29T09-05,ERCO,WND,Wind,4118,megawatthours,2024-08-29,8
14940,2024-08-29T09-05,ERCO,SUN,Solar,8984,megawatthours,2024-08-29,8
14939,2024-08-29T09-05,ERCO,NG,Natural Gas,30625,megawatthours,2024-08-29,8
14936,2024-08-29T10-05,ERCO,NG,Natural Gas,27786,megawatthours,2024-08-29,9
14937,2024-08-29T10-05,ERCO,SUN,Solar,15937,megawatthours,2024-08-29,9
14938,2024-08-29T10-05,ERCO,WND,Wind,4230,megawatthours,2024-08-29,9
14933,2024-08-29T11-05,ERCO,NG,Natural Gas,29099,megawatthours,2024-08-29,10
14935,2024-08-29T11-05,ERCO,WND,Wind,4404,megawatthours,2024-08-29,10
14934,2024-08-29T11-05,ERCO,SUN,Solar,17100,megawatthours,2024-08-29,10
14932,2024-08-29T12-05,ERCO,WND,Wind,5251,megawatthours,2024-08-29,11
14931,2024-08-29T12-05,ERCO,SUN,Solar,16199,megawatthours,2024-08-29,11
14930,2024-08-29T12-05,ERCO,NG,Natural Gas,31653,megawatthours,2024-08-29,11
14929,2024-08-29T13-05,ERCO,WND,Wind,6071,megawatthours,2024-08-29,12
14928,2024-08-29T13-05,ERCO,SUN,Solar,17004,megawatthours,2024-08-29,12
14927,2024-08-29T13-05,ERCO,NG,Natural Gas,32111,megawatthours,2024-08-29,12
14925,2024-08-29T14-05,ERCO,SUN,Solar,17043,megawatthours,2024-08-29,13
14924,2024-08-29T14-05,ERCO,NG,Natural Gas,33527,megawatthours,2024-08-29,13
14926,2024-08-29T14-05,ERCO,WND,Wind,6574,megawatthours,2024-08-29,13
14923,2024-08-29T15-05,ERCO,WND,Wind,7543,megawatthours,2024-08-29,14
14922,2024-08-29T15-05,ERCO,SUN,Solar,15712,megawatthours,2024-08-29,14
14921,2024-08-29T15-05,ERCO,NG,Natural Gas,34921,megawatthours,2024-08-29,14
14918,2024-08-29T16-05,ERCO,NG,Natural Gas,36839,megawatthours,2024-08-29,15
14920,2024-08-29T16-05,ERCO,WND,Wind,7593,megawatthours,2024-08-29,15
14919,2024-08-29T16-05,ERCO,SUN,Solar,13800,megawatthours,2024-08-29,15
14915,2024-08-29T17-05,ERCO,NG,Natural Gas,37937,megawatthours,2024-08-29,16
14917,2024-08-29T17-05,ERCO,WND,Wind,7665,megawatthours,2024-08-29,16
14916,2024-08-29T17-05,ERCO,SUN,Solar,13144,megawatthours,2024-08-29,16
14914,2024-08-29T18-05,ERCO,WND,Wind,6933,megawatthours,2024-08-29,17
14913,2024-08-29T18-05,ERCO,SUN,Solar,11937,megawatthours,2024-08-29,17
14912,2024-08-29T18-05,ERCO,NG,Natural Gas,38850,megawatthours,2024-08-29,17
14911,2024-08-29T19-05,ERCO,WND,Wind,6530,megawatthours,2024-08-29,18
14910,2024-08-29T19-05,ERCO,SUN,Solar,8436,megawatthours,2024-08-29,18
14909,2024-08-29T19-05,ERCO,NG,Natural Gas,39589,megawatthours,2024-08-29,18
14908,2024-08-29T20-05,ERCO,WND,Wind,7330,megawatthours,2024-08-29,19
14907,2024-08-29T20-05,ERCO,SUN,Solar,1861,megawatthours,2024-08-29,19
14906,2024-08-29T20-05,ERCO,NG,Natural Gas,41389,megawatthours,2024-08-29,19
14903,2024-08-29T21-05,ERCO,NG,Natural Gas,41296,megawatthours,2024-08-29,20
14905,2024-08-29T21-05,ERCO,WND,Wind,8554,megawatthours,2024-08-29,20
14904,2024-08-29T21-05,ERCO,SUN,Solar,22,megawatthours,2024-08-29,20
14902,2024-08-29T22-05,ERCO,WND,Wind,10540,megawatthours,2024-08-29,21
14901,2024-08-29T22-05,ERCO,NG,Natural Gas,39403,megawatthours,2024-08-29,21
14900,2024-08-29T23-05,ERCO,WND,Wind,11400,megawatthours,2024-08-29,22
14899,2024-08-29T23-05,ERCO,NG,Natural Gas,35768,megawatthours,2024-08-29,22
14898,2024-08-30T00-05,ERCO,WND,Wind,11875,megawatthours,2024-08-29,23
14897,2024-08-30T00-05,ERCO,SUN,Solar,1,megawatthours,2024-08-29,23
14896,2024-08-30T00-05,ERCO,NG,Natural Gas,33131,megawatthours,2024-08-29,23
14893,2024-08-30T01-05,ERCO,NG,Natural Gas,30901,megawatthours,2024-08-30,0
14895,2024-08-30T01-05,ERCO,WND,Wind,11350,megawatthours,2024-08-30,0
14894,2024-08-30T01-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,0
14892,2024-08-30T02-05,ERCO,WND,Wind,9889,megawatthours,2024-08-30,1
14891,2024-08-30T02-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,1
14890,2024-08-30T02-05,ERCO,NG,Natural Gas,30283,megawatthours,2024-08-30,1
14889,2024-08-30T03-05,ERCO,WND,Wind,8670,megawatthours,2024-08-30,2
14888,2024-08-30T03-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,2
14887,2024-08-30T03-05,ERCO,NG,Natural Gas,29676,megawatthours,2024-08-30,2
14886,2024-08-30T04-05,ERCO,WND,Wind,7708,megawatthours,2024-08-30,3
14885,2024-08-30T04-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,3
14884,2024-08-30T04-05,ERCO,NG,Natural Gas,29502,megawatthours,2024-08-30,3
14881,2024-08-30T05-05,ERCO,NG,Natural Gas,30597,megawatthours,2024-08-30,4
14883,2024-08-30T05-05,ERCO,WND,Wind,6391,megawatthours,2024-08-30,4
14882,2024-08-30T05-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,4
14880,2024-08-30T06-05,ERCO,WND,Wind,5169,megawatthours,2024-08-30,5
14879,2024-08-30T06-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,5
14878,2024-08-30T06-05,ERCO,NG,Natural Gas,32086,megawatthours,2024-08-30,5
14877,2024-08-30T07-05,ERCO,WND,Wind,4385,megawatthours,2024-08-30,6
14876,2024-08-30T07-05,ERCO,SUN,Solar,1,megawatthours,2024-08-30,6
14875,2024-08-30T07-05,ERCO,NG,Natural Gas,34047,megawatthours,2024-08-30,6
14872,2024-08-30T08-05,ERCO,NG,Natural Gas,34626,megawatthours,2024-08-30,7
14874,2024-08-30T08-05,ERCO,WND,Wind,4350,megawatthours,2024-08-30,7
14873,2024-08-30T08-05,ERCO,SUN,Solar,393,megawatthours,2024-08-30,7
14871,2024-08-30T09-05,ERCO,WND,Wind,3618,megawatthours,2024-08-30,8
14870,2024-08-30T09-05,ERCO,SUN,Solar,4439,megawatthours,2024-08-30,8
14869,2024-08-30T09-05,ERCO,NG,Natural Gas,34134,megawatthours,2024-08-30,8
14868,2024-08-30T10-05,ERCO,WND,Wind,3830,megawatthours,2024-08-30,9
14867,2024-08-30T10-05,ERCO,SUN,Solar,8408,megawatthours,2024-08-30,9
14866,2024-08-30T10-05,ERCO,NG,Natural Gas,33333,megawatthours,2024-08-30,9
14863,2024-08-30T11-05,ERCO,NG,Natural Gas,33717,megawatthours,2024-08-30,10
14865,2024-08-30T11-05,ERCO,WND,Wind,4205,megawatthours,2024-08-30,10
14864,2024-08-30T11-05,ERCO,SUN,Solar,10397,megawatthours,2024-08-30,10
14862,2024-08-30T12-05,ERCO,WND,Wind,4925,megawatthours,2024-08-30,11
14861,2024-08-30T12-05,ERCO,SUN,Solar,12421,megawatthours,2024-08-30,11
14860,2024-08-30T12-05,ERCO,NG,Natural Gas,33512,megawatthours,2024-08-30,11
14859,2024-08-30T13-05,ERCO,WND,Wind,6605,megawatthours,2024-08-30,12
14858,2024-08-30T13-05,ERCO,SUN,Solar,14213,megawatthours,2024-08-30,12
14857,2024-08-30T13-05,ERCO,NG,Natural Gas,33144,megawatthours,2024-08-30,12
14854,2024-08-30T14-05,ERCO,NG,Natural Gas,34029,megawatthours,2024-08-30,13
14855,2024-08-30T14-05,ERCO,SUN,Solar,15087,megawatthours,2024-08-30,13
14856,2024-08-30T14-05,ERCO,WND,Wind,7598,megawatthours,2024-08-30,13
14851,2024-08-30T15-05,ERCO,NG,Natural Gas,33613,megawatthours,2024-08-30,14
14853,2024-08-30T15-05,ERCO,WND,Wind,10110,megawatthours,2024-08-30,14
14852,2024-08-30T15-05,ERCO,SUN,Solar,15520,megawatthours,2024-08-30,14
14848,2024-08-30T16-05,ERCO,NG,Natural Gas,35204,megawatthours,2024-08-30,15
14850,2024-08-30T16-05,ERCO,WND,Wind,10759,megawatthours,2024-08-30,15
14849,2024-08-30T16-05,ERCO,SUN,Solar,13994,megawatthours,2024-08-30,15
14845,2024-08-30T17-05,ERCO,NG,Natural Gas,34793,megawatthours,2024-08-30,16
14847,2024-08-30T17-05,ERCO,WND,Wind,12562,megawatthours,2024-08-30,16
14846,2024-08-30T17-05,ERCO,SUN,Solar,13631,megawatthours,2024-08-30,16
14844,2024-08-30T18-05,ERCO,WND,Wind,12131,megawatthours,2024-08-30,17
14843,2024-08-30T18-05,ERCO,SUN,Solar,11967,megawatthours,2024-08-30,17
14842,2024-08-30T18-05,ERCO,NG,Natural Gas,36130,megawatthours,2024-08-30,17
14841,2024-08-30T19-05,ERCO,WND,Wind,10995,megawatthours,2024-08-30,18
14840,2024-08-30T19-05,ERCO,SUN,Solar,7782,megawatthours,2024-08-30,18
14839,2024-08-30T19-05,ERCO,NG,Natural Gas,38154,megawatthours,2024-08-30,18
14838,2024-08-30T20-05,ERCO,WND,Wind,8786,megawatthours,2024-08-30,19
14837,2024-08-30T20-05,ERCO,SUN,Solar,1383,megawatthours,2024-08-30,19
14836,2024-08-30T20-05,ERCO,NG,Natural Gas,40484,megawatthours,2024-08-30,19
14835,2024-08-30T21-05,ERCO,WND,Wind,6742,megawatthours,2024-08-30,20
14834,2024-08-30T21-05,ERCO,SUN,Solar,12,megawatthours,2024-08-30,20
14833,2024-08-30T21-05,ERCO,NG,Natural Gas,40809,megawatthours,2024-08-30,20
14832,2024-08-30T22-05,ERCO,WND,Wind,6539,megawatthours,2024-08-30,21
14831,2024-08-30T22-05,ERCO,NG,Natural Gas,40600,megawatthours,2024-08-30,21
14829,2024-08-30T23-05,ERCO,NG,Natural Gas,39795,megawatthours,2024-08-30,22
14830,2024-08-30T23-05,ERCO,WND,Wind,5541,megawatthours,2024-08-30,22
14828,2024-08-31T00-05,ERCO,WND,Wind,4107,megawatthours,2024-08-30,23
14827,2024-08-31T00-05,ERCO,SUN,Solar,0,megawatthours,2024-08-30,23
14826,2024-08-31T00-05,ERCO,NG,Natural Gas,38771,megawatthours,2024-08-30,23
14825,2024-08-31T01-05,ERCO,WND,Wind,3738,megawatthours,2024-08-31,0
14824,2024-08-31T01-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,0
14823,2024-08-31T01-05,ERCO,NG,Natural Gas,36658,megawatthours,2024-08-31,0
14822,2024-08-31T02-05,ERCO,WND,Wind,3238,megawatthours,2024-08-31,1
14821,2024-08-31T02-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,1
14820,2024-08-31T02-05,ERCO,NG,Natural Gas,35104,megawatthours,2024-08-31,1
14819,2024-08-31T03-05,ERCO,WND,Wind,3156,megawatthours,2024-08-31,2
14818,2024-08-31T03-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,2
14817,2024-08-31T03-05,ERCO,NG,Natural Gas,34429,megawatthours,2024-08-31,2
14816,2024-08-31T04-05,ERCO,WND,Wind,3181,megawatthours,2024-08-31,3
14815,2024-08-31T04-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,3
14814,2024-08-31T04-05,ERCO,NG,Natural Gas,34082,megawatthours,2024-08-31,3
14811,2024-08-31T05-05,ERCO,NG,Natural Gas,33908,megawatthours,2024-08-31,4
14812,2024-08-31T05-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,4
14813,2024-08-31T05-05,ERCO,WND,Wind,2665,megawatthours,2024-08-31,4
14808,2024-08-31T06-05,ERCO,NG,Natural Gas,34037,megawatthours,2024-08-31,5
14809,2024-08-31T06-05,ERCO,SUN,Solar,0,megawatthours,2024-08-31,5
14810,2024-08-31T06-05,ERCO,WND,Wind,2423,megawatthours,2024-08-31,5
14807,2024-08-31T07-05,ERCO,WND,Wind,2637,megawatthours,2024-08-31,6
14806,2024-08-31T07-05,ERCO,NG,Natural Gas,34110,megawatthours,2024-08-31,6
14805,2024-08-31T08-05,ERCO,WND,Wind,2830,megawatthours,2024-08-31,7
14804,2024-08-31T08-05,ERCO,SUN,Solar,609,megawatthours,2024-08-31,7
14803,2024-08-31T08-05,ERCO,NG,Natural Gas,33876,megawatthours,2024-08-31,7
14801,2024-08-31T09-05,ERCO,SUN,Solar,4930,megawatthours,2024-08-31,8
14800,2024-08-31T09-05,ERCO,NG,Natural Gas,33468,megawatthours,2024-08-31,8
14802,2024-08-31T09-05,ERCO,WND,Wind,2586,megawatthours,2024-08-31,8
14799,2024-08-31T10-05,ERCO,WND,Wind,2386,megawatthours,2024-08-31,9
14798,2024-08-31T10-05,ERCO,SUN,Solar,9667,megawatthours,2024-08-31,9
14797,2024-08-31T10-05,ERCO,NG,Natural Gas,32700,megawatthours,2024-08-31,9
14794,2024-08-31T11-05,ERCO,NG,Natural Gas,32027,megawatthours,2024-08-31,10
14796,2024-08-31T11-05,ERCO,WND,Wind,3033,megawatthours,2024-08-31,10
14795,2024-08-31T11-05,ERCO,SUN,Solar,13077,megawatthours,2024-08-31,10
