BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
SOCO,"10/16/2022, Central Time",0,24106,10634,6980,-10,278504,91912,101734
SOCO,"10/17/2022, Central Time",0,13782,11696,7435,-13,304106,100099,112265
SOCO,"10/18/2022, Central Time",0,26662,12347,7090,36,288029,110692,119828
SOCO,"10/19/2022, Central Time",0,26751,12643,5939,-14,312635,119672,121892
SOCO,"10/20/2022, Central Time",0,25948,11661,6933,-14,324317,110893,121689
SOCO,"10/21/2022, Central Time",0,25181,11873,8464,47,332244,80539,121712
SOCO,"10/22/2022, Central Time",0,25172,9192,8637,-14,271133,85705,121654
SOCO,"10/23/2022, Central Time",0,24627,9843,7821,-12,253364,89159,121380
SOCO,"10/24/2022, Central Time",0,23436,14393,7648,-14,298318,97945,121189
SOCO,"10/25/2022, Central Time",0,19710,13349,7817,62,318524,94929,121022
SOCO,"10/26/2022, Central Time",0,23148,15451,7669,-11,312111,88088,120529
SOCO,"10/27/2022, Central Time",0,24665,14681,7753,-15,307898,95583,120994
SOCO,"10/28/2022, Central Time",0,17889,13800,7666,-11,292913,91981,120750
SOCO,"10/29/2022, Central Time",0,7047,9895,7406,-12,275547,91947,120699
SOCO,"10/30/2022, Central Time",0,6767,12291,7796,-14,266561,90523,120860
SOCO,"10/31/2022, Central Time",0,12262,17812,7793,-9,300668,93182,120163
SOCO,"11/1/2022, Central Time",0,18236,12763,7577,61,290539,93445,120817
SOCO,"11/2/2022, Central Time",0,18840,14039,8106,-14,297385,92187,120925
SOCO,"11/3/2022, Central Time",0,19940,13038,7744,-11,306883,93635,120887
SOCO,"11/4/2022, Central Time",0,21358,15559,7795,-12,291000,92862,120722
SOCO,"11/5/2022, Central Time",0,12906,13643,7997,-11,283602,83536,119703
SOCO,"11/6/2022, Central Time",0,13468,14691,8433,-12,313380,83177,124652
SOCO,"11/7/2022, Central Time",0,19026,16806,8293,-12,339508,88287,120025
SOCO,"11/8/2022, Central Time",0,20152,15500,8590,121,325256,94246,120672
SOCO,"11/9/2022, Central Time",0,16422,15404,8481,-14,294240,94806,121435
SOCO,"11/10/2022, Central Time",0,3250,15953,8415,-13,309482,93691,120428
SOCO,"11/11/2022, Central Time",0,3836,17508,8481,-13,305907,95324,119719
SOCO,"11/12/2022, Central Time",0,13096,11665,7881,-12,276112,112619,119941
SOCO,"11/13/2022, Central Time",0,22465,15625,7193,-12,306672,118446,121667
SOCO,"11/14/2022, Central Time",0,19564,17661,6871,6,337484,137128,121643
SOCO,"11/15/2022, Central Time",0,6380,19791,6869,35,321583,137993,120994
SOCO,"11/16/2022, Central Time",0,13101,18098,7183,-14,312628,149013,121522
SOCO,"11/17/2022, Central Time",0,14073,17545,8338,-13,327149,165049,121843
SOCO,"11/18/2022, Central Time",0,22455,14492,8166,-17,331825,169080,121610
SOCO,"11/19/2022, Central Time",0,11675,13737,8610,-15,323376,166702,117901
SOCO,"11/20/2022, Central Time",0,5138,14081,8795,-15,341386,177590,121568
SOCO,"11/21/2022, Central Time",0,18765,18670,8454,762,368198,168314,120627
SOCO,"11/22/2022, Central Time",0,10904,18061,8644,-15,311810,158503,120237
SOCO,"11/23/2022, Central Time",0,14021,16109,8645,-14,310184,134011,121165
SOCO,"11/24/2022, Central Time",0,8517,11872,8616,-13,264880,99739,121035
SOCO,"11/25/2022, Central Time",0,3301,13792,8660,-11,262394,90316,121096
