Time Bucket (America/New_York),30 Bellevue_1 (kWatts),30 Bellevue_2 (kWatts),Tesla Charger (kWatts),Heat Pump Attic (kWatts),Heat Pump Basement (kWatts),Oven (kWatts)
10/9/22 22:00,1.0238,1.1088,0,1.0355,0.001,0.0058
10/9/22 22:15,0.4721,0.6353,0,0.0034,0.0006,0.0049
10/9/22 22:30,0.4649,0.4885,0,0.0029,0.0005,0.0036
10/9/22 22:45,0.521,0.4841,0,0.1232,0.0006,0.0035
10/9/22 23:00,0.8192,0.8402,0,0.677,0.0008,0.0046
10/9/22 23:15,1.2978,1.2293,0,1.6251,0.0011,0.0059
10/9/22 23:30,0.7964,0.7293,0,0.6297,0.0273,0.004
10/9/22 23:45,0.6398,0.8241,0,0.352,0.0335,0.005
10/10/22 0:00,0.6329,0.8164,0,0.3407,0.0337,0.0052
10/10/22 0:15,0.4402,0.3483,0,0.0038,0.0102,0.0033
10/10/22 0:30,0.435,0.3993,0,0.0036,0.0008,0.0036
10/10/22 0:45,1.8882,1.8138,0,2.7595,0.0018,0.0077
10/10/22 1:00,2.0731,2.0766,0,3.0209,0.0016,0.0092
10/10/22 1:15,1.5429,1.5745,0,1.9411,0.0015,0.0078
10/10/22 1:30,0.55,0.6033,0,0.1765,0.0187,0.0045
10/10/22 1:45,0.4434,0.5662,0,0.0043,0.0336,0.0049
10/10/22 2:00,0.449,0.4255,0,0.0039,0.0336,0.0038
10/10/22 2:15,1.416,1.4481,0,1.8133,0.0341,0.0075
10/10/22 2:30,1.343,1.2738,0,1.7172,0.0082,0.0064
10/10/22 2:45,7.6435,7.6227,11.6486,2.6474,0.007,0.0193
10/10/22 3:00,7.627,7.6837,11.9693,2.2736,0.0066,0.0195
10/10/22 3:15,6.427,6.3774,11.9872,0.0507,0.0054,0.0178
10/10/22 3:30,7.0909,7.0967,11.9731,1.3125,0.0058,0.0187
